%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,7,1486143048815,-1,1486143048282
6,0,2,1,1,0,5,1486143051848,-1,1486143051352
6,0,3,1,1,0,4,1486143054882,-1,1486143054351
6,0,4,1,0,1,4,1486143057949,-1,1486143057418
6,0,5,1,1,0,6,1486143061015,-1,1486143060486
6,0,6,1,1,0,0,1486143064049,-1,1486143063518
6,0,7,1,1,1,0,1486143067116,1486143067650,1486143066585
6,0,8,1,1,0,4,1486143070150,-1,1486143069618
6,0,9,1,1,0,2,1486143073216,-1,1486143072686
6,0,10,1,1,0,7,1486143076250,-1,1486143075719
6,0,11,1,1,1,7,1486143079317,1486143079784,1486143078787
6,1,1,1,1,3,0,1486143086250,-1,1486143085718
6,1,2,1,1,0,6,1486143089284,-1,1486143088753
6,1,3,1,1,0,2,1486143092317,-1,1486143091786
6,1,4,1,1,0,5,1486143095351,-1,1486143094820
6,1,5,1,0,0,6,1486143098418,1486143099085,1486143097887
6,1,6,1,1,0,4,1486143101485,-1,1486143100954
6,1,7,1,1,0,7,1486143104551,-1,1486143104021
6,1,8,1,1,1,7,1486143107552,1486143108152,1486143107054
6,1,9,1,0,1,7,1486143110618,-1,1486143110089
6,1,10,1,1,0,2,1486143113652,-1,1486143113121
6,1,11,1,1,0,3,1486143116719,-1,1486143116188
6,1,12,1,1,1,3,1486143119719,1486143120187,1486143119222
6,1,13,1,1,0,4,1486143122752,-1,1486143122255
6,1,14,1,1,0,7,1486143125819,-1,1486143125288
6,1,15,1,1,0,1,1486143128886,-1,1486143128355
6,1,16,1,1,1,1,1486143131920,1486143132386,1486143131389
6,1,17,1,1,0,6,1486143134954,-1,1486143134456
6,1,18,1,1,1,6,1486143137987,1486143138520,1486143137489
6,1,19,1,1,0,0,1486143141053,-1,1486143140523
6,1,20,1,1,0,5,1486143144087,-1,1486143143556
6,1,21,1,1,1,5,1486143147120,1486143147688,1486143146623
6,2,1,2,1,3,0,1486143166988,-1,1486143166456
6,2,2,2,1,3,2,1486143170055,-1,1486143169526
6,2,3,2,1,0,3,1486143173088,-1,1486143172558
6,2,4,2,1,0,7,1486143176122,-1,1486143175591
6,2,5,2,1,0,6,1486143179182,-1,1486143178654
6,2,6,2,1,1,7,1486143182238,1486143183133,1486143181709
6,2,7,2,1,0,1,1486143185227,-1,1486143184730
6,2,8,2,0,1,7,1486143188294,-1,1486143187763
6,2,9,2,1,0,4,1486143191294,-1,1486143190797
6,2,10,2,1,0,2,1486143194361,-1,1486143193831
6,2,11,2,1,0,5,1486143197427,-1,1486143196897
6,2,12,2,1,1,2,1486143200494,1486143201262,1486143199963
6,3,1,2,1,3,5,1486143207095,-1,1486143206563
6,3,2,2,1,3,7,1486143210162,-1,1486143209632
6,3,3,2,1,0,3,1486143213228,-1,1486143212698
6,3,4,2,1,1,7,1486143216295,1486143217029,1486143215764
6,3,5,2,1,1,3,1486143219329,1486143220429,1486143218798
6,3,6,2,1,0,4,1486143222362,-1,1486143221832
6,3,7,2,1,0,1,1486143225397,-1,1486143224865
6,3,8,2,0,0,2,1486143228430,1486143229196,1486143227899
6,3,9,2,0,0,7,1486143231497,1486143232396,1486143230966
6,3,10,2,1,0,5,1486143234563,-1,1486143234032
6,3,11,2,1,1,7,1486143237564,1486143238497,1486143237067
6,3,12,2,0,0,1,1486143240597,1486143241530,1486143240098
6,3,13,2,1,0,2,1486143243597,-1,1486143243100
6,3,14,2,1,0,6,1486143246664,-1,1486143246133
6,3,15,2,1,1,2,1486143249730,1486143250731,1486143249200
6,3,16,2,1,0,1,1486143252797,-1,1486143252266
6,3,17,2,1,0,0,1486143255798,-1,1486143255301
