%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1486603505711,1486603506778,1486603505210
6,0,2,1,0,0,1,1486603508776,1486603509610,1486603508246
6,0,3,1,0,0,0,1486603511778,1486603512444,1486603511279
6,0,4,1,0,0,5,1486603514843,1486603515313,1486603514313
6,0,5,1,0,0,1,1486603517877,1486603518310,1486603517346
6,0,6,1,0,0,2,1486603520944,1486603522145,1486603520413
6,0,7,1,1,1,2,1486603523977,1486603524811,1486603523446
6,0,8,1,0,0,0,1486603527044,1486603528344,1486603526514
6,0,9,1,0,0,1,1486603530111,1486603530811,1486603529580
6,0,10,1,0,1,1,1486603533145,-1,1486603532648
6,0,11,1,0,1,1,1486603536211,-1,1486603535681
6,1,1,1,0,3,1,1486603541912,1486603542912,1486603541380
6,1,2,1,0,0,4,1486603544945,1486603545379,1486603544414
6,1,3,1,0,0,0,1486603547979,1486603548412,1486603547449
6,1,4,1,0,0,2,1486603551045,1486603551513,1486603550515
6,1,5,1,0,0,6,1486603554079,1486603554546,1486603553549
6,1,6,1,0,0,1,1486603557080,1486603558013,1486603556582
6,1,7,1,1,1,1,1486603560113,1486603560813,1486603559615
6,1,8,1,0,0,4,1486603563146,1486603563813,1486603562616
6,1,9,1,1,1,4,1486603566180,1486603566714,1486603565649
6,1,10,1,1,0,3,1486603569213,-1,1486603568683
6,1,11,1,1,1,3,1486603572214,1486603572847,1486603571716
6,1,12,1,1,0,6,1486603575280,-1,1486603574749
6,1,13,1,1,1,6,1486603578314,1486603578814,1486603577784
6,1,14,1,1,0,2,1486603581347,-1,1486603580850
6,1,15,1,0,0,5,1486603584381,1486603585914,1486603583884
6,1,16,1,1,0,6,1486603587447,-1,1486603586917
6,1,17,1,1,1,6,1486603590481,1486603591582,1486603589951
6,1,18,1,1,0,7,1486603593515,-1,1486603592985
6,1,19,1,1,1,7,1486603596548,1486603597048,1486603596018
6,1,20,1,1,0,6,1486603599615,-1,1486603599084
6,1,21,1,1,0,0,1486603602649,-1,1486603602151
6,2,1,2,1,3,6,1486603619549,-1,1486603619050
6,2,2,2,1,3,0,1486603622617,-1,1486603622086
6,2,3,2,1,0,4,1486603625683,-1,1486603625152
6,2,4,2,0,1,0,1486603628750,-1,1486603628219
6,2,5,2,1,0,3,1486603631817,-1,1486603631287
6,2,6,2,1,0,5,1486603634883,-1,1486603634353
6,2,7,2,1,1,3,1486603637918,1486603638484,1486603637386
6,2,8,2,1,0,4,1486603640950,-1,1486603640453
6,2,9,2,1,0,2,1486603644017,-1,1486603643487
6,2,10,2,0,0,5,1486603647051,1486603647518,1486603646521
6,2,11,2,1,0,0,1486603650118,-1,1486603649587
6,2,12,2,0,1,5,1486603653151,-1,1486603652623
6,3,1,2,0,3,4,1486603658551,-1,1486603658019
6,3,2,2,0,3,6,1486603661585,-1,1486603661055
6,3,3,2,1,0,3,1486603664652,-1,1486603664123
6,3,4,2,1,0,0,1486603667685,-1,1486603667155
6,3,5,2,1,1,3,1486603670719,1486603672053,1486603670190
6,3,6,2,0,1,0,1486603673753,-1,1486603673223
6,3,7,2,1,0,1,1486603676786,-1,1486603676289
6,3,8,2,0,0,5,1486603679853,1486603681054,1486603679323
6,3,9,2,0,0,3,1486603682920,1486603683920,1486603682391
6,3,10,2,1,0,4,1486603685953,-1,1486603685423
6,3,11,2,1,0,6,1486603688954,-1,1486603688456
6,3,12,2,0,0,1,1486603692020,1486603693221,1486603691490
6,3,13,2,0,1,6,1486603695054,-1,1486603694523
6,3,14,2,0,1,1,1486603698120,-1,1486603697590
6,3,15,2,1,0,2,1486603701154,-1,1486603700625
6,3,16,2,1,0,7,1486603704221,-1,1486603703690
6,3,17,2,1,0,3,1486603707254,-1,1486603706724
6,3,18,2,1,0,0,1486603710321,-1,1486603709791
6,3,19,2,1,1,3,1486603713322,1486603714488,1486603712824
6,3,20,2,0,1,0,1486603716388,-1,1486603715858
6,3,21,2,0,0,7,1486603719455,1486603721689,1486603718924
6,3,22,2,1,0,5,1486603722522,-1,1486603721991
6,4,1,3,1,3,4,1486603734523,-1,1486603733990
6,4,2,3,1,3,3,1486603737556,-1,1486603737059
6,4,3,3,1,3,5,1486603740589,-1,1486603740091
6,4,4,3,1,0,2,1486603743657,-1,1486603743132
6,4,5,3,1,1,3,1486603746723,1486603747557,1486603746193
6,4,6,3,0,1,5,1486603749757,-1,1486603749227
6,4,7,3,1,0,7,1486603752790,-1,1486603752294
6,4,8,3,1,0,4,1486603755825,-1,1486603755327
6,4,9,3,1,0,2,1486603758890,-1,1486603758361
6,4,10,3,1,0,1,1486603761957,-1,1486603761427
6,4,11,3,0,0,5,1486603764958,1486603765691,1486603764460
6,4,12,3,1,0,3,1486603768025,-1,1486603767494
6,4,13,3,0,1,1,1486603771058,-1,1486603770560
6,5,1,3,0,3,6,1486603776325,-1,1486603775825
6,5,2,3,0,3,3,1486603779358,-1,1486603778828
6,5,3,3,0,3,7,1486603782393,-1,1486603781861
6,5,4,3,1,0,2,1486603785459,-1,1486603784928
6,5,5,3,1,0,0,1486603788525,-1,1486603787995
6,5,6,3,1,1,7,1486603791559,1486603793193,1486603791028
6,5,7,3,1,0,5,1486603794592,-1,1486603794062
6,5,8,3,1,0,6,1486603797626,-1,1486603797128
6,5,9,3,1,0,6,1486603800693,-1,1486603800162
6,5,10,3,1,1,5,1486603803693,1486603805027,1486603803197
6,5,11,3,1,0,0,1486603806760,-1,1486603806229
6,5,12,3,0,1,6,1486603809794,-1,1486603809296
6,5,13,3,1,0,1,1486603812827,-1,1486603812330
6,5,14,3,1,0,2,1486603815894,-1,1486603815363
6,5,15,3,1,0,7,1486603818961,-1,1486603818430
6,5,16,3,1,0,7,1486603821994,-1,1486603821464
6,5,17,3,1,0,3,1486603825028,-1,1486603824530
6,5,18,3,0,0,6,1486603828094,1486603828795,1486603827564
6,5,19,3,1,1,7,1486603831128,1486603832395,1486603830631
6,5,20,3,0,0,1,1486603834195,1486603835229,1486603833665
6,5,21,3,1,0,5,1486603837228,-1,1486603836731
