%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1486419820815,1486419821948
1,1,1,0,0,1486419822948,1486419823781
1,2,1,1,1,1486419824782,1486419825515
1,3,1,0,0,1486419826515,1486419827082
2,0,1,0,0,1486419839183,1486419839850
2,1,1,0,0,1486419840849,1486419841416
2,2,1,0,0,1486419842416,1486419842949
2,3,1,1,1,1486419843949,1486419844483
2,4,1,0,0,1486419845484,1486419846016
2,5,1,1,1,1486419847018,1486419847483
2,6,1,0,0,1486419848483,1486419848916
2,7,1,1,1,1486419849916,1486419850417
2,8,1,1,1,1486419851417,1486419851916
2,9,1,1,1,1486419852917,1486419853416
2,10,1,0,0,1486419854417,1486419854884
2,11,1,1,1,1486419855883,1486419856318
3,0,0,1,0,1486419861317,1486419861850
3,1,0,0,1,1486419862851,1486419863318
3,2,0,1,0,1486419864318,1486419864817
3,3,0,0,1,1486419865818,1486419866217
4,0,0,0,1,1486419868801,1486419869301
4,1,0,0,1,1486419870301,1486419870734
4,2,0,0,1,1486419871734,1486419872201
4,3,0,1,0,1486419873201,1486419873767
4,4,0,0,1,1486419874735,1486419875168
4,5,0,1,0,1486419876168,1486419876701
4,6,0,1,0,1486419877701,1486419878235
4,7,0,1,0,1486419879235,1486419879801
4,8,0,0,1,1486419880802,1486419881268
4,9,0,0,1,1486419882268,1486419882668
4,10,0,1,0,1486419883635,1486419884202
4,11,0,1,0,1486419885203,1486419885969
5,0,1,1,1,1486419896802,1486419897369
5,1,1,0,0,1486419898337,1486419899069
5,2,0,0,1,1486419900037,1486419900836
5,3,0,1,0,1486419901836,1486419902503
6,0,1,0,0,1486419913237,1486419913970
6,1,0,1,0,1486419914970,1486419915603
6,2,0,0,1,1486419916604,1486419917470
6,3,0,0,1,1486419918470,1486419919270
6,4,1,1,1,1486419920270,1486419921104
6,5,0,0,1,1486419922104,1486419922838
6,6,1,1,1,1486419923837,1486419924370
6,7,1,0,0,1486419925372,1486419926237
6,8,0,0,1,1486419927237,1486419927804
6,9,0,0,0,1486419928804,1486419929537
6,10,1,1,1,1486419930538,1486419931471
6,11,1,0,0,1486419932438,1486419933737
6,12,0,1,0,1486419934738,1486419935238
6,13,0,1,0,1486419936238,1486419936938
6,14,1,1,1,1486419937938,1486419938571
6,15,1,0,0,1486419939571,1486419940505
6,16,1,1,1,1486419941505,1486419942271
6,17,0,0,1,1486419943272,1486419944272
6,18,1,0,0,1486419945272,1486419946005
6,19,0,1,0,1486419946972,1486419947906
6,20,0,0,1,1486419948906,1486419949672
6,21,0,1,0,1486419950672,1486419951472
6,22,1,0,0,1486419952472,1486419953272
6,23,0,0,1,1486419954272,1486419955072
6,24,0,1,0,1486419956072,1486419956806
6,25,0,0,1,1486419957806,1486419958539
6,26,1,1,1,1486419959539,1486419960072
6,27,0,1,0,1486419961039,1486419961707
6,28,1,0,0,1486419962706,1486419963473
6,29,1,1,1,1486419964473,1486419965339
6,30,1,0,0,1486419966340,1486419967140
6,31,0,0,1,1486419968140,1486419968940
6,32,0,0,1,1486419969942,1486419970773
6,33,1,1,1,1486419971773,1486419972407
6,34,0,1,0,1486419973407,1486419974107
6,35,1,0,0,1486419975108,1486419975840
6,36,1,0,0,1486419976840,1486419977574
6,37,0,1,0,1486419978574,1486419979307
6,38,1,1,1,1486419980307,1486419981107
6,39,0,1,0,1486419982107,1486419982774
6,40,1,0,0,1486419983774,1486419984374
6,41,1,1,1,1486419985374,1486419986207
6,42,1,0,0,1486419987207,1486419987974
6,43,0,1,0,1486419988974,1486419989908
6,44,0,1,0,1486419990908,1486419991641
6,45,0,0,1,1486419992641,1486419993574
6,46,1,1,1,1486419994575,1486419995341
6,47,1,1,1,1486419996341,1486419997008
