%Recollect Version 2.3. Scene/Level: nback0, Session: 2, GameNumber: 6
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,7,1.13312,1488420326515,3.63275,1488420329020
0,2,1,3,5,4.13281,1488420329515,6.63287,1488420332016
0,2,1,1,7,7.13281,1488420332514,7.73291,1488420333118
0,2,1,0,6,10.13293,1488420335514,12.63361,1488420338018
0,2,1,0,4,13.13312,1488420338514,15.63324,1488420341017
0,2,1,0,0,16.13373,1488420341516,18.63348,1488420344019
0,2,1,1,4,19.13348,1488420344514,20.10040,1488420345485
0,2,1,2,6,22.13385,1488420347515,24.63379,1488420350017
0,2,1,2,6,25.13379,1488420350515,27.63391,1488420353020
0,2,1,0,1,28.13403,1488420353515,30.63409,1488420356018
0,2,1,2,1,31.13440,1488420356516,33.63428,1488420359018
0,2,0,2,6,34.13434,1488420359515,34.73462,1488420360119
0,2,1,1,1,37.13452,1488420362515,37.66833,1488420363053
0,2,1,1,6,40.13470,1488420365516,40.70160,1488420366086
0,2,1,0,7,43.13483,1488420368516,45.63501,1488420371019
0,2,1,0,4,46.13519,1488420371516,48.63513,1488420374019
0,2,1,2,4,49.13531,1488420374517,51.63660,1488420377020
0,2,1,2,6,52.13525,1488420377516,54.63568,1488420380021
0,2,1,1,4,55.13599,1488420380517,55.76886,1488420381154
0,2,1,2,4,58.13586,1488420383517,60.63580,1488420386019
0,2,1,1,4,61.13623,1488420386519,61.73608,1488420387123
0,2,1,1,4,64.13629,1488420389517,64.76965,1488420390155
0,2,1,0,6,67.13605,1488420392517,69.63629,1488420395020
0,2,1,1,4,70.13635,1488420395517,70.70313,1488420396088
0,2,1,0,3,73.13641,1488420398518,75.63654,1488420401019
0,2,1,1,4,76.13660,1488420401518,77.10339,1488420402489
0,2,1,2,6,79.13678,1488420404517,81.63715,1488420407021
0,2,1,1,4,82.13696,1488420407518,82.93713,1488420408323
0,2,0,2,3,85.13763,1488420410519,85.77069,1488420411156
0,2,1,1,4,88.13727,1488420413518,89.30432,1488420414690
0,2,1,0,1,91.13751,1488420416518,93.63757,1488420419021
0,2,1,0,5,94.13776,1488420419518,96.63776,1488420422021
0,2,1,2,3,97.13794,1488420422519,99.63794,1488420425021
0,2,1,0,0,100.13800,1488420425519,102.63820,1488420428024
0,2,1,0,6,103.13820,1488420428519,105.63840,1488420431022
0,2,1,0,2,106.13870,1488420431519,108.67190,1488420434058
0,2,1,1,6,109.17190,1488420434554,110.23860,1488420435625
0,2,1,0,3,112.17210,1488420437553,114.67210,1488420440056
0,2,0,0,5,115.17230,1488420440553,116.30590,1488420441694
0,2,0,0,1,118.17240,1488420443553,118.83940,1488420444224
0,2,0,2,1,121.17250,1488420446554,121.87280,1488420447258
0,2,1,2,5,124.17280,1488420449554,126.67290,1488420452057
