%Recollect Version 2.3. Scene/Level: nback0, Session: 2, GameNumber: 9
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,3,1,3,7,1.11768,1488420733737,3.61694,1488420736243
0,3,1,3,1,4.11719,1488420736737,6.61731,1488420739240
0,3,1,3,3,7.11707,1488420739737,9.61743,1488420742240
0,3,1,0,2,10.11731,1488420742737,12.61853,1488420745241
0,3,1,0,0,13.11755,1488420745737,16.08472,1488420748707
0,3,1,2,1,16.31775,1488420748938,18.75195,1488420751374
0,3,1,0,5,18.95105,1488420751571,21.61792,1488420754241
0,3,0,2,3,22.11792,1488420754738,22.95142,1488420755575
0,3,1,1,1,25.11804,1488420757738,25.85181,1488420758476
0,3,0,2,1,28.11841,1488420760738,28.88513,1488420761508
0,3,1,1,3,31.11853,1488420763738,32.25195,1488420764876
0,3,1,2,3,34.11853,1488420766738,36.61877,1488420769243
0,3,1,0,2,37.11877,1488420769739,39.61890,1488420772241
0,3,1,1,3,40.11890,1488420772739,41.05249,1488420773676
0,3,1,0,0,43.11914,1488420775739,45.61926,1488420778241
0,3,1,2,0,46.11926,1488420778739,48.61975,1488420781242
0,3,0,2,2,49.11951,1488420781739,51.21948,1488420783844
0,3,1,1,0,52.11975,1488420784739,53.38647,1488420786010
0,3,1,1,0,55.11987,1488420787740,56.62000,1488420789244
0,3,0,2,0,58.11987,1488420790740,59.38904,1488420792014
0,3,1,0,6,61.12012,1488420793740,63.62036,1488420796244
0,3,1,0,7,64.12073,1488420796740,66.62061,1488420799243
0,3,1,2,7,67.12048,1488420799740,69.62061,1488420802243
0,3,1,0,1,70.12109,1488420802741,72.62085,1488420805243
0,3,1,0,3,73.12085,1488420805740,75.62097,1488420808243
0,3,0,2,6,76.12097,1488420808741,77.55469,1488420810178
0,3,0,0,2,79.12134,1488420811741,79.75476,1488420812378
0,3,1,1,3,82.12134,1488420814741,82.82166,1488420815447
0,3,1,1,6,85.12158,1488420817741,86.22180,1488420818848
0,3,1,1,2,88.12170,1488420820741,89.05505,1488420821679
0,3,0,0,7,91.12170,1488420823741,91.98853,1488420824612
0,3,0,2,2,94.12219,1488420826743,94.78882,1488420827413
0,3,1,1,2,97.12219,1488420829742,97.98889,1488420830612
0,3,0,1,7,100.12270,1488420832742,102.62280,1488420835245
0,3,1,0,4,103.12260,1488420835742,105.65600,1488420838278
0,3,0,0,0,106.15610,1488420838776,107.05620,1488420839680
0,3,1,1,7,109.15610,1488420841776,110.05650,1488420842683
0,3,1,1,4,112.15640,1488420844776,112.95630,1488420845579
0,3,0,0,3,115.15650,1488420847776,115.85670,1488420848481
0,3,1,0,1,118.15650,1488420850776,120.65690,1488420853280
0,3,1,0,2,121.15800,1488420853778,123.65700,1488420856279
0,3,1,2,7,124.15700,1488420856778,126.65710,1488420859281
0,3,1,2,2,127.15730,1488420859777,129.65760,1488420862281
