%Recollect Version 2.3. Scene/Level: nback0, Session: 2, GameNumber: 2
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,6,1.15009,1488419779799,3.65021,1488419782306
0,2,1,3,3,4.15030,1488419782800,6.65073,1488419785305
0,2,1,2,3,7.15045,1488419785800,9.65064,1488419788303
0,2,1,1,3,10.15060,1488419788800,10.65063,1488419789304
0,2,1,0,0,13.15076,1488419791800,15.65115,1488419794304
0,2,1,2,0,16.15125,1488419794801,18.65115,1488419797305
0,2,1,1,0,19.15109,1488419797800,19.68463,1488419798337
0,2,1,0,5,22.15131,1488419800801,24.65143,1488419803303
0,2,1,1,0,25.15152,1488419803801,25.88504,1488419804538
0,2,1,2,0,28.15167,1488419806801,30.65167,1488419809303
0,2,1,1,0,31.15179,1488419809801,31.71857,1488419810374
0,2,1,2,5,34.15192,1488419812802,36.65213,1488419815304
0,2,1,2,5,37.15210,1488419815801,39.65225,1488419818304
0,2,1,1,5,40.15256,1488419818802,40.81909,1488419819472
0,2,1,0,3,43.15247,1488419821802,45.65256,1488419824305
0,2,1,0,0,46.15262,1488419824802,48.65277,1488419827307
0,2,1,1,3,49.15277,1488419827802,49.78635,1488419828440
0,2,1,0,4,52.15289,1488419830802,54.65311,1488419833305
0,2,1,2,4,55.15405,1488419833803,57.65329,1488419836305
0,2,1,1,4,58.15332,1488419836803,58.68671,1488419837340
0,2,1,0,5,61.15356,1488419839804,63.65359,1488419842305
0,2,1,0,0,64.15359,1488419842803,66.65372,1488419845305
0,2,0,2,4,67.15384,1488419845803,69.05521,1488419847711
0,2,0,2,4,70.15436,1488419848804,70.82080,1488419849475
0,2,1,1,4,73.15402,1488419851803,73.75424,1488419852408
0,2,1,1,4,76.15506,1488419854804,76.78775,1488419855443
0,2,1,0,3,79.15460,1488419857804,81.65460,1488419860309
0,2,1,2,3,82.15472,1488419860804,84.65518,1488419863307
0,2,1,0,2,85.15479,1488419863804,87.65518,1488419866307
0,2,1,0,7,88.15521,1488419866804,90.65512,1488419869307
0,2,1,0,0,91.15530,1488419869805,93.65527,1488419872309
0,2,1,1,7,94.15619,1488419872805,94.82211,1488419873475
0,2,1,2,2,97.15546,1488419875805,99.65567,1488419878308
0,2,1,0,4,100.15560,1488419878805,102.65580,1488419881310
0,2,1,0,3,103.15580,1488419881805,105.65600,1488419884308
0,2,1,0,0,106.15590,1488419884805,108.65630,1488419887311
0,2,1,2,2,109.15620,1488419887805,111.65630,1488419890309
0,2,1,1,0,112.15630,1488419890806,112.85640,1488419891510
0,2,1,1,2,115.15650,1488419893806,115.75700,1488419894412
0,2,1,0,1,118.15700,1488419896807,120.65710,1488419899312
0,2,1,0,7,121.15680,1488419899806,123.65700,1488419902309
0,2,1,0,4,124.15710,1488419902807,126.65720,1488419905311
