%Recollect Version 2.3. Scene/Level: nback0, Session: 2, GameNumber: 8
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,3,1.13355,1488420596078,3.63379,1488420598584
0,2,1,3,4,4.13367,1488420599079,6.63391,1488420601582
0,2,1,2,4,7.13367,1488420602079,9.63391,1488420604581
0,2,1,0,2,10.13403,1488420605079,12.63440,1488420607582
0,2,1,2,2,13.13416,1488420608079,15.63525,1488420610583
0,2,1,0,1,16.13440,1488420611079,18.63452,1488420613582
0,2,1,0,3,19.13440,1488420614079,21.63464,1488420616583
0,2,1,2,2,22.13477,1488420617080,24.63477,1488420619583
0,2,1,0,7,25.13501,1488420620081,27.63550,1488420622583
0,2,1,0,4,28.13501,1488420623080,30.63538,1488420625585
0,2,1,1,7,31.13525,1488420626080,31.86865,1488420626819
0,2,1,1,4,34.13538,1488420629080,34.76880,1488420629718
0,2,1,0,3,37.13562,1488420632081,39.63562,1488420634583
0,2,1,0,1,40.13599,1488420635082,42.63586,1488420637584
0,2,1,2,7,43.13647,1488420638082,45.63599,1488420640586
0,2,1,1,1,46.13611,1488420641081,47.90308,1488420642853
0,2,1,0,4,49.13623,1488420644081,51.63635,1488420646586
0,2,1,0,6,52.13635,1488420647082,54.63660,1488420649584
0,2,1,2,6,55.13684,1488420650082,57.63660,1488420652585
0,2,1,2,1,58.13660,1488420653082,60.63708,1488420655586
0,2,1,1,6,61.13696,1488420656083,61.97034,1488420656919
0,2,1,1,1,64.13684,1488420659082,64.70374,1488420659655
0,2,1,1,6,67.13708,1488420662082,67.93811,1488420662887
0,2,1,2,6,70.13818,1488420665084,72.63782,1488420667586
0,2,1,1,6,73.13745,1488420668083,73.70422,1488420668654
0,2,1,1,6,76.13770,1488420671083,76.73779,1488420671687
0,2,1,0,5,79.13782,1488420674083,81.63794,1488420676586
0,2,1,2,5,82.13806,1488420677083,84.63831,1488420679586
0,2,1,1,5,85.13818,1488420680083,86.20520,1488420681154
0,2,1,0,0,88.13831,1488420683084,90.63855,1488420685588
0,2,1,1,5,91.13855,1488420686084,91.73877,1488420686688
0,2,1,0,2,94.13904,1488420689084,96.63879,1488420691587
0,2,1,1,5,97.13989,1488420692085,97.70569,1488420692654
0,2,1,0,7,100.13900,1488420695084,102.63920,1488420697587
0,2,1,2,7,103.13930,1488420698085,105.63930,1488420700587
0,2,1,2,5,106.13940,1488420701085,108.63950,1488420703587
0,2,1,0,6,109.13980,1488420704086,111.64000,1488420706589
0,2,1,0,1,112.13980,1488420707085,114.63990,1488420709588
0,2,1,2,7,115.13980,1488420710085,117.64040,1488420712588
0,2,1,1,1,118.14000,1488420713085,118.97380,1488420713922
0,2,1,0,0,121.14030,1488420716085,123.64030,1488420718587
0,2,1,0,4,124.14050,1488420719086,126.64050,1488420721588
