%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 7
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,0,1.13428,1488337110104,3.63355,1488337112610
0,2,1,3,7,4.13355,1488337113104,6.63403,1488337115607
0,2,1,0,4,7.13379,1488337116103,9.63403,1488337118607
0,2,1,0,5,10.13403,1488337119104,12.63550,1488337121609
0,2,1,0,0,13.13428,1488337122105,15.63428,1488337124607
0,2,1,2,0,16.13428,1488337125104,18.63477,1488337127607
0,2,1,2,4,19.13452,1488337128104,21.63477,1488337130607
0,2,1,2,4,22.13501,1488337131105,24.63477,1488337133607
0,2,1,1,4,25.13477,1488337134105,25.80176,1488337134776
0,2,1,2,0,28.13501,1488337137104,30.63525,1488337139610
0,2,1,1,4,31.13525,1488337140105,31.90210,1488337140876
0,2,1,1,0,34.13550,1488337143105,34.73560,1488337143711
0,2,1,2,0,37.13550,1488337146106,39.63574,1488337148608
0,2,1,1,0,40.13574,1488337149105,41.06909,1488337150043
0,2,1,0,5,43.13574,1488337152105,45.63599,1488337154609
0,2,1,2,5,46.13599,1488337155105,48.63623,1488337157608
0,2,1,0,2,49.13623,1488337158106,51.63745,1488337160611
0,2,1,0,4,52.13623,1488337161106,54.63647,1488337163609
0,2,1,1,2,55.13647,1488337164106,55.83667,1488337164811
0,2,1,0,6,58.13672,1488337167107,60.63672,1488337169610
0,2,1,2,6,61.13696,1488337170106,63.63696,1488337172609
0,2,1,0,7,64.13696,1488337173107,66.63721,1488337175609
0,2,1,1,6,67.13721,1488337176107,67.73730,1488337176711
0,2,1,2,6,70.13745,1488337179107,72.63745,1488337181610
0,2,1,0,2,73.13770,1488337182107,75.63770,1488337184610
0,2,1,0,5,76.13770,1488337185107,78.63794,1488337187605
0,2,1,1,2,79.13794,1488337188102,79.73804,1488337188706
0,2,1,0,3,82.13794,1488337191102,84.63818,1488337193606
0,2,0,1,2,85.13818,1488337194102,87.63818,1488337196605
0,2,1,1,3,88.13916,1488337197103,88.80542,1488337197776
0,2,1,2,3,91.13867,1488337200102,93.80542,1488337202772
0,2,1,2,2,94.00537,1488337202969,96.67212,1488337205639
0,2,1,0,5,97.17212,1488337206136,99.67236,1488337208641
0,2,1,2,5,100.17240,1488337209137,102.67290,1488337211640
0,2,1,0,6,103.17260,1488337212137,105.67310,1488337214640
0,2,1,0,4,106.17260,1488337215137,108.67310,1488337217640
0,2,1,0,7,109.17290,1488337218137,111.67310,1488337220640
0,2,1,1,4,112.17290,1488337221137,112.83980,1488337221810
0,2,1,2,4,115.17310,1488337224137,117.67360,1488337226644
0,2,1,0,1,118.17330,1488337227138,120.67360,1488337229640
0,2,1,1,4,121.17330,1488337230138,122.00730,1488337230976
0,2,1,1,1,124.17380,1488337233139,124.94040,1488337233909
