%Recollect Version 2.3. Scene/Level: nback0, Session: 2, GameNumber: 4
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,4,1.11664,1488420053482,3.61688,1488420055988
0,2,1,3,0,4.11664,1488420056482,6.61682,1488420058985
0,2,1,1,4,7.11707,1488420059482,7.58350,1488420059953
0,2,1,1,0,10.11700,1488420062482,10.55048,1488420062919
0,2,1,2,0,13.11743,1488420065482,15.61743,1488420067987
0,2,1,0,3,16.11774,1488420068483,18.61749,1488420070985
0,2,1,2,3,19.11749,1488420071483,21.61792,1488420073986
0,2,1,1,3,22.11768,1488420074483,22.71790,1488420075088
0,2,1,0,7,25.11774,1488420077484,27.61798,1488420079987
0,2,1,0,1,28.11804,1488420080483,30.61816,1488420082986
0,2,1,0,2,31.11816,1488420083483,33.61829,1488420085986
0,2,1,0,0,34.11847,1488420086483,36.61835,1488420088986
0,2,1,1,2,37.11847,1488420089483,37.95184,1488420090321
0,2,1,2,1,40.11902,1488420092484,42.61890,1488420094987
0,2,1,0,6,43.11884,1488420095484,45.61896,1488420097987
0,2,1,0,4,46.11896,1488420098484,48.61908,1488420100987
0,2,1,1,6,49.11926,1488420101484,49.78595,1488420102155
0,2,1,2,1,52.11932,1488420104484,54.61951,1488420106989
0,2,1,2,1,55.12000,1488420107485,57.61963,1488420109987
0,2,1,2,4,58.11987,1488420110485,60.61993,1488420112989
0,2,1,0,5,61.11993,1488420113485,63.62012,1488420115987
0,2,1,0,7,64.12030,1488420116485,66.62018,1488420118988
0,2,1,2,1,67.12006,1488420119485,69.62036,1488420121988
0,2,1,0,3,70.12061,1488420122486,72.62054,1488420124988
0,2,1,2,5,73.12048,1488420125485,75.62103,1488420127991
0,2,1,0,4,76.12091,1488420128487,78.62103,1488420130989
0,2,0,0,7,79.12091,1488420131486,79.92133,1488420132290
0,2,1,1,4,82.12103,1488420134486,82.82123,1488420135190
0,2,1,1,7,85.12122,1488420137487,85.75488,1488420138125
0,2,1,0,0,88.12134,1488420140487,90.62140,1488420142989
0,2,1,1,7,91.12183,1488420143487,92.08929,1488420144459
0,2,1,1,0,94.12201,1488420146487,94.72192,1488420147093
0,2,1,0,4,97.12311,1488420149489,99.62207,1488420151991
0,2,1,0,5,100.12230,1488420152488,102.62220,1488420154990
0,2,1,1,4,103.12220,1488420155487,103.82230,1488420156192
0,2,1,1,5,106.12240,1488420158488,107.42250,1488420159793
0,2,1,2,5,109.15590,1488420161521,111.65630,1488420164026
0,2,1,2,4,112.15610,1488420164521,114.65610,1488420167024
0,2,1,1,5,115.15630,1488420167521,115.85660,1488420168229
0,2,1,2,5,118.15650,1488420170522,120.65650,1488420173026
0,2,1,0,1,121.15660,1488420173522,123.65670,1488420176024
0,2,1,2,4,124.15660,1488420176522,126.65690,1488420179024
