%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 1
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,1,1,1,0.3,1,0,5,179.0139,1488334646154,-1,-1,178.4802,1488334645628
3,1,2,1,0.3,0,0,6,182.0804,1488334649221,182.9804,1488334650121,181.547,1488334648691
3,1,3,1,0.3,1,0,7,185.1472,1488334652288,-1,-1,184.581,1488334651725
3,1,4,1,0.3,1,2,6,188.1476,1488334655291,-1,-1,187.6473,1488334654792
3,1,5,1,0.3,1,2,7,191.2476,1488334658388,-1,-1,190.6808,1488334657827
3,1,6,1,0.3,1,2,6,194.2817,1488334661422,-1,-1,193.7477,1488334660892
3,1,7,1,0.3,1,0,3,197.3479,1488334664488,-1,-1,196.8145,1488334663960
3,1,8,1,0.3,1,2,6,200.3814,1488334667522,-1,-1,199.848,1488334666994
3,1,9,1,0.3,1,2,3,203.3817,1488334670522,-1,-1,202.8815,1488334670026
3,1,10,1,0.3,1,0,1,206.4483,1488334673589,-1,-1,205.915,1488334673060
3,1,11,1,0.3,1,2,6,209.482,1488334676622,-1,-1,208.9485,1488334676094
3,1,12,1,0.3,1,1,6,212.5487,1488334679689,213.0822,1488334680223,211.9821,1488334679127
3,1,13,1,0.3,1,0,3,215.5822,1488334682723,-1,-1,215.0489,1488334682194
3,1,14,1,0.3,1,0,1,218.6492,1488334685790,-1,-1,218.0825,1488334685227
3,1,15,1,0.3,1,0,5,221.7513,1488334688892,-1,-1,221.1827,1488334688327
3,1,16,1,0.3,1,1,5,224.8497,1488334691990,225.4162,1488334692557,224.2835,1488334691429
3,1,17,1,0.3,1,1,5,227.9163,1488334695057,228.6163,1488334695757,227.3829,1488334694529
3,1,18,1,0.3,1,1,5,230.9498,1488334698090,231.5164,1488334698657,230.4164,1488334697561
3,1,19,1,0.3,1,0,4,234.0165,1488334701157,-1,-1,233.4832,1488334700630
3,1,20,1,0.3,1,0,2,237.0501,1488334704191,-1,-1,236.5168,1488334703662
3,1,21,1,0.3,1,1,2,240.0836,1488334707224,240.6509,1488334707792,239.5503,1488334706695
3,1,22,1,0.3,1,2,4,243.1171,1488334710258,-1,-1,242.5837,1488334709730
3,1,23,1,0.3,1,2,2,246.1174,1488334713258,-1,-1,245.6172,1488334712763
3,1,24,1,0.3,1,0,7,249.1508,1488334716291,-1,-1,248.6174,1488334715762
3,1,25,1,0.3,1,0,5,252.2175,1488334719358,-1,-1,251.6513,1488334718795
3,1,26,1,0.3,1,0,1,255.2845,1488334722425,-1,-1,254.7178,1488334721863
3,1,27,1,0.3,1,0,0,258.318,1488334725458,-1,-1,257.7846,1488334724931
3,1,28,1,0.3,1,0,2,261.3514,1488334728492,-1,-1,260.8181,1488334727962
3,1,29,1,0.3,1,2,1,264.3849,1488334731525,-1,-1,263.8516,1488334730996
3,1,30,1,0.3,1,1,1,267.3852,1488334734526,268.0519,1488334735193,266.8851,1488334734029
3,1,31,1,0.3,1,2,2,270.4519,1488334737592,-1,-1,269.8854,1488334737030
3,1,32,1,0.3,1,1,2,273.4522,1488334740593,274.1855,1488334741327,272.9521,1488334740097
3,1,33,1,0.3,1,0,3,276.519,1488334743659,-1,-1,275.9525,1488334743098
3,1,34,1,0.3,1,1,3,279.5526,1488334746693,280.0859,1488334747227,279.0192,1488334746165
3,1,35,1,0.3,1,1,3,282.5862,1488334749727,283.1195,1488334750260,282.0526,1488334749197
3,1,36,1,0.3,1,1,3,285.6529,1488334752793,286.2195,1488334753360,285.1194,1488334752264
3,1,37,1,0.3,1,0,4,288.6865,1488334755827,-1,-1,288.153,1488334755300
3,1,38,1,0.3,1,1,4,291.7532,1488334758894,292.3199,1488334759461,291.1865,1488334758331
3,1,39,1,0.3,1,0,2,294.7867,1488334761927,-1,-1,294.2534,1488334761398
3,1,40,1,0.3,1,1,2,297.8202,1488334764961,298.4203,1488334765562,297.2868,1488334764432
3,2,0,2,0.3,1,3,4,306.4873,1488334773628,-1,-1,305.954,1488334773099
3,2,1,2,0.3,1,3,2,309.5543,1488334776695,-1,-1,308.9877,1488334776134
3,2,2,2,0.3,1,0,3,312.6211,1488334779762,-1,-1,312.0543,1488334779199
3,2,3,2,0.3,1,1,2,315.6545,1488334782795,316.1552,1488334783296,315.1213,1488334782266
3,2,4,2,0.3,1,1,3,318.7213,1488334785862,319.2215,1488334786362,318.1547,1488334785300
3,2,5,2,0.3,1,1,2,321.7218,1488334788862,322.2216,1488334789362,321.2216,1488334788366
3,2,6,2,0.3,1,0,0,324.7884,1488334791929,-1,-1,324.2559,1488334791400
3,2,7,2,0.3,1,0,5,327.8554,1488334794996,-1,-1,327.2885,1488334794433
3,2,8,2,0.3,1,2,3,330.8562,1488334797997,-1,-1,330.3555,1488334797501
3,2,9,2,0.3,1,0,7,333.9222,1488334801063,-1,-1,333.3889,1488334800534
3,2,10,2,0.3,1,1,3,336.9557,1488334804096,337.4559,1488334804597,336.423,1488334803567
3,2,11,2,0.3,1,0,0,339.956,1488334807096,-1,-1,339.4558,1488334806601
3,2,12,2,0.3,1,2,7,342.9563,1488334810097,-1,-1,342.4561,1488334809601
3,2,13,2,0.3,1,0,6,345.9896,1488334813130,-1,-1,345.4564,1488334812603
3,2,14,2,0.3,1,1,7,349.023,1488334816163,349.6898,1488334816831,348.4896,1488334815634
3,2,15,2,0.3,1,2,7,352.0565,1488334819197,-1,-1,351.5232,1488334818669
3,2,16,2,0.3,1,0,3,355.0901,1488334822231,-1,-1,354.5568,1488334821701
3,2,17,2,0.3,1,0,1,358.1234,1488334825264,-1,-1,357.5902,1488334824736
3,2,18,2,0.3,1,1,3,361.1571,1488334828298,361.6238,1488334828765,360.624,1488334827769
3,2,19,2,0.3,1,0,6,364.1906,1488334831331,-1,-1,363.6574,1488334830804
3,2,20,2,0.3,1,0,0,367.2575,1488334834398,-1,-1,366.6915,1488334833836
3,2,21,2,0.3,1,0,4,370.291,1488334837431,-1,-1,369.7576,1488334836903
3,2,22,2,0.3,1,2,6,373.3248,1488334840465,-1,-1,372.7912,1488334839936
3,2,23,2,0.3,1,1,4,376.358,1488334843498,376.9912,1488334844132,375.8579,1488334843006
3,2,24,2,0.3,1,2,0,379.3918,1488334846532,-1,-1,378.8582,1488334846004
3,2,25,2,0.3,1,0,1,382.4583,1488334849599,-1,-1,381.9249,1488334849070
3,2,26,2,0.3,1,2,6,385.4918,1488334852632,-1,-1,384.9584,1488334852103
3,2,27,2,0.3,1,0,7,388.5258,1488334855667,-1,-1,387.9919,1488334855136
3,2,28,2,0.3,1,1,6,391.5921,1488334858733,392.2255,1488334859366,391.0588,1488334858203
3,2,29,2,0.3,1,2,6,394.6259,1488334861766,-1,-1,394.0923,1488334861238
3,2,30,2,0.3,1,1,6,397.693,1488334864834,398.226,1488334865367,397.1265,1488334864272
3,2,31,2,0.3,1,2,7,400.7263,1488334867867,-1,-1,400.2259,1488334867371
3,2,32,2,0.3,1,1,6,403.7929,1488334870933,404.4262,1488334871567,403.2596,1488334870404
3,2,33,2,0.3,1,2,6,406.8264,1488334873968,-1,-1,406.2931,1488334873438
3,2,34,2,0.3,1,1,6,409.8606,1488334877001,410.5932,1488334877734,409.3265,1488334876472
3,2,35,2,0.3,1,1,6,412.96,1488334880100,413.4601,1488334880601,412.3933,1488334879538
3,2,36,2,0.3,1,0,1,416.0277,1488334883168,-1,-1,415.4602,1488334882605
3,2,37,2,0.3,1,0,2,419.0937,1488334886234,-1,-1,418.5603,1488334885706
3,2,38,2,0.3,1,2,6,422.1272,1488334889268,-1,-1,421.5945,1488334888739
3,2,39,2,0.3,1,0,5,425.1947,1488334892335,-1,-1,424.6277,1488334891773
3,2,40,2,0.3,1,0,0,428.2943,1488334895436,-1,-1,427.7275,1488334894873
3,2,41,2,0.3,1,2,0,431.3281,1488334898468,-1,-1,430.8277,1488334897973
3,3,0,3,0.3,1,3,2,442.195,1488334909336,-1,-1,441.6617,1488334908807
3,3,1,3,0.3,1,3,6,445.2286,1488334912369,-1,-1,444.6956,1488334911840
3,3,2,3,0.3,1,3,0,448.262,1488334915402,-1,-1,447.7287,1488334914873
3,3,3,3,0.3,1,0,3,451.2624,1488334918403,-1,-1,450.7621,1488334917907
3,3,4,3,0.3,1,0,5,454.2959,1488334921436,-1,-1,453.7625,1488334920908
3,3,5,3,0.3,1,0,7,457.3651,1488334924506,-1,-1,456.7964,1488334923941
3,3,6,3,0.3,1,2,0,460.4295,1488334927570,-1,-1,459.8961,1488334927041
3,3,7,3,0.3,1,2,0,463.5295,1488334930670,-1,-1,462.9635,1488334930108
3,3,8,3,0.3,0,0,2,466.5962,1488334933737,467.1631,1488334934304,466.0297,1488334933178
3,3,9,3,0.3,1,2,2,469.63,1488334936766,-1,-1,469.0966,1488334936239
3,3,10,3,0.3,1,1,0,472.6634,1488334939787,473.6635,1488334940784,472.1302,1488334939261
3,3,11,3,0.3,0,0,3,475.6969,1488334942811,476.5303,1488334943645,475.1638,1488334942282
3,3,12,3,0.3,1,1,2,478.7313,1488334945845,480.6975,1488334947812,478.1971,1488334945315
3,3,13,3,0.3,1,1,0,481.7972,1488334948911,482.8306,1488334949945,481.2639,1488334948382
3,3,14,3,0.3,1,0,4,484.7976,1488334951912,-1,-1,484.2974,1488334951416
3,3,15,3,0.3,0,0,7,487.8642,1488334954978,489.1976,1488334956312,487.2977,1488334954416
3,3,16,3,0.3,1,0,1,490.865,1488334957979,-1,-1,490.3643,1488334957484
3,3,17,3,0.3,1,1,4,493.9311,1488334961045,494.4646,1488334961579,493.3662,1488334960488
3,3,18,3,0.3,1,1,7,496.9987,1488334964113,497.5982,1488334964712,496.4314,1488334963552
3,3,19,3,0.3,1,0,2,500.099,1488334967213,-1,-1,499.532,1488334966650
3,3,20,3,0.3,1,2,2,503.1985,1488334970312,-1,-1,502.6325,1488334969751
3,3,21,3,0.3,1,1,7,506.2654,1488334973379,506.9321,1488334974046,505.6986,1488334972816
3,3,22,3,0.3,1,2,7,509.299,1488334976413,-1,-1,508.7661,1488334975886
3,3,23,3,0.3,1,0,0,512.3658,1488334979480,-1,-1,511.8322,1488334978950
3,3,24,3,0.3,1,0,3,515.3666,1488334982481,-1,-1,514.8658,1488334981984
3,3,25,3,0.3,1,2,3,518.4327,1488334985547,-1,-1,517.8993,1488334985019
3,3,26,3,0.3,0,2,3,521.4664,1488334988580,521.9328,1488334989047,520.9331,1488334988051
3,3,27,3,0.3,1,1,3,524.533,1488334991647,525.133,1488334992247,523.9997,1488334991119
3,3,28,3,0.3,1,0,2,527.5666,1488334994681,-1,-1,527.0332,1488334994153
3,3,29,3,0.3,1,0,1,530.6348,1488334997749,-1,-1,530.0669,1488334997185
3,3,30,3,0.3,1,2,2,533.7003,1488335000814,-1,-1,533.1675,1488335000285
3,3,31,3,0.3,1,1,2,536.7671,1488335003881,537.2672,1488335004381,536.2003,1488335003320
3,3,32,3,0.3,0,1,1,539.8005,1488335006915,-1,-1,539.2672,1488335006389
3,3,33,3,0.3,1,0,3,542.8674,1488335009981,-1,-1,542.3007,1488335009419
3,3,34,3,0.3,1,0,7,545.9342,1488335013048,-1,-1,545.3681,1488335012486
3,3,35,3,0.3,0,0,6,549.0024,1488335016116,550.368,1488335017482,548.4349,1488335015553
3,3,36,3,0.3,1,1,3,552.0677,1488335019182,552.968,1488335020082,551.5345,1488335018653
3,3,37,3,0.3,1,2,3,555.1014,1488335022215,-1,-1,554.5681,1488335021686
3,3,38,3,0.3,1,1,6,558.1352,1488335025249,559.2682,1488335026383,557.6015,1488335024721
3,3,39,3,0.3,1,2,6,561.236,1488335028350,-1,-1,560.6684,1488335027788
3,3,40,3,0.3,1,2,6,564.3019,1488335031416,-1,-1,563.7686,1488335030887
3,3,41,3,0.3,1,2,3,567.3688,1488335034483,-1,-1,566.8022,1488335033921
3,3,42,3,0.3,1,1,6,570.4357,1488335037550,571.0356,1488335038150,569.8689,1488335036988
3,4,0,2,0.3,1,3,7,579.6694,1488335046783,-1,-1,579.1028,1488335046221
3,4,1,2,0.3,1,3,0,582.7031,1488335049817,-1,-1,582.1696,1488335049289
3,4,2,2,0.3,0,1,7,585.7363,1488335052850,-1,-1,585.2361,1488335052352
3,4,3,2,0.3,1,0,4,588.7699,1488335055884,-1,-1,588.2371,1488335055359
3,4,4,2,0.3,0,2,4,591.8035,1488335058917,592.4034,1488335059518,591.27,1488335058389
3,4,5,2,0.3,1,1,4,594.837,1488335061951,595.737,1488335062851,594.3036,1488335061423
3,4,6,2,0.3,1,0,0,597.8705,1488335064984,-1,-1,597.3372,1488335064456
3,4,7,2,0.3,1,1,4,600.9374,1488335068051,601.5374,1488335068652,600.404,1488335067523
3,4,8,2,0.3,1,2,4,604.0042,1488335071118,-1,-1,603.438,1488335070558
3,4,9,2,0.3,1,0,3,607.0375,1488335074152,-1,-1,606.5043,1488335073623
3,4,10,2,0.3,1,0,5,610.1045,1488335077218,-1,-1,609.5378,1488335076656
3,4,11,2,0.3,1,2,4,613.1388,1488335080253,-1,-1,612.6046,1488335079723
3,4,12,2,0.3,0,2,3,616.2048,1488335083319,616.8049,1488335083919,615.6715,1488335082792
3,4,13,2,0.3,0,2,5,619.2383,1488335086352,620.1718,1488335087286,618.7053,1488335085823
3,4,14,2,0.3,1,1,3,622.2726,1488335089387,622.8721,1488335089986,621.7385,1488335088857
3,4,15,2,0.3,1,0,2,625.3055,1488335092419,-1,-1,624.8054,1488335091926
3,4,16,2,0.3,1,2,2,628.4059,1488335095520,-1,-1,627.8391,1488335094957
3,4,17,2,0.3,1,2,3,631.439,1488335098553,-1,-1,630.9062,1488335098025
3,4,18,2,0.3,0,2,3,634.4727,1488335101587,635.2059,1488335102320,633.9391,1488335101058
3,4,19,2,0.3,0,2,2,637.5395,1488335104653,638.7062,1488335105821,636.9728,1488335104092
3,4,20,2,0.3,1,0,1,640.5413,1488335107656,-1,-1,640.0396,1488335107158
3,4,21,2,0.3,1,1,2,643.6065,1488335110720,644.8063,1488335111921,643.073,1488335110191
3,4,22,2,0.3,1,1,1,646.6732,1488335113787,648.1066,1488335115221,646.1068,1488335113227
3,4,23,2,0.3,1,2,1,649.6734,1488335116787,-1,-1,649.1733,1488335116292
3,4,24,2,0.3,1,1,1,652.707,1488335119821,653.2068,1488335120321,652.1735,1488335119291
3,4,25,2,0.3,1,0,6,655.7404,1488335122854,-1,-1,655.207,1488335122325
3,4,26,2,0.3,1,1,1,658.7739,1488335125888,659.674,1488335126788,658.2408,1488335125359
3,4,27,2,0.3,1,2,1,661.8074,1488335128921,-1,-1,661.2739,1488335128392
3,4,28,2,0.3,1,0,4,664.8742,1488335131988,-1,-1,664.3076,1488335131425
3,4,29,2,0.3,0,0,3,667.8745,1488335134988,668.5744,1488335135689,667.3743,1488335134494
3,4,30,2,0.3,0,0,6,670.9079,1488335138022,672.2079,1488335139322,670.3746,1488335137493
3,4,31,2,0.3,1,1,3,673.9747,1488335141089,675.0417,1488335142156,673.4084,1488335140527
3,4,32,2,0.3,1,0,7,677.0416,1488335144156,-1,-1,676.4749,1488335143595
3,4,33,2,0.3,1,1,3,680.1086,1488335147223,682.4754,1488335149590,679.542,1488335146660
3,4,34,2,0.3,0,0,2,683.142,1488335150256,684.3086,1488335151423,682.6418,1488335149760
3,4,35,2,0.3,1,1,3,686.2096,1488335153324,687.4089,1488335154523,685.6426,1488335152760
3,4,36,2,0.3,1,0,0,689.2758,1488335156390,-1,-1,688.7429,1488335155862
3,4,37,2,0.3,1,1,3,692.3759,1488335159490,692.9758,1488335160090,691.8091,1488335158927
3,4,38,2,0.3,1,2,3,695.4427,1488335162557,-1,-1,694.8762,1488335161995
3,4,39,2,0.3,1,0,7,698.4763,1488335165590,-1,-1,697.9428,1488335165063
3,4,40,2,0.3,1,0,4,701.5097,1488335168624,-1,-1,700.9764,1488335168095
3,4,41,2,0.3,1,0,1,704.5767,1488335171691,-1,-1,704.0098,1488335171128
3,5,0,1,0.3,1,3,1,711.6102,1488335178724,-1,-1,711.0768,1488335178194
3,5,1,1,0.3,1,0,0,714.6443,1488335181758,-1,-1,714.1104,1488335181228
3,5,2,1,0.3,1,0,7,717.7105,1488335184825,-1,-1,717.1771,1488335184296
3,5,3,1,0.3,1,1,7,720.7441,1488335187858,721.2442,1488335188358,720.2108,1488335187329
3,5,4,1,0.3,1,2,0,723.7776,1488335190892,-1,-1,723.2442,1488335190362
3,5,5,1,0.3,1,1,0,726.8444,1488335193958,727.478,1488335194592,726.2778,1488335193396
3,5,6,1,0.3,1,0,2,729.8779,1488335196992,-1,-1,729.3444,1488335196463
3,5,7,1,0.3,1,0,4,732.9447,1488335200059,-1,-1,732.3781,1488335199496
3,5,8,1,0.3,1,2,0,735.9783,1488335203092,-1,-1,735.4448,1488335202563
3,5,9,1,0.3,1,2,2,739.0124,1488335206126,-1,-1,738.4791,1488335205597
3,5,10,1,0.3,1,2,4,742.1124,1488335209226,-1,-1,741.5454,1488335208664
3,5,11,1,0.3,1,1,4,745.1794,1488335212293,745.6454,1488335212760,744.6455,1488335211764
3,5,12,1,0.3,1,1,4,748.2793,1488335215396,749.379,1488335216493,747.7122,1488335214831
3,5,13,1,0.3,1,0,5,751.3466,1488335218461,-1,-1,750.8123,1488335217932
3,5,14,1,0.3,1,0,6,754.4127,1488335221527,-1,-1,753.8792,1488335220997
3,5,15,1,0.3,1,1,6,757.4794,1488335224593,758.1129,1488335225228,756.9135,1488335224033
3,5,16,1,0.3,1,2,5,760.513,1488335227627,-1,-1,759.9795,1488335227097
3,5,17,1,0.3,1,2,6,763.5464,1488335230660,-1,-1,763.0131,1488335230131
3,5,18,1,0.3,1,0,4,766.58,1488335233694,-1,-1,766.0466,1488335233165
3,5,19,1,0.3,1,2,6,769.6468,1488335236762,-1,-1,769.0813,1488335236200
3,5,20,1,0.3,1,0,2,772.7136,1488335239828,-1,-1,772.1802,1488335239298
3,5,21,1,0.3,1,0,5,775.7805,1488335242894,-1,-1,775.2141,1488335242332
3,5,22,1,0.3,1,1,5,778.8479,1488335245962,779.414,1488335246528,778.2807,1488335245401
3,5,23,1,0.3,1,2,2,781.9474,1488335249061,-1,-1,781.3808,1488335248500
3,5,24,1,0.3,1,0,4,784.981,1488335252095,-1,-1,784.4477,1488335251567
3,5,25,1,0.3,1,0,6,788.0154,1488335255129,-1,-1,787.4813,1488335254599
3,5,26,1,0.3,1,0,5,791.0814,1488335258195,-1,-1,790.5479,1488335257666
3,5,27,1,0.3,1,0,1,794.1149,1488335261229,-1,-1,793.6147,1488335260733
3,5,28,1,0.3,1,0,2,797.1487,1488335264263,-1,-1,796.615,1488335263734
3,5,29,1,0.3,1,1,2,800.2154,1488335267329,800.9819,1488335268096,799.6818,1488335266800
3,5,30,1,0.3,1,0,4,803.2162,1488335270330,-1,-1,802.7156,1488335269834
3,5,31,1,0.3,1,1,4,806.2822,1488335273397,807.0156,1488335274130,805.7488,1488335272867
3,5,32,1,0.3,1,1,4,809.3164,1488335276430,809.9825,1488335277097,808.7824,1488335275900
3,5,33,1,0.3,1,0,1,812.4158,1488335279530,-1,-1,811.8492,1488335278967
3,5,34,1,0.3,1,1,1,815.4495,1488335282563,816.1161,1488335283230,814.916,1488335282034
3,5,35,1,0.3,1,2,4,818.4834,1488335285597,-1,-1,817.9827,1488335285103
3,5,36,1,0.3,1,2,1,821.5164,1488335288630,-1,-1,821.0163,1488335288134
3,5,37,1,0.3,1,0,5,824.55,1488335291664,-1,-1,824.0167,1488335291135
3,5,38,1,0.3,1,1,5,827.5841,1488335294698,828.1179,1488335295232,827.0834,1488335294202
3,5,39,1,0.3,1,1,5,830.6179,1488335297732,831.3169,1488335298431,830.1169,1488335297235
3,5,40,1,0.3,1,0,6,833.7176,1488335300832,-1,-1,833.1505,1488335300269
3,6,0,2,0.3,1,3,3,842.0843,1488335309199,-1,-1,841.5508,1488335308668
3,6,1,2,0.3,1,3,2,845.1511,1488335312265,-1,-1,844.6177,1488335311737
3,6,2,2,0.3,1,0,6,848.2179,1488335315332,-1,-1,847.6514,1488335314769
3,6,3,2,0.3,1,1,2,851.2184,1488335318332,851.918,1488335319032,850.718,1488335317837
3,6,4,2,0.3,1,1,6,854.3192,1488335321433,854.9517,1488335322066,853.7515,1488335320869
3,6,5,2,0.3,1,1,2,857.4184,1488335324533,858.1852,1488335325299,856.8517,1488335323970
3,6,6,2,0.3,1,1,6,860.4518,1488335327566,861.1187,1488335328233,859.9185,1488335327036
3,6,7,2,0.3,1,2,6,863.4855,1488335330599,-1,-1,862.952,1488335330071
3,6,8,2,0.3,0,2,2,866.5522,1488335333666,867.4523,1488335334566,865.9864,1488335333104
3,6,9,2,0.3,1,0,3,869.5532,1488335336667,-1,-1,869.0524,1488335336173
3,6,10,2,0.3,1,2,3,872.6194,1488335339733,-1,-1,872.0861,1488335339204
3,6,11,2,0.3,1,0,7,875.6861,1488335342800,-1,-1,875.1527,1488335342272
3,6,12,2,0.3,1,2,7,878.7529,1488335345867,-1,-1,878.1864,1488335345304
3,6,13,2,0.3,1,0,6,881.7864,1488335348900,-1,-1,881.2531,1488335348373
3,6,14,2,0.3,1,0,2,884.7872,1488335351901,-1,-1,884.2865,1488335351405
3,6,15,2,0.3,1,0,0,887.8207,1488335354935,-1,-1,887.32,1488335354439
3,6,16,2,0.3,1,2,7,890.8537,1488335357968,-1,-1,890.3535,1488335357472
3,6,17,2,0.3,1,0,5,893.8871,1488335361001,-1,-1,893.3538,1488335360474
3,6,18,2,0.3,1,1,7,896.9548,1488335364069,897.4874,1488335364602,896.3875,1488335363505
3,6,19,2,0.3,1,1,5,900.0212,1488335367135,900.7874,1488335367902,899.4881,1488335366606
3,6,20,2,0.3,1,2,5,903.121,1488335370235,-1,-1,902.5543,1488335369674
3,6,21,2,0.3,0,2,7,906.1878,1488335373302,906.7879,1488335373902,905.6224,1488335372741
3,6,22,2,0.3,1,1,5,909.2214,1488335376335,909.788,1488335376902,908.688,1488335375807
3,6,23,2,0.3,1,0,1,912.2881,1488335379403,-1,-1,911.7222,1488335378840
3,6,24,2,0.3,1,0,6,915.3552,1488335382469,-1,-1,914.7883,1488335381907
3,6,25,2,0.3,1,1,1,918.4218,1488335385536,919.0219,1488335386136,917.8885,1488335385007
3,6,26,2,0.3,1,0,4,921.4892,1488335388603,-1,-1,920.9219,1488335388041
3,6,27,2,0.3,0,0,7,924.5889,1488335391703,925.1223,1488335392237,924.0223,1488335391143
3,6,28,2,0.3,1,1,4,927.623,1488335394737,928.5557,1488335395670,927.0891,1488335394207
3,6,29,2,0.3,1,1,7,930.7226,1488335397837,931.2226,1488335398337,930.1559,1488335397274
