%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,40,40,,,0,1487035999353,,1487036001716,1487036004250
3,1,2,DE,DE,,,0,1487036006253,,1487036008582,1487036009982
3,2,3,5E4,5E4,,,0,1487036011953,,1487036015483,1487036017282
3,3,3,54E,54E,,,0,1487036019253,,1487036022816,1487036024349
10,0,0,,,0,0,0,1487036066421,1487036066419,1487036022816,1487036070385
10,1,0,,,0,0,0,1487036072386,1487036072386,1487036022816,1487036074819
10,2,0,,,0,0,0,1487036076787,1487036076787,1487036022816,1487036079886
10,3,0,,,1,1,0,1487036081886,1487036081886,1487036022816,1487036084086
10,4,0,,,1,1,0,1487036086053,1487036086053,1487036022816,1487036088453
10,5,0,,,0,0,0,1487036090455,1487036090454,1487036022816,1487036091986
10,6,0,,,0,0,0,1487036093987,1487036093987,1487036022816,1487036095120
10,7,0,,,1,1,0,1487036097120,1487036097120,1487036022816,1487036099153
10,8,0,,,1,1,0,1487036101154,1487036101154,1487036022816,1487036102721
10,9,0,,,0,0,0,1487036104721,1487036104721,1487036022816,1487036106754
10,10,0,,,1,1,0,1487036108755,1487036108755,1487036022816,1487036110021
10,11,0,,,1,1,0,1487036111989,1487036111988,1487036022816,1487036113421
10,12,0,,,0,0,0,1487036115422,1487036115422,1487036022816,1487036116455
10,13,0,,,1,1,0,1487036118455,1487036118455,1487036022816,1487036119588
10,14,0,,,0,0,0,1487036121589,1487036121588,1487036022816,1487036123055
10,15,0,,,1,1,0,1487036125056,1487036125056,1487036022816,1487036126922
13,0,2,6A,6A,00,00,0,1487036176229,1487036182162,1487036184497,1487036188759
13,1,2,DC,AC,00,10,0,1487036190764,1487036196164,1487036197697,1487036199260
13,2,2,D5,D5,11,11,0,1487036201264,1487036206397,1487036207833,1487036209260
14,0,3,49D,49D,101,111,0,1487036225065,1487036233166,1487036234367,1487036236094
14,1,2,0A,0A,00,00,0,1487036238066,1487036242933,1487036244500,1487036247695
14,2,2,C5,C5,11,11,0,1487036249666,1487036254267,1487036256302,1487036257663
14,3,4,CF03,CF03,0101,0101,0,1487036259634,1487036269301,1487036270568,1487036273497
14,4,3,139,13A,001,011,0,1487036275469,1487036283069,1487036284236,1487036286499
14,5,5,C85ED,C85ED,01101,01101,0,1487036288468,1487036302269,1487036303470,1487036306799
14,6,3,469,469,010,010,0,1487036308769,1487036316337,1487036317804,1487036320299
14,7,4,638B,639B,0111,1111,2,1487036322271,1487036334804,1487036335940,1487036346418
14,8,5,7D1AF,7E1AF,10000,11010,0,1487036348389,1487036363623,1487036365457,1487036367819
14,9,2,41,41,11,11,0,1487036369790,1487036375390,1487036376857,1487036379786
14,10,5,036DE,039EA,00111,00111,0,1487036381758,1487036395425,1487036398594,1487036401655
14,11,4,C9BD,C9BE,1000,1000,0,1487036403625,1487036414893,1487036417893,1487036420455
