%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1486153121822,1486153123587
1,1,1,0,0,1486153124555,1486153128521
1,2,1,1,1,1486153129489,1486153131254
1,3,1,0,0,1486153132222,1486153133221
2,0,1,0,0,1486153143072,1486153144071
2,1,1,1,1,1486153145039,1486153145972
2,2,1,1,1,1486153146940,1486153147806
2,3,1,1,1,1486153148773,1486153149639
2,4,1,0,0,1486153150606,1486153151572
2,5,1,0,0,1486153152540,1486153153372
2,6,1,0,0,1486153154340,1486153155138
2,7,1,1,1,1486153156107,1486153156905
2,8,1,1,1,1486153157874,1486153158972
2,9,1,1,1,1486153159941,1486153160672
2,10,1,0,0,1486153161640,1486153162539
2,11,1,0,0,1486153163507,1486153164239
3,0,0,1,0,1486153173474,1486153174373
3,1,0,0,1,1486153175375,1486153176307
3,2,0,0,1,1486153177275,1486153178107
3,3,0,1,0,1486153179108,1486153180073
4,0,0,1,0,1486153182625,1486153183590
4,1,0,1,0,1486153184559,1486153185557
4,2,0,0,1,1486153186525,1486153187257
4,3,0,0,1,1486153188225,1486153188957
4,4,0,0,1,1486153189925,1486153190591
4,5,0,1,0,1486153191592,1486153192191
4,6,0,1,0,1486153193159,1486153193858
4,7,0,1,0,1486153194825,1486153195591
4,8,0,0,1,1486153196559,1486153197290
4,9,0,1,0,1486153198259,1486153198891
4,10,0,0,1,1486153199892,1486153200625
4,11,0,0,1,1486153201592,1486153202358
5,0,1,0,0,1486153204509,1486153205408
5,1,1,1,1,1486153206376,1486153207175
5,2,0,1,0,1486153208143,1486153208975
5,3,0,0,1,1486153209943,1486153210808
6,0,1,0,0,1486153212743,1486153213709
6,1,0,0,1,1486153214677,1486153215676
6,2,0,1,0,1486153216643,1486153217475
6,3,0,1,0,1486153218443,1486153219242
6,4,1,1,1,1486153220210,1486153221209
6,5,1,0,0,1486153222211,1486153223076
6,6,0,0,1,1486153224044,1486153224776
6,7,0,0,1,1486153225777,1486153226843
6,8,1,1,1,1486153227811,1486153228709
6,9,0,1,0,1486153229712,1486153230543
6,10,0,0,1,1486153231511,1486153232276
6,11,0,0,1,1486153233244,1486153234010
6,12,1,1,1,1486153234978,1486153235844
6,13,1,1,1,1486153236844,1486153237710
6,14,0,1,0,1486153238678,1486153239477
6,15,1,0,0,1486153240445,1486153241443
6,16,0,0,1,1486153242445,1486153243177
6,17,0,1,0,1486153244145,1486153244977
6,18,0,0,1,1486153245945,1486153246777
6,19,1,0,0,1486153247745,1486153248511
6,20,0,1,0,1486153249512,1486153250544
6,21,1,1,1,1486153251512,1486153252411
6,22,1,1,1,1486153253379,1486153254244
6,23,1,0,0,1486153255212,1486153256144
6,24,0,0,1,1486153257146,1486153257911
6,25,0,1,0,1486153258913,1486153259678
6,26,1,0,0,1486153260646,1486153261511
6,27,1,1,1,1486153262479,1486153263312
6,28,1,1,1,1486153264279,1486153265078
6,29,0,1,0,1486153266046,1486153266845
6,30,1,0,0,1486153267813,1486153268545
6,31,0,0,1,1486153269546,1486153270378
6,32,1,1,1,1486153271346,1486153272112
6,33,0,0,1,1486153273080,1486153274012
6,34,1,1,1,1486153274980,1486153275845
6,35,0,0,1,1486153276813,1486153277779
6,36,1,0,0,1486153278747,1486153279612
6,37,0,1,0,1486153280580,1486153281479
6,38,1,0,0,1486153282447,1486153283346
6,39,1,0,0,1486153284314,1486153285113
6,40,0,1,0,1486153286081,1486153287013
6,41,0,1,0,1486153288014,1486153289113
6,42,1,1,1,1486153290081,1486153290947
6,43,0,0,1,1486153291914,1486153292813
6,44,1,0,0,1486153293781,1486153294680
6,45,1,0,0,1486153295681,1486153296613
6,46,1,1,1,1486153297615,1486153298913
6,47,0,1,0,1486153299915,1486153300647
