%Recollect Version 2.0. Scene/Level: nback0_advan, Game Number: 070
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,4,1.13208,1478286811076.46,3.66504,1478286813609.81
0,3,1,0,4,3.63171,1478286813576.02,6.16528,1478286816110.73
0,3,1,0,0,6.13196,1478286816076.43,8.66528,1478286818610.46
0,3,1,0,1,8.63196,1478286818576.52,11.16553,1478286821110.55
0,3,1,0,3,10.89880,1478286820844.01,13.39893,1478286823344.09
0,3,1,0,1,13.36560,1478286823310.44,15.93237,1478286825876.8
0,3,1,1,1,15.89917,1478286825844.49,17.55603,1478286827513.1
0,3,1,1,3,18.39917,1478286828344.2,20.05603,1478286830011.03
0,3,1,0,2,20.63269,1478286830578.22,23.16626,1478286833111.65
0,3,1,0,2,23.09998,1478286833046.26,25.66626,1478286835610.93
0,4,1,1,3,25.59961,1478286835544.71,27.27612,1478286837247.26
0,4,1,0,1,30.59985,1478286842578.46,33.16663,1478286845144.79
0,4,1,0,0,33.09998,1478286845078.53,35.66687,1478286847645.55
0,4,1,0,2,35.36682,1478286847345.19,37.90027,1478286849878.34
0,4,1,0,3,37.86694,1478286849845.41,40.40039,1478286852378.54
0,4,1,0,2,40.36707,1478286852345.41,42.90063,1478286854879.61
0,4,1,0,1,42.86719,1478286854846.31,45.40076,1478286857379.59
0,4,1,1,2,45.10071,1478286857078.74,46.77612,1478286858778.69
0,4,1,1,3,47.56787,1478286859546.81,49.53613,1478286861545.34
0,5,1,1,2,50.06763,1478286862045.56,51.71606,1478286863713.67
0,5,1,0,2,55.06775,1478286869080.58,57.60144,1478286871613.87
0,5,1,0,2,57.56799,1478286871580.16,60.10168,1478286874115.21
0,5,1,0,2,59.80151,1478286873813.46,62.36816,1478286876380.33
0,5,1,0,4,62.30151,1478286876314.23,64.83630,1478286878849.71
0,5,1,0,1,64.80176,1478286878813.91,67.36853,1478286881380.67
0,5,1,1,2,67.30176,1478286881314.13,68.97607,1478286883013.28
0,5,1,1,2,69.56860,1478286883580.53,71.21606,1478286885247.49
0,5,1,0,4,72.03540,1478286886047.17,74.56885,1478286888581.32
0,6,1,1,4,74.53552,1478286888547.01,76.19604,1478286890215.57
0,6,1,0,3,79.53577,1478286895580.82,82.06921,1478286898114.93
0,6,1,0,4,82.03601,1478286898081.21,84.56934,1478286900615.22
0,6,1,0,0,84.26929,1478286900314.14,86.80286,1478286902848.59
0,6,1,0,3,86.80286,1478286902848.25,89.33643,1478286905382.07
0,6,1,0,0,89.30310,1478286905349.46,91.83643,1478286907882.12
0,6,1,0,4,91.80322,1478286907848.68,94.33655,1478286910382.33
0,6,1,0,2,94.03650,1478286910082.33,96.56995,1478286912615.31
0,6,1,0,0,96.67004,1478286912714.95,99.20349,1478286915249.05
0,6,0,0,2,98.90344,1478286914949.04,100.57600,1478286916648.27
0,5,0,1,3,101.40380,1478286917449.26,103.93710,1478286919985.19
0,5,1,0,2,106.40390,1478286924482.92,108.93740,1478286927016.06
0,5,1,0,0,108.80410,1478286926883.53,111.33750,1478286929416.42
0,5,1,0,0,111.30440,1478286929383.31,113.83760,1478286931916.48
0,5,1,0,2,113.80420,1478286931884,116.33780,1478286934416.84
0,5,1,0,1,116.30510,1478286934383.93,118.83800,1478286936917.14
0,5,1,1,2,118.80470,1478286936883.39,120.45610,1478286938549.98
0,5,1,0,3,121.03810,1478286939116.89,123.57150,1478286941649.71
0,5,0,0,2,123.53820,1478286941616.88,125.21610,1478286943316.59
0,4,0,0,0,126.03850,1478286944117.24,127.95610,1478286946051.64
1,518.24510,2.19858,2,128.05600,1478286948183
0,4,1,0,2,130.80540,1478286950917.28,133.33870,1478286953450.62
0,4,1,0,4,133.23890,1478286953351.27,135.77230,1478286955883.9
0,4,1,0,0,135.73900,1478286955851.58,138.27250,1478286958384.44
0,4,1,0,3,138.23910,1478286958351.57,140.77260,1478286960884.92
0,4,1,1,2,140.73930,1478286960851.24,142.39610,1478286962518.34
0,4,1,0,3,143.23940,1478286963352.04,145.77290,1478286965884.44
0,4,1,0,2,145.50630,1478286965619.3,148.04090,1478286968153.32
0,4,1,0,4,148.00630,1478286968119.2,150.53990,1478286970652.5
0,4,1,0,3,150.50650,1478286970618.86,153.04000,1478286973152.54
0,4,1,0,4,153.00660,1478286973118.89,155.54020,1478286975652.43
0,4,0,0,4,155.24010,1478286975352.26,156.89610,1478286977019.37
0,4,1,0,2,157.70690,1478286977819.08,160.24080,1478286980352.9
0,4,1,1,3,160.20700,1478286980319.25,162.17600,1478286982318.75
0,4,1,1,4,162.70720,1478286982819.34,164.37610,1478286984518.89
0,4,1,0,3,165.20740,1478286985319.42,167.74080,1478286987852.73
0,4,1,0,3,167.70760,1478286987819.78,170.24100,1478286990353.2
0,5,1,1,3,169.94090,1478286990052.82,171.61610,1478286991753.79
0,5,1,0,4,174.94520,1478286997091.12,177.50790,1478286999653.34
0,5,1,0,4,177.44130,1478286999586.82,180.00810,1478287002153.86
0,5,1,0,2,179.70800,1478287001854.21,182.24150,1478287004387.05
1,757.09610,9.46204,1,187.75610,1478287009919.74
1,758.65130,6.08062,0,189.03610,1478287011187.4
