%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486142884097
1,0,3,1486142886697
1,0,7,1486142889397
1,0,8,1486142889763
1,0,10,1486142891230
1,0,11,1486142892399
1,0,15,1486142894397
-1,0,14,1486142895264
-1,0,14,1486142896165
1,0,16,1486142897264
1,0,19,1486142900864
9,0,-1,1486142901599
-1,0,21,1486142902464
1,1,0,1486142903898
1,1,5,1486142905865
1,1,6,1486142906465
1,1,9,1486142907864
1,1,10,1486142908698
1,1,11,1486142911564
1,1,13,1486142912465
1,1,15,1486142914065
1,1,20,1486142915732
1,1,22,1486142916732
1,1,26,1486142918232
1,1,27,1486142918999
1,1,29,1486142919932
1,1,30,1486142920632
1,1,32,1486142921732
9,1,-1,1486142922602
-1,1,36,1486142922832
1,2,3,1486142925233
1,2,4,1486142927199
1,2,8,1486142928466
1,2,11,1486142929966
1,2,16,1486142932033
1,2,17,1486142932632
1,2,18,1486142933099
1,2,23,1486142934799
1,2,25,1486142936833
1,2,28,1486142938400
1,2,31,1486142939601
1,2,33,1486142940833
1,2,35,1486142941900
1,2,37,1486142942967
9,2,-1,1486142943601
-1,2,39,1486142944035
1,3,1,1486142946133
1,3,4,1486142947634
1,3,5,1486142948367
1,3,6,1486142948934
1,3,8,1486142949700
1,3,10,1486142950567
1,3,11,1486142951167
1,3,18,1486142954667
1,3,20,1486142955869
1,3,22,1486142956767
1,3,23,1486142957534
1,3,25,1486142958501
1,3,27,1486142959467
1,3,28,1486142960067
1,3,29,1486142960834
1,3,30,1486142961134
1,3,34,1486142963636
9,3,-1,1486142964602
1,4,0,1486142966301
1,4,4,1486142968202
1,4,5,1486142968968
1,4,6,1486142969836
1,4,8,1486142970835
1,4,9,1486142971635
1,4,10,1486142973002
1,4,12,1486142975669
1,4,14,1486142977002
2,4,14,1486142977269
1,4,14,1486142977868
-1,4,13,1486142978969
-1,4,13,1486142979435
-1,4,13,1486142979835
2,4,14,1486142980035
1,4,13,1486142980335
-1,4,12,1486142981335
-1,4,12,1486142981769
1,4,14,1486142982435
1,4,15,1486142983902
1,4,16,1486142985202
9,4,-1,1486142985604
1,5,0,1486142987736
1,5,1,1486142988469
1,5,3,1486142990203
1,5,5,1486142991203
1,5,6,1486142992302
1,5,10,1486142994304
1,5,16,1486142996436
1,5,17,1486142996636
1,5,18,1486142997104
1,5,23,1486142999870
1,5,26,1486143001236
1,5,35,1486143004270
-1,5,34,1486143005037
-1,5,34,1486143005637
-1,5,33,1486143005937
-1,5,34,1486143006303
9,5,-1,1486143006606
-1,5,33,1486143006703
-1,5,34,1486143007070
1,6,0,1486143008537
1,6,1,1486143010537
1,6,4,1486143012004
1,6,8,1486143014471
-1,6,7,1486143015104
2,6,8,1486143015604
1,6,7,1486143016271
1,6,10,1486143018138
1,6,11,1486143019104
1,6,12,1486143020071
1,6,14,1486143020471
-1,6,13,1486143021137
2,6,14,1486143021538
1,6,13,1486143021971
1,6,16,1486143023372
1,6,18,1486143024605
1,6,22,1486143026971
9,6,-1,1486143027607
1,7,0,1486143031238
1,7,3,1486143032338
1,7,4,1486143032772
1,7,7,1486143034138
1,7,8,1486143035039
1,7,11,1486143036772
1,7,12,1486143037506
1,7,15,1486143038872
1,7,17,1486143039672
1,7,20,1486143040672
1,7,23,1486143043406
1,7,27,1486143045006
1,7,28,1486143045372
1,7,29,1486143047239
9,7,-1,1486143048609
1,8,2,1486143051473
1,8,7,1486143054073
1,8,13,1486143057573
1,8,16,1486143059140
1,8,20,1486143066608
1,8,23,1486143068475
9,8,-1,1486143069608
1,9,2,1486143072141
1,9,3,1486143073507
1,9,5,1486143074941
1,9,6,1486143075741
1,9,9,1486143077307
1,9,11,1486143078642
1,9,12,1486143079074
1,9,16,1486143081508
1,9,17,1486143082108
1,9,22,1486143083775
1,9,26,1486143085008
1,9,29,1486143086575
1,9,30,1486143087142
1,9,31,1486143087708
1,9,36,1486143089642
9,9,-1,1486143090609
1,10,3,1486143093209
1,10,5,1486143094542
1,10,6,1486143095208
1,10,11,1486143097142
1,10,15,1486143098809
1,10,16,1486143099542
1,10,20,1486143101909
1,10,22,1486143102943
1,10,26,1486143104209
2,10,26,1486143104809
1,10,26,1486143105409
-1,10,25,1486143105909
-1,10,25,1486143106477
1,10,28,1486143107743
-1,10,27,1486143108509
1,10,29,1486143110476
1,10,31,1486143111409
9,10,-1,1486143111610
1,11,0,1486143113444
1,11,5,1486143114610
1,11,7,1486143116110
1,11,8,1486143117710
1,11,9,1486143118010
1,11,13,1486143119544
1,11,16,1486143120544
1,11,17,1486143121610
1,11,18,1486143121911
1,11,20,1486143123077
1,11,21,1486143123343
1,11,23,1486143124211
1,11,24,1486143124411
1,11,25,1486143124644
1,11,28,1486143125711
1,11,30,1486143126545
1,11,36,1486143129478
1,11,42,1486143131044
