%Recollect Version 2.3. Scene/Level: , Session: 3, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
4,1,2,0.3,1,3,4,3.720581,1486493607059,-1,-1,3.187012,1486493606526
4,2,2,0.3,1,3,6,6.820679,1486493610159,-1,-1,6.253784,1486493609595
4,3,2,0.3,1,0,2,9.887329,1486493613226,-1,-1,9.321045,1486493612662
4,4,2,0.3,1,2,2,12.9209,1486493616259,-1,-1,12.38745,1486493615729
4,5,2,0.3,1,1,2,15.95435,1486493619293,17.12146,1486493620460,15.42114,1486493618764
4,6,2,0.3,1,1,2,18.9884,1486493622327,20.08838,1486493623427,18.45447,1486493621796
4,7,2,0.3,1,0,4,22.08813,1486493625427,-1,-1,21.52136,1486493624863
4,8,2,0.3,1,0,7,25.15491,1486493628493,-1,-1,24.58826,1486493627930
4,9,2,0.3,1,0,3,28.22168,1486493631560,-1,-1,27.65552,1486493630997
4,10,2,0.3,1,0,1,31.25525,1486493634594,-1,-1,30.7218,1486493634064
4,11,2,0.3,1,2,1,34.28906,1486493637628,-1,-1,33.75574,1486493637097
4,12,2,0.3,1,0,5,37.35559,1486493640694,-1,-1,36.82214,1486493640163
4,13,2,0.3,1,1,1,40.38916,1486493643728,41.18933,1486493644528,39.85571,1486493643197
4,1,3,0.3,1,3,2,58.79016,1486493662129,-1,-1,58.25684,1486493661596
4,2,3,0.3,1,3,0,61.85693,1486493665195,-1,-1,61.29028,1486493664634
4,3,3,0.3,1,3,7,64.92383,1486493668262,-1,-1,64.35706,1486493667699
4,4,3,0.3,1,0,4,67.9906,1486493671329,-1,-1,67.42468,1486493670766
4,5,3,0.3,1,1,0,71.02405,1486493674363,72.49084,1486493675830,70.49072,1486493673832
4,6,3,0.3,1,2,0,74.09094,1486493677429,-1,-1,73.52429,1486493676865
4,7,3,0.3,1,0,3,77.12451,1486493680463,-1,-1,76.59106,1486493679933
4,8,3,0.3,1,2,3,80.19128,1486493683530,-1,-1,79.65784,1486493682999
4,9,3,0.3,1,1,0,83.22485,1486493686563,84.05847,1486493687397,82.69141,1486493686032
4,10,3,0.3,0,2,0,86.29199,1486493689631,87.5592,1486493690898,85.72498,1486493689066
4,11,3,0.3,0,2,0,89.35852,1486493692697,90.19202,1486493693531,88.82507,1486493692167
4,12,3,0.3,1,1,0,92.42529,1486493695764,93.35889,1486493696698,91.85864,1486493695202
4,13,3,0.3,1,0,5,95.45898,1486493698797,-1,-1,94.92542,1486493698266
4,14,3,0.3,1,0,3,98.49304,1486493701832,-1,-1,97.95947,1486493701300
4,15,3,0.3,1,0,1,101.5592,1486493704898,-1,-1,101.0259,1486493704367
4,16,3,0.3,0,1,5,104.5927,1486493707931,-1,-1,104.0593,1486493707400
4,17,3,0.3,1,1,3,107.6595,1486493710998,108.5942,1486493711933,107.0929,1486493710435
4,18,3,0.3,1,0,6,110.7263,1486493714065,-1,-1,110.1598,1486493713501
4,19,3,0.3,1,0,4,113.7932,1486493717132,-1,-1,113.2266,1486493716568
4,20,3,0.3,0,2,1,116.86,1486493720199,117.9276,1486493721269,116.2933,1486493719635
4,21,3,0.3,0,2,3,119.9269,1486493723265,120.7612,1486493724100,119.3601,1486493722702
4,22,3,0.3,0,0,2,122.9938,1486493726332,124.2942,1486493727633,122.4275,1486493725770
4,1,2,0.3,1,3,0,127.4945,1486493730833,-1,-1,126.9611,1486493730300
4,2,2,0.3,1,3,5,130.5608,1486493733899,-1,-1,130.028,1486493733369
4,3,2,0.3,1,0,6,133.5944,1486493736933,-1,-1,133.0609,1486493736402
4,4,2,0.3,0,1,5,136.6278,1486493739966,-1,-1,136.0945,1486493739436
4,5,2,0.3,0,0,0,139.6619,1486493743000,140.495,1486493743834,139.1279,1486493742470
4,6,2,0.3,1,1,5,142.7283,1486493746067,144.0957,1486493747434,142.1948,1486493745536
4,7,2,0.3,1,1,0,145.7617,1486493749100,146.6285,1486493749967,145.2284,1486493748569
4,8,2,0.3,1,0,3,148.8286,1486493752167,-1,-1,148.2618,1486493751603
4,9,2,0.3,1,0,4,151.8621,1486493755201,-1,-1,151.3287,1486493754670
4,10,2,0.3,1,0,6,154.929,1486493758267,-1,-1,154.3622,1486493757704
4,11,2,0.3,1,0,7,157.9957,1486493761334,-1,-1,157.4291,1486493760771
4,12,2,0.3,1,2,3,161.0293,1486493764368,-1,-1,160.4958,1486493763837
4,13,2,0.3,1,2,4,164.0961,1486493767435,-1,-1,163.5626,1486493766904
4,14,2,0.3,0,2,7,167.1636,1486493770502,167.9631,1486493771302,166.5973,1486493769938
4,15,2,0.3,1,0,5,170.2632,1486493773602,-1,-1,169.6963,1486493773039
4,16,2,0.3,1,0,2,173.3301,1486493776669,-1,-1,172.7969,1486493776138
4,17,2,0.3,1,2,4,176.3967,1486493779735,-1,-1,175.8634,1486493779205
4,18,2,0.3,0,1,2,179.4637,1486493782802,-1,-1,178.8969,1486493782238
4,19,2,0.3,1,1,4,182.5306,1486493785869,183.1638,1486493786503,181.9971,1486493785338
4,20,2,0.3,1,2,4,185.5973,1486493788936,-1,-1,185.0638,1486493788406
4,21,2,0.3,1,1,4,188.6642,1486493792003,189.3641,1486493792703,188.0974,1486493791439
4,22,2,0.3,1,2,2,191.6985,1486493795037,-1,-1,191.1975,1486493794539
4,23,2,0.3,0,0,1,194.7977,1486493798136,195.4646,1486493798803,194.2311,1486493797572
4,24,2,0.3,0,2,1,197.8313,1486493801170,198.6989,1486493802038,197.2979,1486493800639
4,25,2,0.3,1,1,1,200.8982,1486493804237,201.8649,1486493805204,200.3314,1486493803675
4,26,2,0.3,0,0,7,203.9316,1486493807270,205.1322,1486493808471,203.3983,1486493806740
4,27,2,0.3,0,2,7,206.9653,1486493810304,207.832,1486493811171,206.4318,1486493809773
