%Recollect Version 2.3; iPad: ; User: RLB100; Session: 12
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,12,0,0.8333333,2,7,algoNotBayesian
32,4,12,0,0.3333333,3,7,algoNotBayesian
32,4,12,0,0.75,2,7,algoNotBayesian
32,4,12,0,0.8333333,3,7,algoNotBayesian
32,4,12,0,0.4,4,7,algoNotBayesian
32,4,12,0,0.35,3,7,algoNotBayesian
32,4,12,0,0.5294118,2,7,algoNotBayesian
32,4,12,0,0.2857143,2,7,algoNotBayesian
32,4,12,0,0.1666667,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0,2,7,algoNotBayesian
32,4,12,0,0.4,2,7,algoNotBayesian
32,4,13,0,0.4,2,7,algoNotBayesian
32,4,13,0,1,2,7,algoNotBayesian
32,4,13,0,0.8333333,3,7,algoNotBayesian
32,4,13,0,1,4,7,algoNotBayesian
32,4,13,0,0.4666667,5,7,algoNotBayesian
32,4,13,0,0,4,7,algoNotBayesian
32,4,13,0,1,3,7,algoNotBayesian
32,4,13,0,0.25,4,7,algoNotBayesian
32,4,13,0,0.8,3,7,algoNotBayesian
32,4,13,0,0.25,4,7,algoNotBayesian
32,4,13,0,0.4285714,3,7,algoNotBayesian
32,4,13,0,0.75,2,7,algoNotBayesian
32,4,13,0,0.2857143,3,7,algoNotBayesian
32,4,13,0,0.75,2,7,algoNotBayesian
32,4,13,0,0.6153846,3,7,algoNotBayesian
32,4,13,0,0,4,7,algoNotBayesian
32,4,13,0,0.4285714,3,7,algoNotBayesian
32,4,13,0,0.625,2,7,algoNotBayesian
