%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,1,1,3,6,1.15149,1488305711662,3.61487,1488305714133
0,1,0,1,6,4.11511,1488305714626,6.84900,1488305717365
0,1,1,0,3,7.04834,1488305717559,9.61548,1488305720128
0,1,1,1,3,10.11523,1488305720626,10.88281,1488305721396
0,1,1,2,6,13.11523,1488305723625,15.61548,1488305726128
0,1,1,2,3,16.11548,1488305726626,18.61584,1488305729129
0,1,1,1,3,19.11572,1488305729626,19.84924,1488305730363
0,1,1,0,0,22.11597,1488305732629,24.61609,1488305735129
0,1,1,0,5,25.11609,1488305735627,27.61621,1488305738129
0,1,1,0,6,28.11694,1488305738627,30.61658,1488305741129
0,1,1,0,4,31.11646,1488305741627,33.61658,1488305744130
0,1,1,1,4,34.11670,1488305744627,35.01648,1488305745530
0,1,1,2,6,37.11670,1488305747627,39.61670,1488305750131
0,1,1,1,6,40.11694,1488305750628,41.01709,1488305751531
0,1,1,2,4,43.11719,1488305753628,45.61719,1488305756131
0,1,1,0,7,46.11743,1488305756628,48.61731,1488305759130
0,1,1,0,5,49.11743,1488305759628,51.61755,1488305762130
0,1,1,0,2,52.11780,1488305762631,54.61768,1488305765130
0,1,1,0,1,55.11780,1488305765628,57.61792,1488305768132
0,1,1,0,6,58.11792,1488305768629,60.61853,1488305771131
0,1,1,1,6,61.11829,1488305771629,62.71838,1488305773233
0,1,1,0,4,64.11865,1488305774629,66.61841,1488305777132
0,1,1,0,7,67.11841,1488305777629,69.61853,1488305780133
0,1,1,2,4,70.11877,1488305780630,72.61877,1488305783132
0,1,1,2,7,73.11902,1488305783630,75.61890,1488305786133
0,1,1,1,7,76.11890,1488305786630,77.21899,1488305787733
0,1,1,2,4,79.11914,1488305789629,81.61926,1488305792134
0,1,1,1,4,82.11926,1488305792631,83.38611,1488305793901
0,1,1,0,6,85.11938,1488305795630,87.61951,1488305798133
0,1,1,1,6,88.12024,1488305798631,89.15271,1488305799664
0,1,1,1,6,91.11951,1488305802113,93.48669,1488305804484
0,1,1,1,6,94.12000,1488305805115,95.35352,1488305806353
0,1,1,0,0,97.12000,1488305808115,99.62024,1488305810617
0,1,1,2,6,100.12020,1488305811116,102.62040,1488305813616
0,1,1,0,2,103.12050,1488305814115,105.62070,1488305816618
0,1,1,0,7,106.12060,1488305817116,108.62070,1488305819617
0,1,1,2,6,109.12070,1488305820116,111.62110,1488305822619
0,1,1,2,7,112.12100,1488305823118,114.62110,1488305825619
0,1,1,2,6,115.12130,1488305826116,117.62120,1488305828618
0,1,1,2,7,118.12150,1488305829116,120.65480,1488305831652
0,1,1,1,7,121.15480,1488305832149,122.05460,1488305833052
