%Recollect Version 2.3. Scene/Level: nback2, Session: 1, GameNumber: 5
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,4,1,3,5,1.83667,1488306416294,4.33716,1488306418803
0,4,1,3,2,4.83716,1488306419296,7.33740,1488306421800
0,4,1,3,6,7.83716,1488306422296,10.30420,1488306424766
0,4,1,3,3,10.80444,1488306425263,13.33765,1488306427799
0,4,1,2,2,13.83765,1488306428297,16.33765,1488306430798
0,4,1,1,2,16.83813,1488306431297,17.93799,1488306432402
0,4,1,0,7,19.83838,1488306434297,22.33789,1488306436799
0,4,1,2,6,22.83862,1488306437297,25.33838,1488306439800
0,4,1,0,1,25.83838,1488306440297,28.33862,1488306442800
0,4,1,1,2,28.83838,1488306443297,30.20557,1488306444667
0,4,1,2,2,31.83862,1488306446297,34.33911,1488306448800
0,4,1,0,5,34.83887,1488306449299,37.33936,1488306451800
0,4,1,2,7,37.83936,1488306452299,40.33911,1488306454801
0,4,1,2,5,40.83911,1488306455297,43.33936,1488306457800
0,4,0,0,6,43.83936,1488306458299,44.53955,1488306459001
0,4,0,0,6,46.80640,1488306461265,47.73999,1488306462201
0,4,1,0,4,49.80615,1488306464265,52.30664,1488306466768
0,4,0,0,2,52.80640,1488306467265,54.07324,1488306468534
0,4,0,0,0,55.80688,1488306470266,56.47339,1488306470935
1,248.02930,0.92233,2,60.49414,1488306474969
0,4,1,0,3,58.80688,1488306473267,61.50708,1488306475968
0,4,1,0,5,61.74048,1488306476199,64.34033,1488306478801
0,4,1,0,1,64.84058,1488306479299,67.34058,1488306481802
0,4,0,1,0,67.84082,1488306482299,70.34131,1488306484802
0,4,0,1,3,70.84082,1488306485299,73.34106,1488306487802
0,4,0,2,0,73.84180,1488306488300,74.70776,1488306489170
0,4,0,0,6,76.84131,1488306491300,77.34106,1488306491802
0,4,1,0,4,79.84155,1488306494300,82.34155,1488306496801
0,4,1,2,1,82.84155,1488306497300,85.34155,1488306499803
0,4,1,0,2,85.84155,1488306500301,88.34229,1488306502804
0,4,0,1,6,88.84180,1488306503301,91.30884,1488306505769
0,4,0,0,7,91.80859,1488306506267,94.04272,1488306508502
0,4,1,1,1,94.80908,1488306509267,95.70972,1488306510169
0,4,1,1,2,97.80908,1488306512267,99.00903,1488306513470
0,4,1,1,6,100.77660,1488306515235,101.54300,1488306516003
0,4,0,1,7,103.77610,1488306518235,106.27610,1488306520737
0,4,0,2,6,106.77610,1488306521235,107.47630,1488306521938
0,4,1,1,2,109.77640,1488306524235,110.40970,1488306524871
0,4,1,2,7,112.77640,1488306527235,115.27660,1488306529737
0,4,1,1,7,115.77660,1488306530236,116.74340,1488306531205
0,4,1,2,7,118.77690,1488306533236,121.27690,1488306535738
0,4,1,2,7,121.77710,1488306536236,124.27730,1488306538738
0,4,1,2,6,124.77710,1488306539236,127.27730,1488306541737
0,4,1,1,7,127.77710,1488306542235,128.64430,1488306543105
0,4,1,0,3,130.77760,1488306545237,133.27780,1488306547741
