322201221130121220030 1 
0103032112120310233322 2 
03102230321101012002012 3 
0300301232102203121222 2 
0223131132013232322301 2 
2122101230101130330310 2 
23020100300311023030111 3 
01333131132332010302311 3 
0130121003000022230311 2 
3222100030332103133033 2 
3100113031212333233130 2 
2030031302011033221212 2 
3022323320300131321012 2 
101121300012123320333 1 
021223212211230001331 1 
3112210323002021303033 2 
3232300223303210010300 2 
0211311210120323023231 2 
23133010213200220313301 3 
0231332333030131233210 2 
3013033310322321312123 2 
3002003011000101230121 2 
0212312112310213102020 2 
2030030003231212332103 2 
3132223332022010200331 2 
21301121121312013321202 3 
0132101003130003323033 2 
0313313021310003300001 2 
2121001031211311223010 2 
1020023103210101211211 2 
2311313131100213023332 2 
0101132010111220213200 2 
10221001103102003233312 3 
0230010013202033010111 2 
0212031001230000101311 2 
31011213301003132002202 3 
01232010310100102230212 3 
1010131123130232133102 2 
21023011020323231103101 3 
1220231212022231202110 2 
20332232220300030023211 3 
02312001202222330033020 3 
20122112223311130132212 3 
1233333021033311000102 2 
12002121331311320113131 3 
13232322033003223110010 3 
0111302320310103000321 2 
3230330010331110030201 2 
02323310312032112131200 3 
10300023001331002102301 3 
02303132101103121211003 3 
3220203333012310200100 2 
3031202202302131332220 2 
0232103023323212232132 2 
3002212033123330020202 2 
03233010233202220222201 3 
23032231311202232103100 3 
1230333021311122100010 2 
0233332332203131202203 2 
02121220321300202223231 3 
21332100130323223312302 3 
2101113200232232310030 2 
1323222333301231110231 2 
20102132101312320022212 3 
0221033011232131303333 2 
1012002201310102313331 2 
2321111330203222123013 2 
32100011101001022302112 3 
13031031322333012013300 3 
123022310331230301202322 4 
3130300331211330323310 2 
20100200310213231303112 3 
31213200203231133110302 3 
13230201201103331200120 3 
21021331101023320201222 3 
20313012221021321003133 3 
01211310310221113132303 3 
2023200031220002210202 2 
1220323230113100102221 2 
20121303102202333223230 3 
32023231333001112110110 3 
130200010202333032330030 4 
3201133101022003030102300 5 
210323233222222101332232 4 
301211301200020200130201 4 
10201003333230312301321 3 
10222023113120100011213 3 
0200002021300332021320 2 
01311210203001010220011 3 
21021330010131031301213 3 
2302203121211032322333 2 
0333303203120223101101 2 
3030200310112203003121 2 
3033322303310213131023 2 
01232022121113012201203 3 
23100011231111131101013 3 
120313223132030100230013 4 
21011122121113011332002 3 
20121010022133101201002 3 
