700303117544442745545 1 
5255454461310006566551 2 
04130133033530246466755 3 
147672217371617321720775 4 
61767703703066222456253 3 
16077071372466126116271 3 
437033704126311237116070 4 
7403150241002740567502533 5 
465111411441453074056402 4 
672530751363467340737031 4 
42713775175123722611151 3 
30550774773203030067407 3 
451045304672030353334574 4 
7102471016310170627031466 5 
467041744046567256040014 4 
0313176303202707407004 2 
50350177771571536274362 3 
425067607563670366523452 4 
34174174501722300560505 3 
25336531774757357754524 3 
12472532516413314133043 3 
40235347404044243223221 3 
54200720103023033403425 3 
37070567264210223333733 3 
32553356606706707014225 3 
635756543427412641674141 4 
21061041766774377773326 3 
615236720377026702037162 4 
703573353350114174013102 4 
6415014320141246672101637 5 
6404040226766475675131 2 
05240370376336373666351 3 
36706270210041061351414 3 
74343301331334431203750 3 
375270701756175617016345 4 
21366465666767176054054 3 
54754174001273273366641 3 
701375674767613060602700 4 
7145664045541755403510525 5 
4763246703362112441364313 5 
5024622137261304663325303 5 
3071530767230574567115731 5 
34206510524710516012556465 6 
163504217655621561544603660 7 
2174360555555343555335456555 8 
3555102211121751545357 2 
51353433424472315312134 3 
512310011311411126115070 4 
5310653302545371440017343 5 
6450275522723527426251303 5 
106734646545656025004306 4 
60462651475075011451111 3 
45022323535637637146442 3 
62560065645515551750364 3 
450615162210572030723371 4 
147233220623060761077222 4 
460357735532325134511653 4 
52141565167363361651614 3 
140756574527555756561417 4 
7032130305001130040375021 5 
6311717131234436364337 2 
76060660000226210430250 3 
742147013603372543274523 4 
12076471433737702100111 3 
052677577147772740544414 4 
3140503475357645066170461 5 
40625112625212720537504176 6 
40231772254220374210534202 6 
10675260020170767175047152 6 
6015465357616232520122211 5 
364030207230402015240364 4 
2506775447743714634156515 5 
703460701001230223315621 4 
6012441254477677576373666 5 
652425523142323132506710 4 
5242626166555665603524 2 
36706062003540552503543 3 
053475517711172167345103 4 
761570142354504444030103 4 
604707020626030643574051 4 
673033311041251121171367 4 
5432605037253334322740227 5 
76451367571040772040707371 6 
32571451561461152566565503 6 
24075374177335777745343623 6 
742310663735067302502001102 7 
162703456043106624500332433 7 
14250307053344066544410501 6 
35602155472653174550145773 6 
23716461316041727027407053 6 
7222411551555734323253 2 
03444054455455701115104 3 
174212432044710567534753 4 
3264034107577134773343035 5 
5402724607040320510007001 5 
42516031316564360662740042 6 
120367444232734313667713766 7 
764052326304235347673646547 7 
04523624713754707766076707 6 
25076135576277522714762702 6 
7412004113014154611306705 5 
7654016510047121221421604 5 
267140733070007270655756 4 
1602346177552715754174547 5 
75162476560134446204474206 6 
1666131010110053744340 2 
47337733764372515305405 3 
512303432333023700115075 4 
7326473764175603454642062 5 
1502630275712007104270342 5 
542764245532031271424122 4 
510260766025676442642466 4 
4670142705260057517654074 5 
17503612342662566362735354 6 
6743012143175134701147654 5 
7405110453235672311522515 5 
0631505710752666224026640 5 
5041371401314667646066373 5 
6035415734323333436144327 5 
410251566071667167660446 4 
6370262074677222757023530 5 
6766747746017166563666 2 
26503540001001105602557 3 
751262626563747570452543 4 
0425353325373253711236434 5 
4103644733340475416354756 5 
7340533414372442403476544 5 
60524360027316771504726205 6 
35604275614071224462540476 6 
46071376523636423333070310 6 
37621430522400151070075031 6 
46157260051167503167143341 6 
2546105360364661445654774 5 
0726507235212170522562031 5 
73012507436203404473234413 6 
40235740652540021311553611 6 
4124245222511470767667 2 
52052422335457017515113 3 
023504056046110634713401 4 
1257412134476274711027671 5 
05612405471362071314647351 6 
27605140427145077135734157 6 
12036451712661517310510010 6 
27103573463365273745322745 6 
376012467464574516427631656 7 
012357401203646536353660311 7 
760452134712015101257020175 7 
16703205700404000030340206 6 
37201532426232471652537750 6 
257310423125554504255350223 7 
63145063277060347327543272 6 
2337517172555350700666 2 
75465255367366577773577 3 
714042403037716741744044 4 
521417140161152714250422 4 
6321064515740113101315431 5 
731423517555534743474664 4 
5027320536361634666376260 5 
72041372451562620765237260 6 
70521377534370077334706524 6 
154620355472172135217100155 7 
270651316275220625556075435 7 
546072360131627023552732005 7 
163045710327235243726754052 7 
51720442426475426261072202 6 
62431572502322714423311433 6 
4344034741100043434732 2 
17055025021323741114616 3 
157610134070536773610161 4 
0742367352120572705355073 5 
76105216274516670551334157 6 
45610262430712400676466657 6 
40317242147002746045042504 6 
4572157467074450242612462 5 
42716372406041135013132051 6 
36154707572770377710375022 6 
475201617532427711201211610 7 
0136724515221005561426005614 8 
13407652743127142013374342577 9 
23710465077416425211633424230 9 
541620372312172537537127765324 10 
6062676231216206566454 2 
31032057777337727775663 3 
274077476047501062154364 4 
3206102041012706766053362 5 
17250376340352740070774021 6 
356142066514733670403665416 7 
632015744243536227550676706 7 
26150716165341575042325332 6 
25417644415662157472152355 6 
46710366002761034361716344 6 
507423130223053705630374567 7 
67123057456024147321447731 6 
365204726206211121025210103 7 
621054761164331615734300473 7 
312504631550413666523024571 7 
1000606055461244414402 2 
40240066563611325345143 3 
316266726671323754571356 4 
0423502035041506564325637 5 
7265302640226426150043533 5 
45632015117215511557171353 6 
061324554025154425366457536 7 
52374611200324710314130114 6 
521640352203734465303161135 7 
157634070062702006252476076 7 
46731077541066511467670266 6 
065147300070731310523145253 7 
615234030371300037503363744 7 
246735134362126565613556761 7 
235471066535103222550076525 7 
0115156654552552547430 2 
13444555557560417425455 3 
173627173614166430743235 4 
5673166536312763474004360 5 
07256127250412235036712736 6 
01754302451342362503042535 6 
204375136337313307770764507 7 
6015437217136275673142736422 8 
452761045676447227365631777 7 
7065134251622243465215334637 8 
127304623134433705403310351 7 
562140707234747427475307027 7 
430172551127250676763020336 7 
75102675337770755707451106 6 
54670124554125450553210723 6 
5666773775777576361471 2 
03123112337337736510471 3 
624711761771471077204170 4 
1374032746361646623407267 5 
34726552431212425026425406 6 
21765372703376233105550155 6 
60431240437633673714673320 6 
27634516624423600443131344 6 
435102635116777041474772144 7 
0765341273053554663633245616 8 
6124570371255735101667013315 8 
57314026605214520760644400733 9 
6243751064407533401373764634 8 
365702130774441507175250037 7 
13407262400267663566677157 6 
4671766276565665670741 2 
60240244014357715722753 3 
423627262063203111304635 4 
4302623041523215441514345 5 
04532155416172516041536026 6 
724560121022012720202602313 7 
2067514367600425675036255201 8 
523617053341303136631654316 7 
32061443561537261572414771 6 
352704167427517342202735122 7 
60352141053464223106723107 6 
0416261456617546672060364 5 
2164725667430244374033621 5 
46735177436277235260112320 6 
7520125240212451304376425 5 
1050606620234744762474 2 
02630666666106145610727 3 
465051335157505622256265 4 
5623163000072407024030221 5 
50261750154110664773414741 6 
65231031133731117615241617 6 
3560125075473334733313401 5 
2310726107402777550646530 5 
453217101400540000541756 4 
3172657720547223455421171 5 
0564767407714737163557435 5 
263465466570617670063204 4 
13735761146546116137173 3 
073471647072307437364332 4 
2651421546572375063612616 5 
307230434021765656665354 4 
