%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,7,1487813569852,-1,1487813569319
6,0,2,1,1,1,7,1487813572887,1487813573819,1487813572389
6,0,3,1,1,0,6,1487813575952,-1,1487813575422
6,0,4,1,1,1,6,1487813578956,1487813579486,1487813578455
6,0,5,1,1,0,2,1487813582019,-1,1487813581489
6,0,6,1,1,1,2,1487813585052,1487813585519,1487813584555
6,0,7,1,1,0,1,1487813588086,-1,1487813587557
6,0,8,1,1,0,4,1487813591119,-1,1487813590589
6,0,9,1,1,0,7,1487813594153,-1,1487813593623
6,0,10,1,1,0,0,1487813597186,-1,1487813596656
6,0,11,1,1,0,4,1487813600220,-1,1487813599689
6,1,1,1,1,3,1,1487813604587,-1,1487813604087
6,1,2,1,1,0,7,1487813607621,-1,1487813607124
6,1,3,1,1,1,7,1487813610688,1487813611455,1487813610157
6,1,4,1,1,0,3,1487813613754,-1,1487813613224
6,1,5,1,1,1,3,1487813616755,1487813617422,1487813616258
6,1,6,1,1,0,5,1487813619821,-1,1487813619290
6,1,7,1,1,0,7,1487813622888,-1,1487813622358
6,1,8,1,1,1,7,1487813625955,1487813626588,1487813625424
6,1,9,1,1,0,4,1487813629022,-1,1487813628491
6,1,10,1,1,0,5,1487813632055,-1,1487813631525
6,1,11,1,1,0,6,1487813635122,-1,1487813634591
6,1,12,1,1,0,3,1487813638155,-1,1487813637625
6,1,13,1,1,0,2,1487813641156,-1,1487813640658
6,1,14,1,1,1,2,1487813644222,1487813644856,1487813643692
6,1,15,1,1,0,4,1487813647289,-1,1487813646759
