%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,1D,1D,,,0,1487812218215,,1487812220578,1487812223145
3,1,2,E1,E1,,,0,1487812225149,,1487812227478,1487812229111
3,2,3,534,534,,,0,1487812231084,,1487812234579,1487812236179
3,3,3,71F,71F,,,0,1487812238184,,1487812241679,1487812243579
10,0,0,,,0,0,0,1487812253849,1487812253847,1487812241679,1487812256280
10,1,0,,,1,1,0,1487812258280,1487812258280,1487812241679,1487812259913
10,2,0,,,0,0,0,1487812261914,1487812261914,1487812241679,1487812263114
10,3,0,,,1,1,0,1487812265081,1487812265081,1487812241679,1487812268247
10,4,0,,,0,0,0,1487812270248,1487812270248,1487812241679,1487812271582
10,5,0,,,0,0,0,1487812273581,1487812273581,1487812241679,1487812275147
10,6,0,,,1,1,0,1487812277115,1487812277115,1487812241679,1487812278314
10,7,0,,,0,0,0,1487812280315,1487812280315,1487812241679,1487812282081
10,8,0,,,1,1,0,1487812284082,1487812284082,1487812241679,1487812286482
10,9,0,,,0,0,0,1487812288482,1487812288482,1487812241679,1487812290649
10,10,0,,,1,1,0,1487812292649,1487812292649,1487812241679,1487812293649
10,11,0,,,1,1,0,1487812295616,1487812295616,1487812241679,1487812298382
10,12,0,,,1,1,0,1487812300383,1487812300383,1487812241679,1487812302082
10,13,0,,,1,1,0,1487812304084,1487812304084,1487812241679,1487812305949
10,14,0,,,0,0,0,1487812307950,1487812307950,1487812241679,1487812309416
10,15,0,,,0,0,0,1487812311417,1487812311417,1487812241679,1487812312883
13,0,2,3E,3E,00,00,0,1487812336755,1487812341623,1487812343290,1487812346118
13,1,2,41,41,11,11,0,1487812348090,1487812352424,1487812353590,1487812356352
13,2,2,C0,C0,11,11,0,1487812358324,1487812362624,1487812363724,1487812365452
14,0,4,0649,0649,1011,1011,0,1487812372957,1487812382807,1487812383774,1487812385886
14,1,5,563D8,563D4,00001,00001,0,1487812387890,1487812401291,1487812402292,1487812405054
14,2,5,C72F0,C2F5,10100,10101,0,1487812407024,1487812419859,1487812421827,1487812426554
14,3,5,76C08,76D08,11010,11010,0,1487812428559,1487812441894,1487812443094,1487812446189
14,4,2,91,91,11,11,0,1487812448160,1487812452694,1487812454060,1487812456389
14,5,4,80A4,81A4,0100,0100,0,1487812458361,1487812469629,1487812470764,1487812473990
14,6,3,456,65A,101,101,0,1487812475962,1487812485362,1487812486863,1487812490459
14,7,3,68C,68C,011,011,0,1487812492429,1487812499930,1487812501597,1487812504193
14,8,2,40,50,01,01,0,1487812506163,1487812511198,1487812512198,1487812514859
14,9,4,1BC5,17C5,0100,0100,0,1487812516831,1487812528835,1487812530299,1487812537227
14,10,2,A2,82,01,01,0,1487812539232,1487812544833,1487812546099,1487812548961
14,11,3,4C9,4C9,101,101,0,1487812550933,1487812558134,1487812559334,1487812561163
