%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 1
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,6,5,2,0.3,1,1,6,807.1656,1488237741533,807.8657,1488237742234,806.6324,1488237741006
3,6,6,2,0.3,1,0,2,810.1679,1488237744535,-1,-1,809.6657,1488237744040
3,6,7,2,0.3,1,2,2,813.2326,1488237747600,-1,-1,812.6992,1488237747073
3,6,8,2,0.3,1,2,6,816.2996,1488237750667,-1,-1,815.7328,1488237750107
3,6,9,2,0.3,1,1,2,819.3663,1488237753734,820.0995,1488237754467,818.7998,1488237753171
3,6,10,2,0.3,1,2,2,822.4331,1488237756801,-1,-1,821.8665,1488237756239
3,6,11,2,0.3,1,2,6,825.4666,1488237759834,-1,-1,824.9333,1488237759305
3,6,12,2,0.3,1,2,6,828.5334,1488237762901,-1,-1,827.9669,1488237762340
3,6,13,2,0.3,1,0,4,831.567,1488237765935,-1,-1,831.0339,1488237765407
3,6,14,2,0.3,1,0,3,834.6003,1488237768968,-1,-1,834.067,1488237768441
3,6,15,2,0.3,1,0,7,837.603,1488237771971,-1,-1,837.1006,1488237771475
3,6,16,2,0.3,1,1,3,840.6675,1488237775035,841.9678,1488237776336,840.1345,1488237774507
3,6,17,2,0.3,1,0,1,843.7009,1488237778069,-1,-1,843.1676,1488237777542
3,6,18,2,0.3,1,0,5,846.7345,1488237781102,-1,-1,846.201,1488237780574
3,6,19,2,0.3,1,0,2,849.8013,1488237784169,-1,-1,849.2679,1488237783641
3,6,20,2,0.3,1,1,5,852.8358,1488237787203,854.7015,1488237789069,852.3015,1488237786676
3,6,21,2,0.3,1,0,6,855.8688,1488237790236,-1,-1,855.3682,1488237789740
3,6,22,2,0.3,0,2,6,858.9363,1488237793304,859.7685,1488237794136,858.4017,1488237792776
3,6,23,2,0.3,1,0,1,862.002,1488237796370,-1,-1,861.4687,1488237795843
3,6,24,2,0.3,1,2,5,865.0382,1488237799406,-1,-1,864.5021,1488237798876
3,6,25,2,0.3,1,0,3,868.1357,1488237802503,-1,-1,867.569,1488237801943
3,6,26,2,0.3,1,2,6,871.1692,1488237805537,-1,-1,870.6359,1488237805010
3,6,27,2,0.3,1,2,6,874.2026,1488237808570,-1,-1,873.6694,1488237808043
3,6,28,2,0.3,1,0,0,877.2698,1488237811638,-1,-1,876.7036,1488237811077
3,6,29,2,0.3,1,2,3,880.3031,1488237814671,-1,-1,879.803,1488237814177
3,6,30,2,0.3,1,1,0,883.3367,1488237817705,884.2365,1488237818604,882.8365,1488237817211
3,6,31,2,0.3,1,0,2,886.3715,1488237820739,-1,-1,885.8701,1488237820243
3,6,32,2,0.3,1,1,0,889.437,1488237823805,890.5036,1488237824872,888.9035,1488237823279
3,6,33,2,0.3,0,1,2,892.537,1488237826905,-1,-1,891.9703,1488237826348
3,6,34,2,0.3,1,1,0,895.5707,1488237829938,896.9372,1488237831305,895.0372,1488237829412
3,6,35,2,0.3,1,1,2,898.671,1488237833039,899.2708,1488237833639,898.1047,1488237832480
3,6,36,2,0.3,1,1,0,901.7377,1488237836105,902.3044,1488237836672,901.2044,1488237835579
3,6,37,2,0.3,1,1,2,904.8043,1488237839172,905.4378,1488237839806,904.2711,1488237838645
3,6,38,2,0.3,1,0,4,907.8713,1488237842239,-1,-1,907.3045,1488237841689
3,6,39,2,0.3,1,2,4,910.9383,1488237845306,-1,-1,910.4047,1488237844779
3,6,40,2,0.3,1,0,3,914.0381,1488237848406,-1,-1,913.4727,1488237847846
3,6,41,2,0.3,1,0,6,917.0723,1488237851440,-1,-1,916.5384,1488237850911
3,7,0,3,0.3,1,3,5,921.5053,1488237855873,-1,-1,920.972,1488237855343
3,7,1,3,0.3,1,3,7,924.5389,1488237858907,-1,-1,924.0058,1488237858382
3,7,2,3,0.3,1,3,2,927.5723,1488237861940,-1,-1,927.039,1488237861413
3,7,3,3,0.3,1,0,6,930.6392,1488237865007,-1,-1,930.0728,1488237864446
3,7,4,3,0.3,1,0,1,933.706,1488237868074,-1,-1,933.1393,1488237867512
3,7,5,3,0.3,0,2,6,936.7397,1488237871107,938.7397,1488237873108,936.2061,1488237870579
3,7,6,3,0.3,1,1,6,939.7731,1488237874141,940.6398,1488237875008,939.2399,1488237873613
3,7,7,3,0.3,1,2,6,942.8738,1488237877242,-1,-1,942.3069,1488237876680
3,7,8,3,0.3,1,0,0,945.9733,1488237880344,-1,-1,945.4079,1488237879780
3,7,9,3,0.3,1,0,3,949.007,1488237883375,-1,-1,948.4736,1488237882848
3,7,10,3,0.3,1,1,6,952.0738,1488237886442,952.8071,1488237887175,951.5406,1488237885914
3,7,11,3,0.3,1,0,7,955.1072,1488237889475,-1,-1,954.5754,1488237888950
3,7,12,3,0.3,0,1,3,958.1409,1488237892509,-1,-1,957.6074,1488237891981
3,7,13,3,0.3,0,2,7,961.2084,1488237895576,962.7411,1488237897109,960.6744,1488237895047
3,7,14,3,0.3,0,2,3,964.2745,1488237898642,965.3412,1488237899709,963.7411,1488237898117
3,7,15,3,0.3,1,2,6,967.3165,1488237901684,-1,-1,966.7746,1488237901149
3,7,16,3,0.3,1,0,0,970.3752,1488237904743,-1,-1,969.8414,1488237904216
3,7,17,3,0.3,1,1,3,973.4108,1488237907779,974.275,1488237908643,972.8754,1488237907248
3,7,18,3,0.3,1,1,6,976.4754,1488237910843,977.475,1488237911843,975.9418,1488237910315
3,7,19,3,0.3,1,1,0,979.5419,1488237913910,981.1768,1488237915545,979.0086,1488237913382
3,7,20,3,0.3,0,0,2,982.6088,1488237916977,984.309,1488237918678,982.0421,1488237916416
3,7,21,3,0.3,1,2,2,985.7089,1488237920077,-1,-1,985.1442,1488237919519
3,7,22,3,0.3,0,2,6,988.7425,1488237923110,991.0101,1488237925378,988.2099,1488237922585
3,7,23,3,0.3,1,0,3,991.8101,1488237926178,-1,-1,991.2426,1488237925619
3,7,24,3,0.3,1,1,2,994.8762,1488237929244,995.5095,1488237929878,994.3427,1488237928715
3,7,25,3,0.3,1,0,5,997.9431,1488237932311,-1,-1,997.3763,1488237931750
3,7,26,3,0.3,0,1,3,1001.01,1488237935378,-1,-1,1000.443,1488237934817
3,7,27,3,0.3,1,0,1,1004.077,1488237938445,-1,-1,1003.543,1488237937916
3,7,28,3,0.3,0,1,5,1007.11,1488237941478,-1,-1,1006.578,1488237940952
3,7,29,3,0.3,1,2,1,1010.177,1488237944545,-1,-1,1009.611,1488237943986
3,7,30,3,0.3,1,0,6,1013.211,1488237947579,-1,-1,1012.677,1488237947052
3,7,31,3,0.3,1,0,4,1016.245,1488237950612,-1,-1,1015.744,1488237950117
3,7,32,3,0.3,1,1,1,1019.317,1488237953688,1020.111,1488237954479,1018.778,1488237953150
3,7,33,3,0.3,0,2,5,1022.378,1488237956745,1023.211,1488237957579,1021.844,1488237956217
3,7,34,3,0.3,0,1,4,1025.445,1488237959812,-1,-1,1024.878,1488237959251
3,7,35,3,0.3,0,0,2,1028.511,1488237962879,1030.312,1488237964680,1027.945,1488237962318
3,7,36,3,0.3,0,2,4,1031.545,1488237965913,1032.678,1488237967046,1031.012,1488237965384
3,7,37,3,0.3,1,0,7,1034.581,1488237968949,-1,-1,1034.045,1488237968418
3,7,38,3,0.3,1,2,7,1037.645,1488237972013,-1,-1,1037.112,1488237971485
3,7,39,3,0.3,1,2,7,1040.679,1488237975046,-1,-1,1040.145,1488237974520
3,7,40,3,0.3,1,1,7,1043.746,1488237978113,1044.612,1488237978980,1043.214,1488237977588
3,7,41,3,0.3,1,0,6,1046.779,1488237981147,-1,-1,1046.246,1488237980620
3,7,42,3,0.3,1,0,2,1049.846,1488237984214,-1,-1,1049.279,1488237983654
3,8,0,2,0.3,1,3,0,1055.413,1488237989781,-1,-1,1054.88,1488237989251
3,8,1,2,0.3,1,3,6,1058.447,1488237992815,-1,-1,1057.913,1488237992287
3,8,2,2,0.3,1,2,6,1061.513,1488237995881,-1,-1,1060.98,1488237995354
3,8,3,2,0.3,1,1,6,1064.547,1488237998915,1065.747,1488238000115,1064.014,1488237998387
3,8,4,2,0.3,1,1,6,1067.614,1488238001981,1069.447,1488238003815,1067.048,1488238001421
3,8,5,2,0.3,1,0,3,1070.649,1488238005017,-1,-1,1070.114,1488238004487
3,8,6,2,0.3,1,0,1,1073.714,1488238008082,-1,-1,1073.181,1488238007555
3,8,7,2,0.3,1,1,3,1076.714,1488238011082,1077.914,1488238012282,1076.214,1488238010588
3,8,8,2,0.3,1,1,1,1079.814,1488238014182,1081.081,1488238015449,1079.248,1488238013620
3,8,9,2,0.3,1,1,3,1082.914,1488238017282,1083.781,1488238018149,1082.348,1488238016721
3,8,10,2,0.3,1,1,1,1085.981,1488238020349,1086.648,1488238021016,1085.415,1488238019789
3,8,11,2,0.3,1,1,3,1089.048,1488238023416,1089.615,1488238023983,1088.483,1488238022857
3,8,12,2,0.3,1,0,5,1092.049,1488238026419,-1,-1,1091.548,1488238025923
3,8,13,2,0.3,1,2,1,1095.148,1488238029517,-1,-1,1094.584,1488238028958
3,8,14,2,0.3,1,0,2,1098.216,1488238032584,-1,-1,1097.649,1488238032025
3,8,15,2,0.3,1,2,5,1101.283,1488238035651,-1,-1,1100.749,1488238035121
3,8,16,2,0.3,1,0,3,1104.383,1488238038750,-1,-1,1103.816,1488238038188
3,8,17,2,0.3,1,0,0,1107.45,1488238041817,-1,-1,1106.917,1488238041288
3,8,18,2,0.3,1,0,4,1110.516,1488238044884,-1,-1,1109.983,1488238044359
3,8,19,2,0.3,1,0,6,1113.55,1488238047917,-1,-1,1113.016,1488238047390
3,8,20,2,0.3,1,0,2,1116.616,1488238050984,-1,-1,1116.05,1488238050423
3,8,21,2,0.3,1,0,7,1119.651,1488238054018,-1,-1,1119.118,1488238053490
3,8,22,2,0.3,1,0,0,1122.717,1488238057084,-1,-1,1122.183,1488238056554
3,8,23,2,0.3,1,2,0,1125.784,1488238060152,-1,-1,1125.219,1488238059591
3,8,24,2,0.3,1,2,7,1128.884,1488238063251,-1,-1,1128.317,1488238062691
3,8,25,2,0.3,1,2,7,1131.917,1488238066285,-1,-1,1131.384,1488238065757
3,8,26,2,0.3,1,2,0,1134.984,1488238069352,-1,-1,1134.418,1488238068791
3,8,27,2,0.3,0,1,7,1138.019,1488238072387,-1,-1,1137.484,1488238071856
3,8,28,2,0.3,0,2,7,1141.118,1488238075485,1142.718,1488238077086,1140.551,1488238074924
3,8,29,2,0.3,1,0,5,1144.185,1488238078552,-1,-1,1143.618,1488238077990
3,8,30,2,0.3,1,2,5,1147.251,1488238081619,-1,-1,1146.718,1488238081093
3,8,31,2,0.3,1,1,5,1150.318,1488238084686,1151.318,1488238085686,1149.752,1488238084126
3,8,32,2,0.3,1,1,5,1153.385,1488238087753,1154.452,1488238088820,1152.818,1488238087193
3,8,33,2,0.3,1,0,1,1156.452,1488238090820,-1,-1,1155.885,1488238090257
3,8,34,2,0.3,1,1,5,1159.486,1488238093853,1160.519,1488238094887,1158.952,1488238093326
3,8,35,2,0.3,1,0,7,1162.586,1488238096953,-1,-1,1162.019,1488238096392
3,8,36,2,0.3,0,2,1,1165.652,1488238100020,1166.653,1488238101021,1165.086,1488238099459
3,8,37,2,0.3,0,1,7,1168.686,1488238103054,-1,-1,1168.153,1488238102526
3,8,38,2,0.3,1,2,7,1171.753,1488238106121,-1,-1,1171.186,1488238105560
3,8,39,2,0.3,1,0,0,1174.787,1488238109155,-1,-1,1174.253,1488238108626
3,8,40,2,0.3,1,0,2,1177.853,1488238112221,-1,-1,1177.32,1488238111692
3,8,41,2,0.3,1,2,7,1180.92,1488238115288,-1,-1,1180.353,1488238114726
3,9,0,2,0.3,1,3,4,1186.154,1488238120521,-1,-1,1185.587,1488238119960
3,9,1,2,0.3,1,3,6,1189.22,1488238123588,-1,-1,1188.654,1488238123027
3,9,2,2,0.3,0,2,6,1192.287,1488238126655,1193.054,1488238127422,1191.755,1488238126127
3,9,3,2,0.3,1,1,6,1195.354,1488238129722,1196.088,1488238130456,1194.787,1488238129161
3,9,4,2,0.3,1,0,5,1198.421,1488238132789,-1,-1,1197.854,1488238132227
3,9,5,2,0.3,1,0,7,1201.488,1488238135855,-1,-1,1200.921,1488238135293
3,9,6,2,0.3,0,2,6,1204.555,1488238138922,1205.855,1488238140223,1203.988,1488238138360
3,9,7,2,0.3,0,2,6,1207.622,1488238141989,1208.555,1488238142923,1207.055,1488238141427
3,9,8,2,0.3,1,0,0,1210.655,1488238145023,-1,-1,1210.122,1488238144496
3,9,9,2,0.3,1,0,4,1213.722,1488238148089,-1,-1,1213.188,1488238147560
3,9,10,2,0.3,1,0,1,1216.755,1488238151123,-1,-1,1216.222,1488238150596
3,9,11,2,0.3,1,2,6,1219.789,1488238154156,-1,-1,1219.258,1488238153633
3,9,12,2,0.3,1,0,2,1222.889,1488238157257,-1,-1,1222.322,1488238156697
3,9,13,2,0.3,1,0,7,1225.956,1488238160324,-1,-1,1225.39,1488238159763
3,9,14,2,0.3,0,1,2,1229.023,1488238163390,-1,-1,1228.489,1488238162861
3,9,15,2,0.3,0,1,7,1232.056,1488238166424,-1,-1,1231.523,1488238165895
3,9,16,2,0.3,1,0,4,1235.156,1488238169524,-1,-1,1234.59,1488238168962
3,9,17,2,0.3,0,2,4,1238.223,1488238172591,1239.19,1488238173557,1237.656,1488238172030
3,9,18,2,0.3,1,1,4,1241.29,1488238175658,1241.99,1488238176358,1240.723,1488238175097
3,9,19,2,0.3,1,1,4,1244.357,1488238178724,1245.29,1488238179658,1243.824,1488238178196
3,9,20,2,0.3,1,0,3,1247.391,1488238181758,-1,-1,1246.89,1488238181262
3,9,21,2,0.3,1,0,5,1250.425,1488238184792,-1,-1,1249.892,1488238184265
3,9,22,2,0.3,0,1,3,1253.524,1488238187892,-1,-1,1252.958,1488238187333
3,9,23,2,0.3,0,1,5,1256.558,1488238190925,-1,-1,1256.024,1488238190397
3,9,24,2,0.3,1,0,4,1259.658,1488238194021,-1,-1,1259.092,1488238193462
3,9,25,2,0.3,1,0,1,1262.725,1488238197076,-1,-1,1262.158,1488238196519
3,9,26,2,0.3,1,2,5,1265.825,1488238200168,-1,-1,1265.258,1488238199606
3,9,27,2,0.3,1,1,1,1268.892,1488238203235,1269.925,1488238204269,1268.325,1488238202675
3,9,28,2,0.3,1,0,2,1271.925,1488238206269,-1,-1,1271.392,1488238205743
3,9,29,2,0.3,0,2,5,1274.992,1488238209335,1276.392,1488238210736,1274.425,1488238208775
3,9,30,2,0.3,1,0,7,1278.027,1488238212371,-1,-1,1277.492,1488238211844
3,9,31,2,0.3,1,0,6,1281.125,1488238215469,-1,-1,1280.559,1488238214908
3,9,32,2,0.3,1,1,7,1284.159,1488238218503,1285.093,1488238219436,1283.626,1488238217974
3,9,33,2,0.3,1,1,6,1287.226,1488238221570,1287.992,1488238222336,1286.659,1488238221009
3,9,34,2,0.3,1,1,7,1290.293,1488238224636,1290.993,1488238225337,1289.76,1488238224108
3,9,35,2,0.3,1,2,7,1293.326,1488238227670,-1,-1,1292.793,1488238227142
3,9,36,2,0.3,1,1,7,1296.427,1488238230770,1297.093,1488238231437,1295.86,1488238230209
3,9,37,2,0.3,1,2,6,1299.493,1488238233837,-1,-1,1298.927,1488238233276
3,9,38,2,0.3,1,0,0,1302.56,1488238236904,-1,-1,1301.993,1488238236342
3,9,39,2,0.3,1,0,4,1305.594,1488238239937,-1,-1,1305.06,1488238239408
3,9,40,2,0.3,1,2,7,1308.66,1488238243004,-1,-1,1308.094,1488238242442
3,9,41,2,0.3,0,2,7,1311.727,1488238246071,1312.661,1488238247005,1311.161,1488238245510
