%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,1,1,3,4,1.11633,1488238680246,3.61633,1488238682748
0,1,1,1,4,4.11646,1488238683246,4.78333,1488238683918
0,1,1,1,4,7.11682,1488238686247,7.85083,1488238686985
0,1,1,0,5,10.11707,1488238689251,12.61719,1488238691751
0,1,1,2,4,13.11731,1488238692248,15.61743,1488238694751
0,1,1,1,4,16.11743,1488238695248,16.98425,1488238696118
0,1,1,1,4,19.11755,1488238698249,19.95178,1488238699087
0,1,1,0,3,22.11780,1488238701248,24.61792,1488238703751
0,1,1,0,1,25.11792,1488238704249,27.62000,1488238706755
0,1,1,2,3,28.11841,1488238707249,30.61829,1488238709751
0,1,1,0,4,31.11829,1488238710249,33.61865,1488238712753
0,1,1,1,4,34.11841,1488238713249,34.95190,1488238714087
0,1,1,0,0,37.11841,1488238716249,39.61865,1488238718755
0,1,1,1,0,40.11926,1488238719250,40.95227,1488238720086
0,1,1,0,6,43.11890,1488238722249,45.61914,1488238724753
0,1,1,1,6,46.11914,1488238725249,46.95264,1488238726087
0,1,1,2,0,49.12158,1488238728253,51.61963,1488238730753
0,1,1,1,0,52.11963,1488238731250,52.95349,1488238732087
0,1,1,2,6,55.11963,1488238734250,57.61975,1488238736753
0,1,1,2,0,58.11975,1488238737251,60.62000,1488238739753
0,1,1,1,0,61.12000,1488238740250,61.92017,1488238741055
0,1,1,2,6,64.12048,1488238743251,66.62012,1488238745753
0,1,1,0,3,67.12036,1488238746250,69.62061,1488238748757
0,1,1,0,7,70.12048,1488238749251,72.62073,1488238751755
0,1,1,0,2,73.12085,1488238752251,75.62073,1488238754755
0,1,1,0,0,76.12085,1488238755252,78.62097,1488238757754
0,1,1,1,0,79.12122,1488238758251,80.98865,1488238760125
0,1,1,2,2,82.35449,1488238761484,84.85498,1488238763987
0,1,1,0,6,85.35474,1488238764485,87.88818,1488238767021
0,1,1,2,2,88.38818,1488238767519,90.88831,1488238770021
0,1,1,0,4,91.38843,1488238770520,93.88867,1488238773023
0,1,1,1,4,94.38867,1488238773519,95.15527,1488238774289
0,1,1,2,2,97.38867,1488238776519,99.88916,1488238779023
0,1,1,0,3,100.38880,1488238779522,102.88900,1488238782024
0,1,1,2,2,103.38930,1488238782520,105.88900,1488238785023
0,1,1,2,3,106.38920,1488238785520,108.85630,1488238787989
0,1,1,0,4,109.38950,1488238788520,111.85620,1488238790990
0,1,1,0,1,112.38940,1488238791520,114.85620,1488238793991
0,1,1,0,6,115.35630,1488238794487,117.85640,1488238796989
0,1,1,2,1,118.35660,1488238797487,120.85670,1488238799991
0,1,1,1,1,121.35690,1488238800487,122.25700,1488238801395
