%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
1,0,2,1488247489484
1,0,6,1488247491084
1,0,15,1488247495485
1,0,27,1488247499851
1,0,31,1488247503184
1,0,38,1488247505785
9,0,-1,1488247506587
-1,0,39,1488247507420
-1,0,40,1488247508020
1,1,1,1488247509952
1,1,13,1488247512952
1,1,16,1488247514085
1,1,19,1488247515319
1,1,22,1488247516354
1,1,30,1488247518787
2,1,30,1488247519254
1,1,29,1488247520054
1,1,35,1488247521919
-1,1,30,1488247525188
9,1,-1,1488247527594
1,2,1,1488247530122
1,2,3,1488247530956
1,2,7,1488247532654
1,2,14,1488247534887
1,2,16,1488247535787
1,2,42,1488247541254
-1,2,35,1488247544787
-1,2,35,1488247545487
-1,2,35,1488247547389
-1,2,35,1488247548023
-1,2,35,1488247548390
-1,2,35,1488247548590
9,2,-1,1488247548592
-1,2,35,1488247548790
1,3,2,1488247550523
1,3,6,1488247553321
1,3,11,1488247555088
1,3,13,1488247555788
1,3,28,1488247558824
-1,3,24,1488247561456
1,3,36,1488247563689
1,3,43,1488247565855
1,3,44,1488247566255
9,3,-1,1488247569590
-1,3,26,1488247569857
1,4,0,1488247571356
1,4,8,1488247574889
1,4,9,1488247576423
1,4,13,1488247578189
1,4,15,1488247578956
1,4,18,1488247579991
1,4,26,1488247584026
1,4,28,1488247584958
1,4,32,1488247589490
1,4,34,1488247590359
9,4,-1,1488247590591
1,5,4,1488247593658
1,5,11,1488247596490
1,5,17,1488247598990
1,5,20,1488247600657
-1,5,18,1488247601326
1,5,22,1488247602726
1,5,28,1488247604726
1,5,31,1488247606059
1,5,35,1488247607824
1,5,43,1488247611524
9,5,-1,1488247611591
1,6,2,1488247614093
1,6,3,1488247614926
1,6,5,1488247616360
1,6,6,1488247616826
1,6,12,1488247619025
1,6,15,1488247620092
1,6,18,1488247621425
1,6,20,1488247622292
1,6,27,1488247625527
1,6,28,1488247626794
1,6,29,1488247627327
9,6,-1,1488247632592
-1,6,42,1488247633092
1,7,1,1488247634595
1,7,2,1488247635062
1,7,5,1488247636061
1,7,6,1488247636761
1,7,10,1488247638895
1,7,15,1488247640693
1,7,18,1488247642960
1,7,22,1488247644595
1,7,28,1488247646926
1,7,31,1488247648862
1,7,32,1488247649262
1,7,33,1488247650195
1,7,39,1488247652294
1,7,41,1488247653060
9,7,-1,1488247653594
1,8,2,1488247655662
1,8,10,1488247658896
1,8,13,1488247660562
1,8,17,1488247664228
1,8,19,1488247665194
1,8,23,1488247667163
1,8,31,1488247671463
1,8,35,1488247673962
9,8,-1,1488247674595
1,9,17,1488247683962
-1,9,16,1488247685596
1,9,18,1488247686796
1,9,20,1488247689031
1,9,23,1488247690264
1,9,24,1488247690764
1,9,26,1488247692198
1,9,30,1488247694363
9,9,-1,1488247695596
1,10,3,1488247698898
1,10,6,1488247700631
1,10,8,1488247702365
1,10,15,1488247706030
1,10,18,1488247707263
1,10,20,1488247708363
1,10,25,1488247711132
1,10,29,1488247712632
1,10,34,1488247714766
1,10,36,1488247716197
9,10,-1,1488247716597
1,11,2,1488247719231
1,11,4,1488247720299
1,11,8,1488247722099
1,11,9,1488247722699
1,11,10,1488247723100
1,11,15,1488247724766
1,11,21,1488247728465
1,11,26,1488247730431
1,11,29,1488247731499
1,11,41,1488247734467
1,11,43,1488247736401
