%Recollect Version 2.0. Scene/Level: nback0_inter, Game Number: 028
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,2,1,0,3,1.16675,1478018647614.11,3.70013,1478018650144.79
0,2,1,0,0,3.66693,1478018650113,6.20026,1478018652645.94
0,2,1,1,3,6.16687,1478018652612.32,7.82037,1478018654280.89
0,2,1,0,4,8.66699,1478018655113.11,11.20056,1478018657646.78
0,2,1,0,2,10.90057,1478018657346.07,13.46759,1478018659913.21
0,2,1,0,1,13.40070,1478018659846.05,15.96753,1478018662413.69
0,2,1,0,3,15.90082,1478018662346.13,18.46765,1478018664912.78
0,2,1,0,2,18.40094,1478018664845.39,20.96777,1478018667413.1
0,2,0,0,4,20.66766,1478018667113.09,22.32037,1478018668779.24
0,2,1,0,3,23.13458,1478018669579.54,25.66803,1478018672113.69
0,2,1,0,0,25.63525,1478018672081.59,28.16821,1478018674612.31
0,2,1,0,4,28.13495,1478018674577.71,30.66840,1478018677112.54
0,2,1,1,0,30.63513,1478018677078.38,32.36041,1478018678813.04
0,2,1,1,4,33.13513,1478018679578.77,34.80042,1478018681247.19
0,3,1,1,0,35.40192,1478018681845.57,37.10040,1478018683549.24
0,3,1,0,1,40.40216,1478018688880.15,42.93634,1478018691414.03
0,3,0,0,0,42.90234,1478018691382.01,44.94043,1478018693445.43
0,3,1,0,2,45.13586,1478018693612.75,47.66931,1478018696148.08
0,2,0,1,1,47.56927,1478018696048.51,50.10278,1478018698583.31
1,208.44050,0.40673,2,50.62042,1478018701145.12
0,2,1,0,4,52.56970,1478018703081.05,55.10309,1478018705614.77
0,2,1,0,1,55.06976,1478018705581.72,57.60327,1478018708115.46
0,2,1,0,3,57.56995,1478018708081.76,60.10333,1478018710614.58
0,2,1,1,1,59.83673,1478018710347.5,61.50043,1478018712014.4
1,263.00040,0.71999,1,64.26038,1478018714781.01
0,2,1,0,1,62.33698,1478018712847.9,64.87030,1478018715382.61
0,2,1,0,0,64.83698,1478018715347.28,67.37042,1478018717881.63
0,2,1,1,1,67.33710,1478018717847.56,69.00043,1478018719514.99
0,3,1,1,0,69.60394,1478018720116.02,71.30042,1478018721816.7
0,3,1,0,3,74.57098,1478018727116.43,77.07111,1478018729616.69
0,3,1,0,2,77.03778,1478018729581.11,79.57129,1478018732115.98
0,3,1,0,3,79.53790,1478018732081.54,82.07141,1478018734616.99
0,3,1,1,3,82.03809,1478018734582.08,83.70038,1478018736249.81
0,3,1,0,0,84.30487,1478018736849.64,86.83832,1478018739381.9
0,3,1,0,0,86.80505,1478018739351.39,89.33838,1478018741882.31
0,3,1,0,1,89.30505,1478018741851.23,91.83862,1478018744383.89
0,3,1,0,3,91.80530,1478018744350.24,94.33899,1478018746883.06
0,3,0,1,0,94.03870,1478018746582.85,96.57220,1478018749119.03
0,3,1,0,4,96.67218,1478018749218.39,99.20575,1478018751749.02
0,3,1,1,3,98.90564,1478018751450.45,101.04040,1478018753614.57
0,3,0,1,0,101.40580,1478018753948.58,103.97270,1478018756516.23
0,3,1,0,3,103.93930,1478018756480.6,106.47280,1478018759016.16
0,2,0,0,2,106.43950,1478018758982.34,108.24040,1478018760814.98
1,442.76140,0.64391,0,109.20040,1478018763783.12
