%Recollect Version 2.0. Scene/Level: nback2_intro, Game Number: 054
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,2,1,0,4,0.04846,1478286908155.92,1.41370,1478286909515.77
0,2,1,0,0,1.34705,1478286909448.84,3.88049,1478286911981.98
0,2,1,1,4,3.78052,1478286911882.96,5.44214,1478286913552.09
0,2,1,0,1,6.21399,1478286914315.81,8.74744,1478286916849.34
0,2,1,0,2,8.64746,1478286916749.25,11.18091,1478286919283.12
0,2,1,0,0,11.11426,1478286919216.17,13.64783,1478286921749.51
0,2,0,1,2,13.54761,1478286921649.47,16.08118,1478286924183.74
0,2,1,1,0,15.94788,1478286924050.12,17.98218,1478286926116.1
0,2,1,0,1,18.41467,1478286926516.27,20.94812,1478286929049.71
0,2,1,0,4,20.88147,1478286928982.81,23.41504,1478286931516.84
0,2,1,0,2,23.31494,1478286931416.44,25.84839,1478286933949.93
0,2,0,0,2,25.84839,1478286933952.01,27.56213,1478286935683.2
0,1,0,0,4,28.31519,1478286936416.99,30.56213,1478286938686.64
0,1,0,0,2,33.11523,1478286943250.39,35.26208,1478286945416.97
1,149.48000,0.79735,2,35.84216,1478286945983.44
0,1,1,0,3,35.61536,1478286945750.55,38.14893,1478286948284.16
0,1,1,0,2,38.08215,1478286948217.78,40.64917,1478286950785.15
0,1,1,0,0,40.54895,1478286950684.11,43.08240,1478286953217.79
0,1,1,0,3,42.94934,1478286953084.43,45.48267,1478286955618.02
0,1,1,0,4,45.41589,1478286955550.96,47.94946,1478286958085.11
0,1,1,1,4,47.88281,1478286958018.47,49.90210,1478286960051.2
0,1,1,0,0,50.31628,1478286960451.65,52.84973,1478286962985.14
0,1,1,0,3,52.94971,1478286963084.76,55.48315,1478286965618.56
0,1,1,0,2,55.34998,1478286965485.43,57.88330,1478286968018.48
0,1,1,0,0,57.78333,1478286967918.44,60.35010,1478286970485.31
0,1,1,0,3,60.25024,1478286970385.29,62.78357,1478286972918.82
0,1,1,0,0,62.68372,1478286972818.68,65.21704,1478286975351.99
0,1,1,0,2,65.15051,1478286975285.52,67.68384,1478286977820
0,1,1,0,4,67.58386,1478286977719.08,70.11743,1478286980252.43
0,1,1,0,2,69.98401,1478286980119.71,72.55078,1478286982686.01
0,1,1,1,2,72.45081,1478286982585.8,74.38208,1478286984519.48
0,2,1,1,2,74.95093,1478286985086.06,76.62219,1478286986798.46
0,2,1,0,3,79.71753,1478286991886.1,82.25146,1478286994420.82
0,2,1,0,4,82.28430,1478286994453.3,84.85107,1478286997020.59
0,2,1,0,4,84.75110,1478286996919.98,87.28455,1478286999453.52
0,2,1,0,1,87.28455,1478286999455.52,89.85132,1478287002020.58
0,2,1,1,4,89.75269,1478287001922.22,91.42212,1478287003620.37
0,2,0,0,3,92.18469,1478287004354.49,94.14209,1478287006320.86
0,2,1,0,2,94.65161,1478287006820.84,97.15173,1478287009321.05
0,2,1,1,3,97.05176,1478287009221.05,98.72217,1478287010920.83
0,2,1,0,1,99.51855,1478287011687.36,102.05200,1478287014221.31
0,2,1,0,4,101.95200,1478287014121.33,104.48560,1478287016654.88
0,2,1,0,3,104.38560,1478287016554.93,106.88570,1478287019055.06
0,2,1,0,0,106.81880,1478287018988.03,109.35240,1478287021521.84
0,2,1,0,4,109.28590,1478287021455.32,111.78590,1478287023955.21
0,2,1,0,3,111.71920,1478287023887.96,114.25290,1478287026422.42
0,2,1,0,1,114.25290,1478287026422.24,116.78630,1478287028955.4
0,2,1,1,3,116.72000,1478287028888.83,118.38210,1478287030555.72
0,2,0,0,4,119.15360,1478287031322.83,121.00220,1478287033188.76
0,2,1,0,2,121.58640,1478287033755.63,124.15330,1478287036322.82
0,1,0,1,4,123.98670,1478287036156.29,126.52010,1478287038690.14
0,1,1,0,3,128.95360,1478287043156.02,131.48710,1478287045689.76
0,1,1,0,2,131.35360,1478287045556.16,133.88710,1478287048089.55
0,1,1,0,1,133.82040,1478287048022.5,136.35390,1478287050556.39
0,1,1,0,2,136.28720,1478287050489.52,138.82080,1478287053023.23
0,1,1,0,0,138.75400,1478287052956.4,141.25430,1478287055457
0,1,0,0,2,141.25430,1478287055456.64,142.90210,1478287057123.34
0,1,1,0,4,144.08790,1478287058290.84,146.55460,1478287060757.03
0,1,0,0,3,146.25450,1478287060456.99,148.14210,1478287062357.27
0,1,1,0,2,148.75460,1478287062957.16,151.28810,1478287065491.2
0,1,1,1,2,151.18810,1478287065390.52,152.84220,1478287067057.72
