%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486169059385
1,0,2,1486169060718
1,0,4,1486169061785
1,0,6,1486169063652
1,0,9,1486169067919
1,0,16,1486169070618
1,0,18,1486169071585
1,0,19,1486169072586
1,0,22,1486169074050
1,0,24,1486169075852
1,0,26,1486169077186
1,0,27,1486169077786
9,0,-1,1486169078086
-1,0,29,1486169078852
1,1,0,1486169080252
1,1,1,1486169081319
1,1,3,1486169082486
1,1,4,1486169082851
1,1,6,1486169083720
1,1,12,1486169086585
1,1,13,1486169087151
1,1,15,1486169088253
1,1,16,1486169088753
1,1,17,1486169089385
1,1,19,1486169090686
1,1,21,1486169092120
1,1,26,1486169094087
1,1,27,1486169095020
1,1,30,1486169096787
9,1,-1,1486169099087
1,2,0,1486169100587
1,2,1,1486169101520
1,2,2,1486169102852
1,2,7,1486169104687
1,2,14,1486169107554
1,2,16,1486169109454
1,2,18,1486169110655
1,2,19,1486169111288
1,2,21,1486169112988
1,2,24,1486169114155
-1,2,22,1486169115521
1,2,25,1486169116821
1,2,28,1486169118021
1,2,30,1486169119022
-1,2,29,1486169119689
9,2,-1,1486169120088
1,3,0,1486169121756
1,3,1,1486169122222
1,3,6,1486169125420
1,3,7,1486169125688
1,3,8,1486169126788
1,3,9,1486169127756
1,3,12,1486169129589
1,3,14,1486169130522
1,3,16,1486169131423
1,3,19,1486169132790
1,3,23,1486169134722
1,3,25,1486169135623
1,3,26,1486169136356
1,3,27,1486169136989
1,3,29,1486169138256
1,3,31,1486169139756
9,3,-1,1486169141090
-1,3,33,1486169141289
1,4,3,1486169144023
1,4,5,1486169144922
1,4,7,1486169146423
1,4,10,1486169147590
1,4,11,1486169148556
1,4,12,1486169149723
1,4,13,1486169150723
1,4,16,1486169152690
1,4,18,1486169153757
1,4,21,1486169155890
1,4,22,1486169156490
1,4,25,1486169157457
1,4,27,1486169159224
1,4,29,1486169160290
1,4,30,1486169161390
9,4,-1,1486169162091
1,5,3,1486169165058
1,5,4,1486169166358
1,5,5,1486169167058
1,5,6,1486169168358
1,5,12,1486169171491
1,5,17,1486169174258
1,5,19,1486169175725
1,5,20,1486169176558
1,5,21,1486169177259
1,5,23,1486169178191
1,5,24,1486169178959
1,5,26,1486169180259
1,5,29,1486169181725
1,5,32,1486169182625
9,5,-1,1486169183092
1,6,0,1486169184859
1,6,1,1486169185359
1,6,4,1486169186892
1,6,6,1486169188559
1,6,8,1486169189359
1,6,9,1486169190192
1,6,10,1486169190759
1,6,15,1486169193292
1,6,16,1486169194093
1,6,18,1486169194793
1,6,19,1486169195460
1,6,23,1486169197326
1,6,26,1486169198493
1,6,27,1486169199360
1,6,29,1486169200527
1,6,32,1486169202394
1,6,33,1486169202727
1,6,35,1486169203560
9,6,-1,1486169204093
1,7,0,1486169205527
1,7,1,1486169205760
1,7,2,1486169206360
1,7,4,1486169207427
1,7,6,1486169208227
1,7,9,1486169210360
1,7,10,1486169211094
1,7,13,1486169212693
1,7,15,1486169213660
1,7,16,1486169214060
1,7,17,1486169215127
1,7,24,1486169218828
1,7,28,1486169220328
1,7,29,1486169220761
1,7,31,1486169221628
1,7,34,1486169223228
1,7,36,1486169224194
-1,7,35,1486169224895
9,7,-1,1486169225094
1,8,2,1486169227728
1,8,4,1486169228562
-1,8,1,1486169230795
-1,8,1,1486169230995
1,8,11,1486169233528
1,8,12,1486169234029
1,8,13,1486169235195
1,8,17,1486169236562
1,8,19,1486169238729
1,8,20,1486169239195
1,8,21,1486169239829
1,8,23,1486169240762
1,8,24,1486169241695
1,8,26,1486169242329
1,8,31,1486169243995
1,8,32,1486169244329
1,8,33,1486169244996
1,8,34,1486169245862
9,8,-1,1486169246096
1,9,0,1486169247629
1,9,4,1486169249229
1,9,5,1486169250262
1,9,7,1486169251096
1,9,9,1486169251862
1,9,16,1486169255563
1,9,18,1486169256396
1,9,23,1486169258461
1,9,25,1486169259830
1,9,26,1486169260864
1,9,27,1486169262464
1,9,28,1486169262764
1,9,29,1486169263564
1,9,31,1486169264264
1,9,32,1486169265864
9,9,-1,1486169267097
-1,9,35,1486169267564
1,10,0,1486169268631
1,10,1,1486169271098
1,10,2,1486169271531
1,10,4,1486169272497
-1,10,3,1486169273198
1,10,12,1486169276397
1,10,13,1486169277131
1,10,14,1486169277764
1,10,15,1486169278264
1,10,19,1486169279831
1,10,20,1486169280431
1,10,21,1486169281965
1,10,29,1486169285365
1,10,30,1486169285698
1,10,34,1486169287365
9,10,-1,1486169288098
1,11,1,1486169290231
1,11,2,1486169290665
1,11,3,1486169291332
1,11,5,1486169292932
1,11,6,1486169293532
1,11,7,1486169294732
1,11,9,1486169295799
1,11,13,1486169298298
1,11,15,1486169299363
1,11,18,1486169301066
1,11,19,1486169301566
1,11,20,1486169302332
1,11,21,1486169303065
1,11,25,1486169305333
1,11,29,1486169307833
1,11,30,1486169308666
