%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,4,1488390715878,-1,1488390715345
6,0,2,1,1,0,3,1488390718912,-1,1488390718382
6,0,3,1,1,0,6,1488390721978,-1,1488390721447
6,0,4,1,1,1,6,1488390724979,1488390725479,1488390724482
6,0,5,1,1,0,1,1488390728045,-1,1488390727515
6,0,6,1,1,1,1,1488390731079,1488390731679,1488390730548
6,0,7,1,1,0,0,1488390734112,-1,1488390733615
6,0,8,1,1,1,0,1488390737146,1488390737979,1488390736616
6,0,9,1,1,0,7,1488390740179,-1,1488390739648
6,0,10,1,1,0,2,1488390743246,-1,1488390742716
6,0,11,1,1,0,3,1488390746280,-1,1488390745750
6,1,1,1,1,3,1,1488390750830,-1,1488390750297
6,1,2,1,1,0,4,1488390753864,-1,1488390753334
6,1,3,1,1,1,4,1488390756930,1488390757598,1488390756400
6,1,4,1,1,1,4,1488390759964,1488390760731,1488390759434
6,1,5,1,1,1,4,1488390763030,1488390763564,1488390762500
6,1,6,1,1,0,2,1488390766031,-1,1488390765533
6,1,7,1,1,1,2,1488390769098,1488390769665,1488390768567
6,1,8,1,1,0,6,1488390772131,-1,1488390771601
6,1,9,1,1,0,4,1488390775132,-1,1488390774634
6,1,10,1,1,0,3,1488390778198,-1,1488390777668
6,1,11,1,1,0,6,1488390781232,-1,1488390780701
6,1,12,1,1,0,4,1488390784298,-1,1488390783768
6,1,13,1,1,0,7,1488390787332,-1,1488390786802
6,1,14,1,1,0,0,1488390790399,-1,1488390789868
6,1,15,1,1,0,5,1488390793466,-1,1488390792936
6,1,16,1,1,0,1,1488390796500,-1,1488390795969
6,1,17,1,1,1,1,1488390799566,1488390800200,1488390799036
6,1,18,1,1,0,6,1488390802600,-1,1488390802069
6,1,19,1,1,0,3,1488390805666,-1,1488390805137
6,1,20,1,1,0,7,1488390808700,-1,1488390808169
6,1,21,1,1,1,7,1488390811767,1488390812433,1488390811237
6,2,1,2,1,3,2,1488390826901,-1,1488390826368
6,2,2,2,1,3,5,1488390829968,-1,1488390829438
6,2,3,2,1,0,1,1488390833001,-1,1488390832471
6,2,4,2,1,0,6,1488390836035,-1,1488390835505
6,2,5,2,1,1,1,1488390839101,1488390840003,1488390838571
6,2,6,2,1,1,6,1488390842135,1488390842569,1488390841604
6,2,7,2,1,0,4,1488390845168,-1,1488390844638
6,2,8,2,1,1,6,1488390848202,1488390849002,1488390847672
6,2,9,2,1,0,0,1488390851269,-1,1488390850738
6,2,10,2,1,0,3,1488390854302,-1,1488390853772
6,2,11,2,1,0,5,1488390857369,-1,1488390856839
6,2,12,2,1,0,1,1488390860370,-1,1488390859872
6,3,1,2,1,3,7,1488390864703,-1,1488390864170
6,3,2,2,1,3,1,1488390867736,-1,1488390867206
6,3,3,2,1,0,2,1488390870803,-1,1488390870273
6,3,4,2,1,0,6,1488390873837,-1,1488390873307
6,3,5,2,1,1,2,1488390876870,1488390877670,1488390876346
6,3,6,2,1,1,6,1488390879904,1488390880371,1488390879374
6,3,7,2,1,0,4,1488390882937,-1,1488390882407
6,3,8,2,1,0,3,1488390885938,-1,1488390885440
6,3,9,2,1,1,4,1488390889005,1488390890038,1488390888474
6,3,10,2,1,0,5,1488390892071,-1,1488390891540
6,3,11,2,1,0,2,1488390895105,-1,1488390894574
6,3,12,2,1,0,6,1488390898171,-1,1488390897642
6,3,13,2,1,1,2,1488390901238,1488390901739,1488390900710
6,3,14,2,1,0,5,1488390904305,-1,1488390903775
6,3,15,2,1,0,1,1488390907372,-1,1488390906842
6,3,16,2,1,0,0,1488390910405,-1,1488390909875
6,3,17,2,1,1,1,1488390913439,1488390914139,1488390912908
6,3,18,2,1,1,0,1488390916506,1488390917206,1488390915976
6,3,19,2,1,0,6,1488390919540,-1,1488390919043
6,3,20,2,1,0,7,1488390922573,-1,1488390922076
6,3,21,2,1,0,2,1488390925640,-1,1488390925110
6,3,22,2,1,0,5,1488390928673,-1,1488390928144
6,4,1,3,1,3,1,1488390936340,-1,1488390935808
6,4,2,3,1,3,6,1488390939374,-1,1488390938842
6,4,3,3,1,3,3,1488390942374,-1,1488390941878
6,4,4,3,1,0,3,1488390945408,-1,1488390944911
6,4,5,3,1,0,4,1488390948441,-1,1488390947944
6,4,6,3,0,0,1,1488390951508,1488390953575,1488390950977
6,4,7,3,1,0,7,1488390954541,-1,1488390954011
6,4,8,3,1,0,0,1488390957608,-1,1488390957077
6,4,9,3,1,0,5,1488390960642,-1,1488390960110
6,4,10,3,1,0,2,1488390963708,-1,1488390963178
6,4,11,3,1,1,0,1488390966709,1488390967442,1488390966212
6,4,12,3,1,1,5,1488390969776,1488390970309,1488390969245
6,4,13,3,1,1,2,1488390972809,1488390973343,1488390972279
6,5,1,3,1,3,4,1488390977210,-1,1488390976677
6,5,2,3,1,3,2,1488390980276,-1,1488390979746
6,5,3,3,1,3,3,1488390983343,-1,1488390982812
6,5,4,3,1,1,4,1488390986376,1488390987178,1488390985847
6,5,5,3,1,1,2,1488390989377,1488390991110,1488390988879
6,5,6,3,1,0,0,1488390992443,-1,1488390991913
6,5,7,3,1,1,4,1488390995477,1488390996677,1488390994980
6,5,8,3,1,0,6,1488390998544,-1,1488390998013
6,5,9,3,1,0,6,1488391001578,-1,1488391001081
6,5,10,3,1,1,4,1488391004645,1488391005678,1488391004114
6,5,11,3,1,0,7,1488391007678,-1,1488391007180
6,5,12,3,1,0,0,1488391010744,-1,1488391010214
6,5,13,3,1,1,4,1488391013778,1488391014378,1488391013248
6,5,14,3,1,0,3,1488391016812,-1,1488391016282
6,5,15,3,1,0,6,1488391019845,-1,1488391019315
6,5,16,3,1,0,6,1488391022879,-1,1488391022348
6,5,17,3,0,0,0,1488391025945,1488391027046,1488391025415
6,5,18,3,0,0,0,1488391029012,1488391031046,1488391028482
6,5,19,3,1,0,2,1488391032046,-1,1488391031515
6,5,20,3,1,1,0,1488391035079,1488391035780,1488391034549
6,5,21,3,1,0,7,1488391038146,-1,1488391037615
6,5,22,3,1,0,4,1488391041180,-1,1488391040649
6,5,23,3,1,0,4,1488391044213,-1,1488391043683
6,6,1,4,1,3,6,1488391048780,-1,1488391048247
6,6,2,4,1,3,2,1488391051813,-1,1488391051283
6,6,3,4,1,3,4,1488391054847,-1,1488391054316
6,6,4,4,0,3,7,1488391057848,1488391058914,1488391057350
6,6,5,4,1,0,1,1488391060883,-1,1488391060384
6,6,6,4,1,0,0,1488391063914,-1,1488391063417
6,6,7,4,0,0,5,1488391066981,1488391068048,1488391066450
6,6,8,4,1,1,7,1488391070014,1488391070715,1488391069484
6,6,9,4,1,0,6,1488391073082,-1,1488391072551
6,6,10,4,1,0,7,1488391076115,-1,1488391075585
6,6,11,4,1,0,6,1488391079181,-1,1488391078652
6,6,12,4,1,0,2,1488391082215,-1,1488391081685
6,6,13,4,1,1,6,1488391085283,1488391086015,1488391084751
6,6,14,4,1,0,0,1488391088349,-1,1488391087819
6,6,15,4,1,1,6,1488391091416,1488391092016,1488391090885
6,6,16,4,1,0,3,1488391094449,-1,1488391093919
6,6,17,4,1,0,7,1488391097516,-1,1488391096985
6,6,18,4,1,0,7,1488391100550,-1,1488391100019
6,6,19,4,1,0,4,1488391103617,-1,1488391103086
6,6,20,4,0,0,2,1488391106683,1488391107350,1488391106154
6,6,21,4,1,1,7,1488391109750,1488391110850,1488391109220
6,6,22,4,0,1,7,1488391112784,-1,1488391112286
6,6,23,4,1,1,4,1488391115818,1488391117384,1488391115287
6,6,24,4,1,0,6,1488391118884,-1,1488391118354
6,7,1,1,1,3,2,1488391124301,-1,1488391123768
6,7,2,1,1,0,6,1488391127302,-1,1488391126804
6,7,3,1,1,0,2,1488391130335,-1,1488391129837
6,7,4,1,1,1,2,1488391133368,1488391133835,1488391132871
6,7,5,1,1,0,3,1488391136435,-1,1488391135904
6,7,6,1,1,1,3,1488391139468,1488391140135,1488391138937
6,7,7,1,1,0,5,1488391142535,-1,1488391142004
6,7,8,1,1,0,1,1488391145602,-1,1488391145072
6,7,9,1,1,0,3,1488391148636,-1,1488391148105
6,7,10,1,1,0,0,1488391151702,-1,1488391151172
6,7,11,1,1,0,2,1488391154703,-1,1488391154206
6,7,12,1,1,0,7,1488391157770,-1,1488391157239
6,7,13,1,1,0,6,1488391160770,-1,1488391160272
6,7,14,1,1,0,4,1488391163836,-1,1488391163306
6,7,15,1,1,0,3,1488391166870,-1,1488391166340
6,7,16,1,1,1,3,1488391169937,1488391171071,1488391169406
6,7,17,1,1,0,7,1488391172970,-1,1488391172439
6,7,18,1,1,0,1,1488391176037,-1,1488391175507
6,7,19,1,1,1,1,1488391179071,1488391179871,1488391178573
6,7,20,1,1,1,1,1488391182138,1488391183104,1488391181608
6,7,21,1,1,1,1,1488391185204,1488391186005,1488391184673
6,8,1,2,1,3,6,1488391190905,-1,1488391190405
6,8,2,2,1,3,5,1488391193971,-1,1488391193441
6,8,3,2,1,0,2,1488391197005,-1,1488391196475
6,8,4,2,1,0,0,1488391200039,-1,1488391199541
6,8,5,2,1,0,1,1488391203105,-1,1488391202575
6,8,6,2,1,0,3,1488391206172,-1,1488391205642
6,8,7,2,1,1,1,1488391209206,1488391210073,1488391208675
6,8,8,2,1,2,1,1488391212239,-1,1488391211709
6,8,9,2,1,1,1,1488391215273,1488391216006,1488391214742
6,8,10,2,1,0,5,1488391218306,-1,1488391217775
6,8,11,2,1,1,1,1488391221340,1488391222773,1488391220809
6,8,12,2,1,2,1,1488391224408,-1,1488391223876
6,8,13,2,0,2,5,1488391227440,1488391228207,1488391226944
6,8,14,2,1,0,4,1488391230507,-1,1488391229976
6,8,15,2,1,1,5,1488391233507,1488391234374,1488391233010
6,8,16,2,1,0,3,1488391236566,-1,1488391236038
6,8,17,2,1,0,0,1488391239632,-1,1488391239102
6,8,18,2,1,2,0,1488391242665,-1,1488391242135
6,8,19,2,1,2,3,1488391245732,-1,1488391245202
6,8,20,2,0,1,0,1488391248799,-1,1488391248269
6,8,21,2,1,1,3,1488391251833,1488391254000,1488391251302
6,8,22,2,1,2,3,1488391254900,-1,1488391254369
6,9,1,3,1,3,5,1488391259300,-1,1488391258767
6,9,2,3,1,3,4,1488391262366,-1,1488391261836
6,9,3,3,1,3,1,1488391265400,-1,1488391264869
6,9,4,3,1,0,2,1488391268467,-1,1488391267936
6,9,5,3,1,0,7,1488391271500,-1,1488391271004
6,9,6,3,1,2,4,1488391274567,-1,1488391274036
6,9,7,3,1,2,7,1488391277634,-1,1488391277103
6,9,8,3,1,2,2,1488391280668,-1,1488391280137
6,9,9,3,1,2,7,1488391283735,-1,1488391283204
6,9,10,3,1,0,3,1488391286768,-1,1488391286271
6,9,11,3,1,1,2,1488391289835,1488391290869,1488391289304
6,9,12,3,1,2,3,1488391292868,-1,1488391292338
6,9,13,3,1,1,3,1488391295935,1488391296569,1488391295404
6,9,14,3,1,1,2,1488391298969,1488391299536,1488391298438
6,9,15,3,1,0,6,1488391302035,-1,1488391301505
6,9,16,3,1,1,3,1488391305036,1488391306736,1488391304538
6,9,17,3,1,0,4,1488391308102,-1,1488391307573
6,9,18,3,1,0,0,1488391311169,-1,1488391310639
6,9,19,3,1,0,0,1488391314236,-1,1488391313705
6,9,20,3,1,2,0,1488391317270,-1,1488391316739
6,9,21,3,1,1,0,1488391320303,1488391321537,1488391319774
6,9,22,3,1,0,4,1488391323370,-1,1488391322839
6,9,23,3,1,1,0,1488391326403,1488391327171,1488391325873
6,10,1,4,1,3,2,1488391331004,-1,1488391330505
6,10,2,4,1,3,0,1488391334071,-1,1488391333540
6,10,3,4,1,3,3,1488391337104,-1,1488391336573
6,10,4,4,1,3,1,1488391340171,-1,1488391339640
6,10,5,4,1,0,7,1488391343204,-1,1488391342707
6,10,6,4,1,0,1,1488391346238,-1,1488391345741
6,10,7,4,1,0,4,1488391349271,-1,1488391348741
6,10,8,4,1,1,1,1488391352305,1488391353606,1488391351774
6,10,9,4,1,0,5,1488391355338,-1,1488391354808
6,10,10,4,1,2,4,1488391358339,-1,1488391357842
6,10,11,4,1,0,6,1488391361405,-1,1488391360875
6,10,12,4,1,2,4,1488391364440,-1,1488391363908
6,10,13,4,1,0,7,1488391367506,-1,1488391366975
6,10,14,4,1,1,4,1488391370539,1488391371440,1488391370009
6,10,15,4,1,1,6,1488391373573,1488391374606,1488391373042
6,10,16,4,1,2,6,1488391376606,-1,1488391376076
6,10,17,4,1,0,0,1488391379640,-1,1488391379109
6,10,18,4,0,1,4,1488391382673,-1,1488391382143
6,10,19,4,1,2,4,1488391385707,-1,1488391385176
6,10,20,4,0,0,7,1488391388740,1488391389441,1488391388210
6,10,21,4,0,1,0,1488391391807,-1,1488391391276
6,10,22,4,1,1,4,1488391394841,1488391395842,1488391394311
