%Recollect Version 2.3; iPad: ; User: RLB153;
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,1,18,0,0.5,5,8,algoNotBayesian
32,1,18,0,0.4285714,5,8,algoNotBayesian
32,1,18,0,0.7142857,5,8,algoNotBayesian
32,1,18,0,0.75,6,8,algoNotBayesian
32,1,18,0,0.25,7,8,algoNotBayesian
32,1,18,0,0.6666667,6,8,algoNotBayesian
32,1,18,0,0.5555556,7,8,algoNotBayesian
32,1,18,0,0.4285714,7,8,algoNotBayesian
32,1,18,0,0.625,7,8,algoNotBayesian
32,1,18,0,0.3,7,8,algoNotBayesian
32,1,18,0,0.7142857,6,8,algoNotBayesian
32,1,18,0,0.4,7,8,algoNotBayesian
32,1,18,0,0.6666667,6,8,algoNotBayesian
32,1,18,0,0.4,6,8,algoNotBayesian
32,1,18,0,0.7142857,5,8,algoNotBayesian
32,1,18,0,0.7142857,6,8,algoNotBayesian
32,1,19,0,0.3636364,5,8,algoNotBayesian
32,1,19,0,0.6666667,4,8,algoNotBayesian
32,1,19,0,0.5714286,4,8,algoNotBayesian
32,1,19,0,1,4,8,algoNotBayesian
32,1,19,0,0.7142857,5,8,algoNotBayesian
32,1,19,0,0.4,6,8,algoNotBayesian
32,1,19,0,0.6666667,5,8,algoNotBayesian
32,1,19,0,0.4444444,5,8,algoNotBayesian
32,1,19,0,0.8571429,5,8,algoNotBayesian
32,1,19,0,0.375,6,8,algoNotBayesian
32,1,19,0,0.5714286,6,8,algoNotBayesian
32,1,19,0,0.625,6,8,algoNotBayesian
32,1,19,0,0.7142857,6,8,algoNotBayesian
32,1,19,0,0.625,7,8,algoNotBayesian
32,1,19,0,0.7142857,7,8,algoNotBayesian
32,1,19,0,0.5,8,8,algoNotBayesian
32,1,19,0,0.5,8,8,algoNotBayesian
