%Recollect Version 2.3. Scene/Level: , Game Number: 005
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1487023982151
1,0,2,1487023982718
1,0,3,1487023983517
1,0,7,1487023985385
1,0,11,1487023988018
1,0,13,1487023989051
1,0,14,1487023989718
1,0,16,1487023990385
1,0,17,1487023991018
1,0,18,1487023991752
1,0,20,1487023992485
1,0,21,1487023993085
1,0,24,1487023995186
1,0,25,1487023996419
1,0,26,1487023996752
-1,0,19,1487023997852
-1,0,19,1487023998418
-1,0,19,1487023999052
9,0,-1,1487023999453
1,1,1,1487024001887
1,1,2,1487024002318
1,1,3,1487024003619
1,1,4,1487024004019
1,1,6,1487024004819
1,1,9,1487024005819
1,1,11,1487024006485
1,1,12,1487024007086
1,1,14,1487024008086
1,1,16,1487024008953
1,1,17,1487024009719
1,1,19,1487024010552
1,1,21,1487024011719
1,1,25,1487024013319
1,1,29,1487024015386
1,1,32,1487024016754
1,1,33,1487024017887
1,1,37,1487024019720
9,1,-1,1487024020454
-1,1,38,1487024020653
1,2,0,1487024022253
1,2,2,1487024022453
-1,2,1,1487024023320
-1,2,1,1487024023920
-1,2,1,1487024024420
-1,2,1,1487024024887
1,2,3,1487024025787
1,2,4,1487024026054
1,2,5,1487024026553
1,2,7,1487024027687
1,2,9,1487024029187
1,2,10,1487024029920
1,2,11,1487024031420
1,2,13,1487024032354
1,2,15,1487024033621
1,2,16,1487024034254
1,2,18,1487024035120
1,2,19,1487024035855
1,2,20,1487024037921
1,2,23,1487024039588
1,2,24,1487024040788
1,2,25,1487024041421
9,2,-1,1487024041456
-1,2,26,1487024041921
1,3,0,1487024043488
1,3,2,1487024044222
1,3,3,1487024044821
1,3,4,1487024045454
1,3,5,1487024046088
1,3,8,1487024047721
1,3,10,1487024048755
1,3,11,1487024049555
1,3,13,1487024050555
1,3,14,1487024051321
1,3,15,1487024051955
1,3,18,1487024053722
1,3,22,1487024055622
1,3,23,1487024056055
1,3,28,1487024059355
1,3,29,1487024059755
1,3,30,1487024060455
1,3,31,1487024061922
9,3,-1,1487024062456
1,4,1,1487024064056
1,4,2,1487024064389
1,4,5,1487024068989
1,4,6,1487024069489
1,4,8,1487024070389
1,4,11,1487024071756
1,4,13,1487024072723
1,4,14,1487024073556
1,4,16,1487024074423
1,4,18,1487024075390
1,4,19,1487024076156
1,4,21,1487024077124
1,4,23,1487024078190
1,4,25,1487024078956
1,4,27,1487024079990
1,4,29,1487024081156
1,4,30,1487024081690
1,4,32,1487024082557
1,4,33,1487024083424
9,4,-1,1487024083457
1,5,1,1487024086923
-1,5,0,1487024087257
-1,5,0,1487024087924
-1,5,0,1487024088524
-1,5,0,1487024088957
1,5,3,1487024090024
1,5,4,1487024090924
1,5,6,1487024092057
1,5,8,1487024093057
1,5,10,1487024094325
1,5,12,1487024095525
1,5,13,1487024096957
1,5,14,1487024097958
1,5,16,1487024099291
1,5,21,1487024102124
1,5,23,1487024102892
