%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,1,1487031074500,-1,1487031073968
6,0,2,1,1,0,5,1487031077501,-1,1487031077003
6,0,3,1,0,0,1,1487031080567,1487031081601,1487031080036
6,0,4,1,1,0,7,1487031083634,-1,1487031083103
6,0,5,1,1,0,2,1487031086667,-1,1487031086138
6,0,6,1,1,0,3,1487031089668,-1,1487031089171
6,0,7,1,0,0,7,1487031092734,1487031093635,1487031092203
6,0,8,1,1,0,1,1487031095735,-1,1487031095237
6,0,9,1,1,1,1,1487031098801,1487031099669,1487031098271
6,0,10,1,0,1,1,1487031101835,-1,1487031101304
6,0,11,1,1,1,1,1487031104835,1487031107369,1487031104338
6,1,1,1,1,3,7,1487031110319,-1,1487031109786
6,1,2,1,1,0,3,1487031113352,-1,1487031112821
6,1,3,1,1,0,4,1487031116386,-1,1487031115889
6,1,4,1,1,0,0,1487031119452,-1,1487031118922
6,1,5,1,1,0,5,1487031122486,-1,1487031121955
6,1,6,1,1,0,7,1487031125553,-1,1487031125023
6,1,7,1,1,0,0,1487031128586,-1,1487031128056
6,1,8,1,1,1,0,1487031131653,1487031132453,1487031131123
6,1,9,1,1,0,4,1487031134720,-1,1487031134189
6,1,10,1,1,0,7,1487031137753,-1,1487031137223
6,1,11,1,1,0,0,1487031140787,-1,1487031140257
6,1,12,1,1,0,5,1487031143820,-1,1487031143323
6,1,13,1,1,1,5,1487031146887,1487031147587,1487031146357
6,1,14,1,0,1,5,1487031149954,-1,1487031149424
6,1,15,1,1,0,0,1487031152988,-1,1487031152458
6,1,16,1,1,0,3,1487031156054,-1,1487031155524
6,1,17,1,1,1,3,1487031159088,1487031159721,1487031158558
6,1,18,1,1,0,2,1487031162155,-1,1487031161624
6,1,19,1,1,1,2,1487031165188,1487031165855,1487031164658
6,1,20,1,0,1,2,1487031168222,-1,1487031167692
6,1,21,1,1,0,3,1487031171289,-1,1487031170759
6,2,1,2,1,3,7,1487031190223,-1,1487031189691
6,2,2,2,1,3,3,1487031193290,-1,1487031192761
6,2,3,2,1,0,6,1487031196357,-1,1487031195827
6,2,4,2,1,0,2,1487031199390,-1,1487031198861
6,2,5,2,1,0,1,1487031202424,-1,1487031201893
6,2,6,2,1,0,4,1487031205457,-1,1487031204927
6,2,7,2,1,0,7,1487031208524,-1,1487031207993
6,2,8,2,0,1,4,1487031211591,-1,1487031211060
6,2,9,2,0,0,6,1487031214658,1487031216092,1487031214127
6,2,10,2,1,0,1,1487031217691,-1,1487031217161
6,2,11,2,1,1,6,1487031220692,1487031221892,1487031220195
6,2,12,2,1,1,1,1487031223725,1487031224925,1487031223227
6,3,1,2,1,3,6,1487031228359,-1,1487031227860
6,3,2,2,1,3,7,1487031231425,-1,1487031230895
6,3,3,2,1,0,5,1487031234459,-1,1487031233928
6,3,4,2,1,0,2,1487031237526,-1,1487031236997
6,3,5,2,1,1,5,1487031240559,1487031242660,1487031240029
6,3,6,2,1,1,2,1487031243593,1487031245026,1487031243062
6,3,7,2,1,0,0,1487031246660,-1,1487031246129
6,3,8,2,1,0,6,1487031249726,-1,1487031249197
6,3,9,2,1,0,7,1487031252727,-1,1487031252230
6,3,10,2,1,1,6,1487031255760,1487031256760,1487031255231
6,3,11,2,1,0,3,1487031258794,-1,1487031258264
6,3,12,2,1,0,0,1487031261827,-1,1487031261298
6,3,13,2,1,0,7,1487031264861,-1,1487031264330
6,3,14,2,1,0,6,1487031267894,-1,1487031267364
6,3,15,2,1,1,7,1487031270894,1487031271628,1487031270397
6,3,16,2,1,0,0,1487031273961,-1,1487031273431
6,3,17,2,1,0,1,1487031277029,-1,1487031276497
6,3,18,2,1,0,2,1487031280095,-1,1487031279564
6,3,19,2,1,0,5,1487031283162,-1,1487031282631
6,3,20,2,0,0,3,1487031286229,1487031287362,1487031285698
6,3,21,2,0,1,5,1487031289263,-1,1487031288766
6,3,22,2,1,1,3,1487031292296,1487031293829,1487031291799
6,4,1,3,1,3,6,1487031301829,-1,1487031301330
6,4,2,3,1,3,3,1487031304863,-1,1487031304366
6,4,3,3,1,3,2,1487031307930,-1,1487031307399
6,4,4,3,1,1,6,1487031310997,1487031311597,1487031310467
