%Recollect Version 2.3. Scene/Level: , Session: 20, GameNumber: 5
%CorsiBlocks:Stage,TrailNum,TargetSequence,ResponseSequence,ClearCount,TimeOfPresentation,TimeOfResponse
1,0,20,20,0,1487888625218,1487888632283
1,1,34,34,0,1487888633252,1487888639151
2,0,15,15,0,1487888645353,1487888651417
2,1,73,73,0,1487888652419,1487888658285
2,2,164,164,0,1487888659253,1487888667052
2,3,705,705,0,1487888668021,1487888676052
2,4,2173,2173,1,1487888677021,1487888692386
2,5,1504,1504,0,1487888693356,1487888703121
2,6,42350,42350,0,1487888704090,1487888715754
2,7,24061,24601,1,1487888716723,1487888731555
2,8,061743,061743,0,1487888732557,1487888747756
2,9,625037,625037,0,1487888748758,1487888762257
2,10,7152305,7152305,0,1487888763226,1487888779191
2,11,3157264,3157264,0,1487888780160,1487888795759
2,12,64527631,64253781,0,1487888796728,1487888816077
2,13,05631742,05136742,0,1487888817079,1487888835579
3,0,60,06,0,1487888841965,1487888847895
3,1,24,42,0,1487888848865,1487888856163
4,0,25,52,0,1487888860465,1487888866397
4,1,63,36,1,1487888867398,1487888876664
4,2,574,475,0,1487888877632,1487888885831
4,3,207,702,0,1487888886833,1487888894632
4,4,7305,5037,0,1487888895600,1487888905899
4,5,4130,0314,1,1487888906900,1487888919132
4,6,35741,14753,0,1487888920101,1487888931767
4,7,70526,62507,0,1487888932735,1487888943968
4,8,607251,152706,0,1487888944936,1487888958168
4,9,270643,346072,0,1487888959137,1487888975869
4,10,0416327,7236140,0,1487888976871,1487888992403
4,11,5632041,1403265,0,1487888993372,1487889008505
4,12,48256132,23618452,1,1487889009474,1487889033806
4,13,04523765,56732540,2,1487889034808,1487889061774
4,14,164751473,374152736,0,1487889062776,1487889083543
4,15,451387620,026783154,0,1487889084544,1487889104176
