%Recollect Version 2.3. Scene/Level: , Game Number: 000
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
8,1,2,0.3,1,3,2,15.58765,1487374237835,-1,-1,15.021,1487374237269
8,2,2,0.3,1,3,0,18.62122,1487374240869,-1,-1,18.08777,1487374240338
8,3,2,0.3,1,0,3,21.68799,1487374243935,-1,-1,21.12146,1487374243372
8,4,2,0.3,1,1,0,24.72217,1487374246970,25.82166,1487374248069,24.18872,1487374246439
8,5,2,0.3,1,2,0,27.78833,1487374250036,-1,-1,27.25513,1487374249507
8,6,2,0.3,1,1,0,30.85522,1487374253103,31.78857,1487374254036,30.28845,1487374252538
8,7,2,0.3,1,1,0,33.922,1487374256170,34.75537,1487374257003,33.35535,1487374255606
8,8,2,0.3,1,1,0,36.98889,1487374259236,37.95581,1487374260203,36.42224,1487374258673
8,9,2,0.3,1,2,1,40.05579,1487374262303,-1,-1,39.49023,1487374261740
8,10,2,0.3,1,2,1,43.08997,1487374265337,-1,-1,42.55591,1487374264807
8,11,2,0.3,1,2,0,46.18945,1487374268437,-1,-1,45.62268,1487374267873
8,12,2,0.3,1,0,2,49.22314,1487374271471,-1,-1,48.68958,1487374270940
8,13,2,0.3,1,0,3,52.25647,1487374274504,-1,-1,51.72388,1487374273974
8,14,2,0.3,1,0,1,55.32324,1487374277571,-1,-1,54.75659,1487374277007
8,15,2,0.3,1,0,0,58.35669,1487374280604,-1,-1,57.82336,1487374280075
8,16,2,0.3,1,1,1,61.42407,1487374283672,62.55701,1487374284805,60.85693,1487374283107
8,17,2,0.3,1,0,2,64.49048,1487374286738,-1,-1,63.95703,1487374286207
8,18,2,0.3,1,1,1,67.5575,1487374289805,68.65747,1487374290905,66.9906,1487374289241
8,19,2,0.3,1,2,1,70.62427,1487374292872,-1,-1,70.09082,1487374292341
8,20,2,0.3,1,2,2,73.6582,1487374295906,-1,-1,73.15759,1487374295408
8,21,2,0.3,1,0,0,76.75818,1487374299006,-1,-1,76.19104,1487374298442
8,22,2,0.3,1,0,3,79.82483,1487374302072,-1,-1,79.29187,1487374301542
8,1,2,0.3,1,3,0,98.19226,1487374320440,-1,-1,97.69226,1487374319940
8,2,2,0.3,1,3,2,100.9591,1487374323207,-1,-1,100.4591,1487374322709
8,3,2,0.3,1,1,0,103.726,1487374325973,104.3263,1487374326574,103.2261,1487374325476
8,4,2,0.3,0,2,0,106.4929,1487374328740,107.7262,1487374329974,105.9928,1487374328244
8,5,2,0.3,1,0,3,109.2596,1487374331507,-1,-1,108.7596,1487374331010
8,6,2,0.3,1,1,0,112.0265,1487374334274,112.7933,1487374335041,111.5264,1487374333776
8,7,2,0.3,1,2,0,114.7932,1487374337041,-1,-1,114.2932,1487374336544
8,8,2,0.3,1,0,2,117.5601,1487374339808,-1,-1,117.0601,1487374339311
8,9,2,0.3,1,0,1,120.3269,1487374342574,-1,-1,119.8269,1487374342081
8,10,2,0.3,1,1,2,123.0938,1487374345341,123.6605,1487374345908,122.5942,1487374344845
8,11,2,0.3,1,2,2,125.8606,1487374348108,-1,-1,125.3605,1487374347611
8,12,2,0.3,1,0,3,128.6273,1487374350875,-1,-1,128.1273,1487374350377
8,13,2,0.3,1,1,2,131.3954,1487374353643,131.9612,1487374354209,130.8942,1487374353144
8,14,2,0.3,1,0,0,134.1616,1487374356409,-1,-1,133.661,1487374355913
8,15,2,0.3,1,2,0,136.928,1487374359175,-1,-1,136.4279,1487374358678
8,16,2,0.3,1,2,2,139.6946,1487374361942,-1,-1,139.1952,1487374361446
