%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1487971518399,-1,1487971517867
6,0,2,1,1,1,6,1487971521466,1487971522566,1487971520935
6,0,3,1,1,1,6,1487971524499,1487971525466,1487971523970
6,0,4,1,1,0,3,1487971527533,-1,1487971527002
6,0,5,1,1,0,2,1487971530566,-1,1487971530035
6,0,6,1,1,0,1,1487971533600,-1,1487971533069
6,0,7,1,1,0,4,1487971536666,-1,1487971536136
6,0,8,1,1,0,2,1487971539733,-1,1487971539204
6,0,9,1,1,0,5,1487971542800,-1,1487971542269
6,0,10,1,1,0,1,1487971545834,-1,1487971545303
6,0,11,1,1,1,1,1487971548867,1487971549668,1487971548337
6,1,1,1,1,3,5,1487971557568,-1,1487971557036
6,1,2,1,1,0,7,1487971560601,-1,1487971560071
6,1,3,1,1,0,0,1487971563635,-1,1487971563104
6,1,4,1,1,0,3,1487971566668,-1,1487971566138
6,1,5,1,1,0,4,1487971569735,-1,1487971569205
6,1,6,1,1,0,7,1487971572768,-1,1487971572238
6,1,7,1,1,0,3,1487971575769,-1,1487971575271
6,1,8,1,1,1,3,1487971578802,1487971579603,1487971578272
6,1,9,1,1,1,3,1487971581802,1487971582470,1487971581306
6,1,10,1,1,1,3,1487971584869,1487971585636,1487971584339
6,1,11,1,1,0,5,1487971587903,-1,1487971587373
6,1,12,1,1,0,0,1487971590936,-1,1487971590405
6,1,13,1,1,1,0,1487971593970,1487971594703,1487971593439
6,1,14,1,1,0,7,1487971597003,-1,1487971596472
6,1,15,1,1,0,2,1487971600037,-1,1487971599507
6,1,16,1,1,1,2,1487971603070,1487971603838,1487971602539
6,1,17,1,1,1,2,1487971606104,1487971607071,1487971605606
6,1,18,1,1,0,1,1487971609171,-1,1487971608640
6,1,19,1,1,0,7,1487971612204,-1,1487971611674
6,1,20,1,1,0,0,1487971615271,-1,1487971614742
6,1,21,1,1,0,5,1487971618305,-1,1487971617807
6,2,1,2,1,3,7,1487971627372,-1,1487971626839
6,2,2,2,1,3,2,1487971630405,-1,1487971629875
6,2,3,2,1,0,4,1487971633439,-1,1487971632908
6,2,4,2,1,0,3,1487971636472,-1,1487971635942
6,2,5,2,1,0,1,1487971639506,-1,1487971638975
6,2,6,2,1,1,3,1487971642539,1487971644873,1487971642042
6,2,7,2,1,1,1,1487971645606,1487971646740,1487971645076
6,2,8,2,1,0,7,1487971648673,-1,1487971648142
6,2,9,2,1,0,4,1487971651673,-1,1487971651175
6,2,10,2,1,0,3,1487971654707,-1,1487971654209
