%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,DF,DF,,,0,1486165351060,,1486165353423,1486165357090
3,1,2,26,26,,,0,1486165359062,,1486165361392,1486165363457
3,2,3,6C3,6C3,,,0,1486165365461,,1486165368991,1486165371557
3,3,3,F05,F05,,,0,1486165373562,,1486165377091,1486165379358
10,0,0,,,1,1,0,1486165432663,1486165432661,1486165377091,1486165435761
10,1,0,,,0,0,0,1486165437762,1486165437762,1486165377091,1486165440095
10,2,0,,,1,1,0,1486165442095,1486165442095,1486165377091,1486165443961
10,3,0,,,1,1,0,1486165445962,1486165445962,1486165377091,1486165450028
10,4,0,,,0,0,0,1486165452030,1486165452030,1486165377091,1486165454162
10,5,0,,,0,0,0,1486165456163,1486165456163,1486165377091,1486165458164
10,6,0,,,1,1,0,1486165460163,1486165460163,1486165377091,1486165462029
10,7,0,,,1,1,0,1486165463997,1486165463996,1486165377091,1486165466729
10,8,0,,,1,1,0,1486165468730,1486165468730,1486165377091,1486165470396
10,9,0,,,0,0,0,1486165472397,1486165472397,1486165377091,1486165474430
10,10,0,,,0,0,0,1486165476397,1486165476397,1486165377091,1486165480130
10,11,0,,,0,0,0,1486165482131,1486165482131,1486165377091,1486165484597
10,12,0,,,0,0,0,1486165486598,1486165486598,1486165377091,1486165490431
10,13,0,,,1,1,0,1486165492431,1486165492431,1486165377091,1486165495564
10,14,0,,,0,0,0,1486165497532,1486165497532,1486165377091,1486165499565
10,15,0,,,0,0,0,1486165501565,1486165501565,1486165377091,1486165504231
13,0,2,81,81,10,10,0,1486165570140,1486165576940,1486165580041,1486165584803
13,1,2,35,25,01,11,0,1486165586807,1486165594042,1486165595642,1486165600504
13,2,2,70,71,10,10,0,1486165602509,1486165608010,1486165610610,1486165612471
14,0,5,05E43,0369,00010,0001Z,1,1486165628293,1486165647293,1486165651762,1486165667257
14,1,2,7B,7B,01,01,0,1486165669262,1486165675529,1486165676930,1486165681791
14,2,5,EC194,EC198,10111,10111,0,1486165683796,1486165698731,1486165700531,1486165707860
14,3,3,14A,E45Z,001,Z01,1,1486165709864,1486165723765,1486165724899,1486165742995
14,4,4,73C6,B2AC,1011,1011,0,1486165744966,1486165757534,1486165759001,1486165764063
14,5,5,86DFC,A469C,10001,10011,0,1486165766067,1486165783070,1486165785137,1486165790931
14,6,3,E75,F67A,100,100,0,1486165792936,1486165801703,1486165803938,1486165807099
14,7,4,458A,459A,1110,1110,0,1486165809070,1486165820470,1486165822571,1486165827701
14,8,3,DC3,DC36,001,001,0,1486165829672,1486165839572,1486165843472,1486165847002
14,9,2,85,85,10,10,0,1486165848973,1486165854639,1486165857373,1486165860368
14,10,4,3F6D,63EC,1100,1100,0,1486165862373,1486165878107,1486165879742,1486165884336
14,11,2,35,Z36,00,0Z,0,1486165886341,1486165892608,1486165897075,1486165899837
