%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,5,9,3,1,0,3,1486145894837,-1,1486145894306
6,5,10,3,1,0,3,1486145897904,-1,1486145897373
6,5,11,3,0,0,6,1486145900971,1486145901804,1486145900439
6,5,12,3,1,0,1,1486145904004,-1,1486145903473
6,5,13,3,1,0,2,1486145907038,-1,1486145906506
6,5,14,3,0,1,6,1486145910104,-1,1486145909573
6,5,15,3,0,1,1,1486145913171,-1,1486145912641
6,5,16,3,1,0,4,1486145916205,-1,1486145915674
6,5,17,3,1,0,5,1486145919239,-1,1486145918709
6,5,18,3,1,0,3,1486145922305,-1,1486145921774
6,5,19,3,1,0,0,1486145925339,-1,1486145924808
6,5,20,3,1,0,7,1486145928405,-1,1486145927875
6,5,21,3,1,0,4,1486145931406,-1,1486145930909
6,5,22,3,0,1,0,1486145934473,-1,1486145933942
6,5,23,3,1,0,1,1486145937506,-1,1486145936976
6,6,1,1,1,3,4,1486145942007,-1,1486145941507
6,6,2,1,1,1,4,1486145945040,1486145946407,1486145944542
6,6,3,1,1,0,6,1486145948107,-1,1486145947577
6,6,4,1,1,0,7,1486145951140,-1,1486145950610
6,6,5,1,1,1,7,1486145954174,1486145954674,1486145953643
6,6,6,1,1,0,1,1486145957207,-1,1486145956676
6,6,7,1,1,0,5,1486145960241,-1,1486145959710
6,6,8,1,1,0,0,1486145963274,-1,1486145962743
6,6,9,1,1,0,3,1486145966308,-1,1486145965777
6,6,10,1,1,0,7,1486145969374,-1,1486145968844
6,6,11,1,1,1,7,1486145972408,1486145972941,1486145971910
6,6,12,1,0,1,7,1486145975475,-1,1486145974944
6,6,13,1,1,1,7,1486145978508,1486145979242,1486145977979
6,6,14,1,1,0,1,1486145981575,-1,1486145981044
6,6,15,1,1,0,0,1486145984609,-1,1486145984077
6,6,16,1,1,0,7,1486145987675,-1,1486145987144
6,6,17,1,1,0,2,1486145990709,-1,1486145990178
6,6,18,1,1,0,4,1486145993776,-1,1486145993245
6,6,19,1,1,0,1,1486145996809,-1,1486145996278
