%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,9D,9D,,,1,1486144197751,,1486144200114,1486144206665
3,1,2,64,64,,,0,1486144208668,,1486144210998,1486144212331
3,2,3,F48,F48,,,0,1486144214336,,1486144217865,1486144219332
3,3,3,1CA,1CA,,,0,1486144221306,,1486144224865,1486144226665
10,0,0,,,0,1,0,1486144235518,1486144235516,1486144224865,1486144237349
10,1,0,,,1,1,0,1486144239350,1486144239350,1486144224865,1486144243583
10,2,0,,,0,0,0,1486144245583,1486144245583,1486144224865,1486144248350
10,3,0,,,1,1,0,1486144250350,1486144250350,1486144224865,1486144254817
10,4,0,,,0,0,0,1486144256818,1486144256817,1486144224865,1486144258184
10,5,0,,,0,0,0,1486144260185,1486144260185,1486144224865,1486144262251
10,6,0,,,0,0,0,1486144264251,1486144264251,1486144224865,1486144266951
10,7,0,,,0,0,0,1486144268919,1486144268919,1486144224865,1486144271751
10,8,0,,,1,1,0,1486144273752,1486144273752,1486144224865,1486144275318
10,9,0,,,1,1,0,1486144277319,1486144277319,1486144224865,1486144279552
10,10,0,,,1,1,0,1486144281552,1486144281552,1486144224865,1486144285285
10,11,0,,,1,1,0,1486144287286,1486144287286,1486144224865,1486144290352
10,12,0,,,0,0,0,1486144292354,1486144292354,1486144224865,1486144294486
10,13,0,,,1,1,0,1486144296487,1486144296487,1486144224865,1486144302820
10,14,0,,,0,0,0,1486144304820,1486144304820,1486144224865,1486144307020
10,15,0,,,1,1,0,1486144309021,1486144309021,1486144224865,1486144311620
13,0,2,68,9,11,Z1,0,1486144318024,1486144327359,1486144329726,1486144332188
13,1,2,94,94,10,10,0,1486144334192,1486144339325,1486144342794,1486144345455
13,2,2,8E,8E,11,11,0,1486144347460,1486144353061,1486144354762,1486144356156
14,0,5,E46C9,E4C69,11001,11001,0,1486144367028,1486144385028,1486144386796,1486144390474
14,1,2,75,75,10,10,0,1486144392479,1486144397280,1486144398714,1486144401742
14,2,3,059,059,011,011,0,1486144403714,1486144411314,1486144413447,1486144415542
14,3,2,57,57,00,00,0,1486144417513,1486144422847,1486144424115,1486144426577
14,4,4,3C21,3C21,0010,0010,0,1486144428548,1486144439048,1486144440350,1486144444111
14,5,2,32,32,11,11,0,1486144446083,1486144450549,1486144451483,1486144453711
14,6,5,942D8,942D8,00111,00111,0,1486144455683,1486144469283,1486144470584,1486144473246
14,7,3,A52,A52,011,011,1,1486144475217,1486144483317,1486144485252,1486144496442
14,8,3,A2B,A2B,101,101,0,1486144498448,1486144505780,1486144508181,1486144510376
14,9,4,84F0,84F0,0000,0000,1,1486144512348,1486144522281,1486144523382,1486144527677
14,10,5,35FE7,35FAD7,10111,10111,0,1486144529682,1486144543116,1486144544316,1486144547345
14,11,4,E019,E019,1001,1001,0,1486144549316,1486144560684,1486144562484,1486144565979
