%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1486169311628,1486169312661
1,1,1,1,1,1486169313662,1486169314462
1,2,1,0,0,1486169315462,1486169316195
1,3,1,1,1,1486169317195,1486169317928
2,0,1,0,0,1486169326729,1486169327462
2,1,1,0,0,1486169328429,1486169329096
2,2,1,0,0,1486169330096,1486169330762
2,3,1,1,1,1486169331729,1486169332363
2,4,1,1,1,1486169333363,1486169333929
2,5,1,0,0,1486169334896,1486169335496
2,6,1,1,1,1486169336496,1486169337096
2,7,1,0,0,1486169338096,1486169338663
2,8,1,1,1,1486169339664,1486169340230
2,9,1,0,0,1486169341230,1486169341730
2,10,1,1,1,1486169342732,1486169343230
2,11,1,1,1,1486169344197,1486169344763
3,0,0,1,0,1486169352097,1486169352798
3,1,0,1,0,1486169353764,1486169354531
3,2,0,0,1,1486169355531,1486169356264
3,3,0,0,1,1486169357265,1486169357964
4,0,0,1,0,1486169360215,1486169361281
4,1,0,1,0,1486169362248,1486169362947
4,2,0,0,1,1486169363948,1486169364481
4,3,0,1,0,1486169365481,1486169366114
4,4,0,0,1,1486169367115,1486169367681
4,5,0,1,0,1486169368681,1486169369281
4,6,0,0,1,1486169370281,1486169370848
4,7,0,0,1,1486169371848,1486169372415
4,8,0,1,0,1486169373415,1486169374081
4,9,0,1,0,1486169375082,1486169375715
4,10,0,0,1,1486169376715,1486169377315
4,11,0,0,1,1486169378316,1486169378948
5,0,1,0,0,1486169385266,1486169385966
5,1,0,0,1,1486169386966,1486169387599
5,2,0,1,0,1486169388599,1486169389599
5,3,1,1,1,1486169390599,1486169391466
6,0,1,0,0,1486169393433,1486169394066
6,1,1,0,0,1486169395066,1486169395799
6,2,0,0,1,1486169396767,1486169397699
6,3,1,1,1,1486169398700,1486169399666
6,4,1,0,0,1486169400667,1486169401367
6,5,1,0,0,1486169402367,1486169403000
6,6,0,1,0,1486169403967,1486169404600
6,7,1,0,0,1486169405600,1486169406300
6,8,1,1,1,1486169407300,1486169408167
6,9,0,0,1,1486169409168,1486169409834
6,10,1,1,1,1486169410834,1486169411434
6,11,1,1,1,1486169412434,1486169413100
6,12,1,0,0,1486169414101,1486169414900
6,13,0,0,0,1486169415901,1486169416500
6,14,1,0,0,1486169417501,1486169418367
6,15,0,1,0,1486169419334,1486169420335
6,16,0,1,0,1486169421335,1486169422201
6,17,0,0,1,1486169423201,1486169423934
6,18,1,0,0,1486169424902,1486169425801
6,19,0,1,0,1486169426801,1486169427634
6,20,1,1,1,1486169428635,1486169429368
6,21,0,1,0,1486169430368,1486169431168
6,22,1,0,0,1486169432168,1486169433001
6,23,0,1,0,1486169433968,1486169434668
6,24,0,0,0,1486169435669,1486169436368
6,25,1,1,1,1486169437368,1486169438168
6,26,0,0,1,1486169439169,1486169440036
6,27,0,1,1,1486169441036,1486169441635
6,28,0,1,0,1486169442636,1486169443335
6,29,1,1,1,1486169444302,1486169445169
6,30,1,0,0,1486169446170,1486169446936
6,31,0,1,0,1486169447936,1486169448569
6,32,1,1,1,1486169449569,1486169450269
6,33,0,1,0,1486169451269,1486169452069
6,34,0,0,1,1486169453070,1486169454069
6,35,1,1,1,1486169455070,1486169455802
6,36,1,1,1,1486169456803,1486169457670
6,37,1,1,1,1486169458670,1486169459470
6,38,0,0,1,1486169460470,1486169461304
6,39,0,1,0,1486169462304,1486169463072
6,40,0,0,1,1486169464070,1486169464738
6,41,1,1,1,1486169465737,1486169466437
6,42,0,0,1,1486169467437,1486169468270
6,43,1,0,0,1486169469271,1486169470137
6,44,0,1,0,1486169471137,1486169471904
6,45,0,0,1,1486169472904,1486169473837
6,46,1,0,0,1486169474838,1486169475704
6,47,0,0,1,1486169476704,1486169477571
