%Recollect Version 2.3. Scene/Level: , Game Number: 001
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
3,1,1,0.3,0,3,2,10.13739,1486068325363,-1,-1,9.604216,1486068324831
3,2,1,0.3,1,1,2,13.13865,1486068328364,13.67105,1486068328897,12.63743,1486068327867
3,3,1,0.3,1,2,0,16.17148,1486068331397,-1,-1,15.67094,1486068330900
3,4,1,0.3,1,0,1,19.24066,1486068334466,-1,-1,18.70463,1486068333934
3,5,1,0.3,1,0,3,22.30487,1486068337531,-1,-1,21.77127,1486068337001
3,6,1,0.3,1,0,0,25.40481,1486068340630,-1,-1,24.83848,1486068340067
3,7,1,0.3,0,2,3,28.47173,1486068343697,29.57179,1486068344798,27.90578,1486068343134
3,8,1,0.3,1,2,0,31.50538,1486068346731,-1,-1,30.97378,1486068346202
3,9,1,0.3,1,1,0,34.60537,1486068349832,35.13865,1486068350364,34.03863,1486068349271
3,10,1,0.3,1,1,0,37.63884,1486068352864,38.20553,1486068353431,37.10562,1486068352334
3,11,1,0.3,1,2,3,40.70578,1486068355931,-1,-1,40.13905,1486068355372
3,12,1,0.3,1,1,3,43.73918,1486068358965,44.20584,1486068359432,43.20597,1486068358434
3,13,1,0.3,1,0,0,46.7728,1486068361998,-1,-1,46.23931,1486068361473
3,14,1,0.3,1,2,3,49.83952,1486068365066,-1,-1,49.27757,1486068364506
3,15,1,0.3,1,1,3,52.87297,1486068368099,53.40665,1486068368632,52.33981,1486068367578
3,16,1,0.3,1,2,1,55.90725,1486068371133,-1,-1,55.37311,1486068370607
3,17,1,0.3,1,0,0,58.94017,1486068374166,-1,-1,58.40846,1486068373636
3,18,1,0.3,1,0,2,61.97354,1486068377199,-1,-1,61.44057,1486068376669
3,19,1,0.3,1,1,2,65.00719,1486068380233,65.54058,1486068380766,64.47368,1486068379702
3,20,1,0.3,1,0,3,68.07388,1486068383300,-1,-1,67.50771,1486068382737
3,21,1,0.3,1,0,0,71.14088,1486068386366,-1,-1,70.57412,1486068385802
3,1,2,0.3,1,3,3,79.10851,1486068394334,-1,-1,78.57458,1486068393801
3,2,2,0.3,1,3,1,82.20801,1486068397434,-1,-1,81.64131,1486068396871
3,3,2,0.3,1,2,1,85.24518,1486068400471,-1,-1,84.70816,1486068399937
3,4,2,0.3,1,0,3,88.2751,1486068403501,-1,-1,87.77499,1486068403003
3,5,2,0.3,1,1,1,91.30853,1486068406534,91.84191,1486068407068,90.77515,1486068406006
3,6,2,0.3,1,0,0,94.34207,1486068409568,-1,-1,93.8087,1486068409036
3,7,2,0.3,1,2,3,97.34219,1486068412568,-1,-1,96.84217,1486068412070
3,8,2,0.3,1,0,2,100.4092,1486068415635,-1,-1,99.84241,1486068415071
3,9,2,0.3,1,1,3,103.4758,1486068418701,104.2763,1486068419502,102.9102,1486068418138
3,10,2,0.3,0,1,2,106.5096,1486068421735,-1,-1,105.9765,1486068421207
3,11,2,0.3,0,1,3,109.5762,1486068424802,-1,-1,109.0106,1486068424239
3,12,2,0.3,0,1,2,112.6097,1486068427835,-1,-1,112.0764,1486068427311
3,13,2,0.3,0,2,2,115.6767,1486068430902,116.4434,1486068431669,115.1124,1486068430341
3,14,2,0.3,0,0,0,118.7434,1486068433969,120.1103,1486068435336,118.1767,1486068433411
3,15,2,0.3,1,0,1,121.7443,1486068436970,-1,-1,121.2437,1486068436472
3,16,2,0.3,1,2,2,124.8439,1486068440070,-1,-1,124.277,1486068439505
3,17,2,0.3,1,1,1,127.8773,1486068443103,128.8774,1486068444103,127.344,1486068442574
3,18,2,0.3,0,2,1,130.9108,1486068446136,132.2443,1486068447470,130.3775,1486068445606
3,19,2,0.3,0,0,0,133.9776,1486068449203,134.6776,1486068449903,133.4113,1486068448644
3,20,2,0.3,1,0,3,137.0112,1486068452237,-1,-1,136.4781,1486068451706
3,21,2,0.3,1,0,2,140.0113,1486068455237,-1,-1,139.5112,1486068454744
3,22,2,0.3,1,2,0,143.0783,1486068458304,-1,-1,142.5114,1486068457741
3,1,1,0.3,1,3,1,161.4486,1486068476674,-1,-1,160.9126,1486068476139
3,2,1,0.3,1,1,1,164.4799,1486068479706,164.9461,1486068480172,163.9793,1486068479209
3,3,1,0.3,1,0,3,167.5132,1486068482739,-1,-1,167.0129,1486068482241
3,4,1,0.3,0,2,1,170.5799,1486068485806,172.1131,1486068487339,170.0463,1486068485275
3,5,1,0.3,1,1,1,173.6512,1486068488877,174.2807,1486068489507,173.1131,1486068488342
3,6,1,0.3,1,1,1,176.7139,1486068491940,177.2469,1486068492473,176.1801,1486068491407
3,7,1,0.3,1,0,2,179.7634,1486068494989,-1,-1,179.23,1486068494458
3,8,1,0.3,1,0,0,182.7972,1486068498023,-1,-1,182.2637,1486068497492
3,9,1,0.3,1,0,1,185.8311,1486068501057,-1,-1,185.2991,1486068500527
3,10,1,0.3,1,2,0,188.8974,1486068504123,-1,-1,188.364,1486068503596
3,11,1,0.3,0,2,1,191.9315,1486068507157,192.7309,1486068507957,191.4005,1486068506629
