%Recollect Version 2.0. Scene/Level: span2_intro, Game Number: 025
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,5,1,0,2,0.07008,1477959171819.86,1.70132,1477959173430.82
0,5,1,0,4,1.60013,1477959173329.77,4.13365,1477959175863.82
0,5,1,0,1,4.03357,1477959175763.53,6.60048,1477959178330.77
0,5,1,0,3,6.43398,1477959178164.46,9.03388,1477959180763.79
0,5,1,0,1,8.93395,1477959180665.02,11.46738,1477959183196.99
0,5,1,0,0,11.40073,1477959183131.17,13.93428,1477959185665.55
0,5,1,0,1,13.83441,1477959185564.81,16.36761,1477959188097.3
0,5,1,0,3,16.23431,1477959187964.34,18.76775,1477959190497.47
0,5,1,0,0,18.70108,1477959190430.95,21.23465,1477959192964.84
0,5,1,1,1,21.13533,1477959192865.79,22.80904,1477959194566.81
0,5,0,1,0,23.60133,1477959195331.48,26.13487,1477959197865.78
0,4,0,0,2,26.13487,1477959197864.97,27.80904,1477959199567.81
0,4,1,0,4,31.03511,1477959204798.6,33.56857,1477959207331.63
0,4,1,0,1,33.50191,1477959207265.39,36.00209,1477959209765.66
0,4,1,0,0,35.90201,1477959209665.94,38.43570,1477959212199.17
0,4,1,0,1,38.36885,1477959212131.72,40.90231,1477959214665.75
0,4,1,0,1,40.80295,1477959214566.42,43.33600,1477959217099.52
0,4,1,1,1,43.23930,1477959217003.4,44.88904,1477959218665.72
0,4,1,0,3,45.66928,1477959219432.67,48.23608,1477959221999.51
0,4,1,0,0,48.13617,1477959221899.72,50.67001,1477959224433.6
0,4,1,1,1,50.56958,1477959224333.07,52.24905,1477959226033.08
0,5,1,1,1,53.20337,1477959226966.25,55.12903,1477959228902.59
0,5,1,0,3,58.03656,1477959233833.33,60.57007,1477959236366.97
0,5,1,0,0,60.50345,1477959236300.02,63.03687,1477959238833.86
0,5,1,0,2,62.93701,1477959238734.43,65.47046,1477959241267.25
0,5,1,0,1,65.40369,1477959241200.09,67.93716,1477959243734.28
0,5,1,0,3,67.83713,1477959243634.1,70.37064,1477959246168.16
0,5,1,1,3,70.27060,1477959246067.33,72.16904,1477959247971.05
0,5,1,1,0,72.73740,1477959248537.77,74.42905,1477959250238.17
0,5,1,0,1,75.17090,1477959250971.14,77.70453,1477959253503.77
0,6,1,1,1,77.63782,1477959253437.59,79.28903,1477959255105.38
0,6,1,0,1,82.57144,1477959260404.55,85.10492,1477959262937.45
0,6,1,0,2,85.00479,1477959262837.2,87.53833,1477959265371.43
0,6,1,0,0,87.60513,1477959265437.69,90.13852,1477959267971.67
0,6,1,0,1,90.07172,1477959267904.79,92.60535,1477959270438.02
0,6,1,0,4,92.50549,1477959270338.4,95.03900,1477959272872.06
0,6,1,0,1,94.97214,1477959272805.19,97.47226,1477959275305.74
0,6,1,0,3,97.37253,1477959275205.76,99.93918,1477959277772.45
0,6,1,0,0,99.83902,1477959277672.26,102.37250,1477959280205.68
0,6,0,0,1,102.27260,1477959280105.68,104.14900,1477959282005.45
0,5,0,0,2,104.73930,1477959282572.41,106.46910,1477959284307.28
0,5,1,0,4,109.63960,1477959289506.05,112.17320,1477959292039.66
0,5,1,0,4,112.07310,1477959291939.57,114.64000,1477959294506.51
0,5,1,0,2,114.64000,1477959294506.32,117.17340,1477959297039.83
0,5,1,0,3,117.07350,1477959296939.87,119.60670,1477959299472.81
0,5,1,0,0,119.50680,1477959299372.67,122.04030,1477959301907.07
0,5,1,0,1,121.97360,1477959301840.42,124.50710,1477959304373.09
0,5,1,1,4,124.40710,1477959304273.2,126.06900,1477959305940.68
0,5,0,0,1,126.84050,1477959306706.99,128.50900,1477959308406.88
0,5,1,0,2,129.30740,1477959309173.22,131.84100,1477959311707.33
0,5,1,0,1,131.74090,1477959311607.29,134.27430,1477959314140.93
0,4,0,1,1,134.17420,1477959314041.05,136.70780,1477959316575.92
0,4,1,0,1,139.07480,1477959320974.81,141.64130,1477959323541.05
0,4,1,0,2,141.70820,1477959323607.43,144.24140,1477959326141.5
0,4,1,0,0,144.14150,1477959326042.07,146.64160,1477959328541.44
0,4,1,0,1,146.54160,1477959328441.42,149.07510,1477959330975.11
0,4,1,0,3,149.00850,1477959330907.96,151.54190,1477959333441.18
0,4,1,1,2,151.44200,1477959333341.68,153.10900,1477959335041.56
0,4,1,1,0,153.87530,1477959335774.86,155.58910,1477959337508.44
0,5,1,1,1,156.34220,1477959338241.87,157.98900,1477959339917.1
0,5,1,0,3,161.21580,1477959345142.18,163.74940,1477959347676.55
0,5,1,0,2,163.64930,1477959347575.92,166.18270,1477959350108.81
0,5,1,0,3,166.11640,1477959350042.89,168.64960,1477959352576.41
0,5,1,0,0,168.58300,1477959352509.07,171.14970,1477959355076.71
0,5,1,0,0,171.04980,1477959354976.48,173.58310,1477959357509.11
0,5,1,0,1,173.48320,1477959357409.28,176.01670,1477959359943.11
