%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1486174166580,1486174168514
1,1,1,0,0,1486174169514,1486174170247
1,2,1,1,1,1486174171248,1486174171847
1,3,1,0,0,1486174172848,1486174173381
2,0,1,1,1,1486174178915,1486174179581
2,1,1,0,0,1486174180581,1486174181048
2,2,1,1,1,1486174182049,1486174182481
2,3,1,0,0,1486174183481,1486174183948
2,4,1,1,1,1486174184948,1486174185415
2,5,1,0,0,1486174186415,1486174186881
2,6,1,0,0,1486174187882,1486174188316
2,7,1,1,1,1486174189315,1486174189782
2,8,1,1,1,1486174190782,1486174191215
2,9,1,0,0,1486174192215,1486174192648
2,10,1,1,1,1486174193651,1486174194082
2,11,1,0,0,1486174195082,1486174195515
3,0,0,1,0,1486174200349,1486174200882
3,1,0,1,0,1486174201883,1486174202382
3,2,0,0,1,1486174203383,1486174203849
3,3,0,0,1,1486174204850,1486174205350
4,0,0,0,1,1486174210433,1486174211266
4,1,0,0,1,1486174212266,1486174212934
4,2,0,1,0,1486174213933,1486174214533
4,3,0,1,0,1486174215533,1486174216066
4,4,0,0,1,1486174217067,1486174217600
4,5,0,0,1,1486174218601,1486174219133
4,6,0,1,0,1486174220133,1486174220600
4,7,0,1,0,1486174221600,1486174222067
4,8,0,1,0,1486174223067,1486174223567
4,9,0,0,1,1486174224567,1486174225100
4,10,0,1,0,1486174226100,1486174226534
4,11,0,0,1,1486174227534,1486174227967
5,0,1,0,0,1486174231251,1486174232151
5,1,0,0,1,1486174233151,1486174233684
5,2,0,1,0,1486174234685,1486174235351
5,3,1,1,0,1486174236351,1486174236884
6,0,1,1,1,1486174239552,1486174240185
6,1,1,1,1,1486174241185,1486174241685
6,2,1,0,1,1486174242685,1486174243185
6,3,0,0,1,1486174244185,1486174245085
6,4,0,1,0,1486174246085,1486174246719
6,5,0,0,1,1486174247718,1486174248352
6,6,1,1,1,1486174249352,1486174249952
6,7,1,0,1,1486174250952,1486174251485
6,8,0,0,1,1486174252485,1486174253252
6,9,1,1,1,1486174254252,1486174254785
6,10,1,0,0,1486174255785,1486174256452
6,11,1,0,0,1486174257452,1486174258185
6,12,0,1,0,1486174259186,1486174259885
6,13,1,0,0,1486174260886,1486174261385
6,14,0,0,1,1486174262386,1486174262986
6,15,1,1,1,1486174263986,1486174264553
6,16,0,0,1,1486174265519,1486174266219
6,17,1,1,1,1486174267186,1486174267820
6,18,1,1,1,1486174268820,1486174269486
6,19,1,1,1,1486174270486,1486174271086
6,20,0,0,1,1486174272086,1486174272820
6,21,1,0,0,1486174273820,1486174274586
6,22,0,1,0,1486174275587,1486174276153
6,23,0,0,1,1486174277153,1486174277820
6,24,0,0,1,1486174278820,1486174279453
6,25,1,0,0,1486174280454,1486174280954
6,26,0,1,0,1486174281954,1486174282654
6,27,1,1,1,1486174283621,1486174284354
6,28,0,1,0,1486174285354,1486174285987
6,29,1,0,0,1486174286988,1486174287487
6,30,0,1,0,1486174288487,1486174288954
6,31,1,0,0,1486174289954,1486174290487
6,32,0,1,0,1486174291487,1486174292054
6,33,1,1,1,1486174293056,1486174293754
6,34,0,0,1,1486174294754,1486174295488
6,35,0,1,0,1486174296488,1486174297088
6,36,0,1,0,1486174298055,1486174298588
6,37,1,0,0,1486174299588,1486174300354
6,38,0,0,1,1486174301356,1486174302055
6,39,1,0,0,1486174303055,1486174303655
6,40,1,1,1,1486174304655,1486174305221
6,41,1,1,1,1486174306222,1486174306755
6,42,0,0,1,1486174307755,1486174308555
6,43,0,0,1,1486174309555,1486174310222
6,44,0,1,0,1486174311222,1486174311788
6,45,1,0,0,1486174312789,1486174313555
6,46,0,1,0,1486174314555,1486174315156
6,47,0,1,0,1486174316156,1486174316855
