%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 8
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,0,23,1,0.3,1,2,3,163.3436,1488331479847,-1,-1,162.7771,1488331479287
3,0,24,1,0.3,1,0,2,166.3439,1488331482848,-1,-1,165.8438,1488331482353
3,0,25,1,0.3,1,2,3,169.4108,1488331485915,-1,-1,168.8441,1488331485353
3,0,26,1,0.3,1,0,5,172.4442,1488331488948,-1,-1,171.911,1488331488420
3,0,27,1,0.3,1,0,6,175.4777,1488331491981,-1,-1,174.9444,1488331491453
3,0,28,1,0.3,1,0,1,178.5111,1488331495015,-1,-1,177.9778,1488331494486
3,0,29,1,0.3,1,1,1,181.5448,1488331498049,182.9447,1488331499449,181.0112,1488331497520
3,0,30,1,0.3,1,1,1,184.5785,1488331501082,185.4446,1488331501949,184.0448,1488331500554
3,0,31,1,0.3,1,0,0,187.645,1488331504149,-1,-1,187.1117,1488331503620
3,0,32,1,0.3,1,1,0,190.6452,1488331507149,191.6786,1488331508183,190.1451,1488331506653
3,0,33,1,0.3,1,1,0,193.712,1488331510216,194.4122,1488331510916,193.1455,1488331509654
3,0,34,1,0.3,1,1,0,196.7122,1488331513216,197.3457,1488331513850,196.2121,1488331512720
3,0,35,1,0.3,1,1,0,199.7457,1488331516250,200.379,1488331516883,199.2124,1488331515722
3,0,36,1,0.3,1,0,1,202.8125,1488331519316,-1,-1,202.246,1488331518755
3,0,37,1,0.3,1,2,0,205.8794,1488331522383,-1,-1,205.3127,1488331521821
3,0,38,1,0.3,1,0,4,208.913,1488331525417,-1,-1,208.3796,1488331524888
3,0,39,1,0.3,1,0,2,211.9797,1488331528484,-1,-1,211.4464,1488331527955
3,0,40,1,0.3,1,0,7,215.0132,1488331531517,-1,-1,214.4799,1488331530988
3,1,0,2,0.3,1,3,4,239.8728,1488331556385,-1,-1,239.3396,1488331555857
3,1,1,2,0.3,1,3,0,242.9063,1488331559419,-1,-1,242.3729,1488331558891
3,1,2,2,0.3,1,2,0,245.9398,1488331562452,-1,-1,245.4064,1488331561924
3,1,3,2,0.3,1,1,0,248.9735,1488331565486,249.9735,1488331566486,248.44,1488331564958
3,1,4,2,0.3,1,0,2,252.0402,1488331568553,-1,-1,251.5069,1488331568024
3,1,5,2,0.3,1,2,2,255.1069,1488331571619,-1,-1,254.5404,1488331571057
3,1,6,2,0.3,1,0,1,258.1405,1488331574653,-1,-1,257.6071,1488331574124
3,1,7,2,0.3,1,0,5,261.174,1488331577686,-1,-1,260.6406,1488331577158
3,1,8,2,0.3,0,1,1,264.2076,1488331580720,-1,-1,263.6743,1488331580192
3,1,9,2,0.3,1,0,6,267.2411,1488331583753,-1,-1,266.7077,1488331583225
3,1,10,2,0.3,1,2,6,270.2414,1488331586754,-1,-1,269.7411,1488331586259
3,1,11,2,0.3,1,0,4,273.3081,1488331589820,-1,-1,272.7746,1488331589293
3,1,12,2,0.3,1,1,6,276.3417,1488331592854,277.0417,1488331593554,275.8082,1488331592326
3,1,13,2,0.3,0,1,4,279.4086,1488331595921,-1,-1,278.875,1488331595393
3,1,14,2,0.3,1,2,4,282.4752,1488331598988,-1,-1,281.942,1488331598460
3,1,15,2,0.3,1,0,1,285.5421,1488331602054,-1,-1,284.9753,1488331601493
3,1,16,2,0.3,1,2,6,288.5754,1488331605088,-1,-1,288.0422,1488331604560
3,1,17,2,0.3,1,0,5,291.6091,1488331608121,-1,-1,291.0756,1488331607594
3,1,18,2,0.3,1,2,4,294.6759,1488331611188,-1,-1,294.1093,1488331610625
3,1,19,2,0.3,0,2,1,297.7426,1488331614255,300.043,1488331616556,297.1761,1488331613693
3,1,20,2,0.3,1,0,7,300.8095,1488331617322,-1,-1,300.2429,1488331616760
3,1,21,2,0.3,0,1,1,303.8099,1488331620322,-1,-1,303.3097,1488331619827
3,1,22,2,0.3,1,0,3,306.8767,1488331623389,-1,-1,306.3432,1488331622862
3,1,23,2,0.3,1,1,1,309.91,1488331626422,311.2769,1488331627789,309.3768,1488331625894
3,1,24,2,0.3,1,1,3,312.9444,1488331629457,314.4437,1488331630956,312.4102,1488331628927
3,1,25,2,0.3,1,0,0,316.0438,1488331632556,-1,-1,315.4771,1488331631995
3,1,26,2,0.3,1,1,3,319.0773,1488331635590,320.6107,1488331637123,318.5439,1488331635062
3,1,27,2,0.3,1,0,6,322.1108,1488331638623,-1,-1,321.5775,1488331638094
3,1,28,2,0.3,1,1,3,325.1442,1488331641656,326.0445,1488331642557,324.6109,1488331641128
3,1,29,2,0.3,1,2,0,328.1445,1488331644657,-1,-1,327.6443,1488331644162
3,1,30,2,0.3,1,2,0,331.2448,1488331647757,-1,-1,330.6779,1488331647195
3,1,31,2,0.3,1,2,3,334.3114,1488331650824,-1,-1,333.7781,1488331650296
3,1,32,2,0.3,1,0,4,337.3783,1488331653891,-1,-1,336.8116,1488331653330
3,1,33,2,0.3,1,0,1,340.4451,1488331656958,-1,-1,339.8785,1488331656396
3,1,34,2,0.3,1,1,4,343.4787,1488331659991,345.1122,1488331661625,342.9454,1488331659463
3,1,35,2,0.3,0,1,1,346.5455,1488331663058,-1,-1,345.9788,1488331662496
3,1,36,2,0.3,1,2,1,349.5789,1488331666091,-1,-1,349.0456,1488331665563
3,1,37,2,0.3,1,1,1,352.6127,1488331669125,353.4459,1488331669958,352.08,1488331668596
3,1,38,2,0.3,1,2,4,355.679,1488331672191,-1,-1,355.1128,1488331671630
3,1,39,2,0.3,1,0,6,358.7463,1488331675259,-1,-1,358.1794,1488331674697
3,1,40,2,0.3,1,0,7,361.7798,1488331678292,-1,-1,361.2463,1488331677764
3,1,41,2,0.3,1,0,5,364.8135,1488331681326,-1,-1,364.3131,1488331680831
3,2,0,1,0.3,1,3,0,383.381,1488331699893,-1,-1,382.8807,1488331699397
3,2,1,1,0.3,1,0,2,386.4479,1488331702960,-1,-1,385.9144,1488331702431
3,2,2,1,0.3,1,0,5,389.5479,1488331706060,-1,-1,388.9812,1488331705498
3,2,3,1,0.3,1,1,5,392.5814,1488331709094,393.3481,1488331709861,392.0481,1488331708565
3,2,4,1,0.3,1,2,2,395.6149,1488331712127,-1,-1,395.0815,1488331711599
3,2,5,1,0.3,1,0,7,398.6818,1488331715194,-1,-1,398.1152,1488331714633
3,2,6,1,0.3,1,0,6,401.7485,1488331718261,-1,-1,401.1819,1488331717699
3,2,7,1,0.3,1,1,6,404.7821,1488331721297,405.6822,1488331722195,404.2487,1488331720767
3,2,8,1,0.3,1,1,6,407.8157,1488331724328,408.849,1488331725362,407.2824,1488331723800
3,2,9,1,0.3,1,0,0,410.8491,1488331727361,-1,-1,410.3157,1488331726833
3,2,10,1,0.3,1,0,5,413.8826,1488331730395,-1,-1,413.3492,1488331729867
3,2,11,1,0.3,1,2,0,416.9161,1488331733428,-1,-1,416.3827,1488331732900
3,2,12,1,0.3,1,1,0,419.9503,1488331736463,420.683,1488331737196,419.4163,1488331735933
3,2,13,1,0.3,1,2,5,423.0165,1488331739529,-1,-1,422.4831,1488331739001
3,2,14,1,0.3,1,1,5,426.0833,1488331742596,426.9167,1488331743429,425.5165,1488331742035
3,2,15,1,0.3,1,1,5,429.15,1488331745662,430.2837,1488331746797,428.5834,1488331745100
3,2,16,1,0.3,1,0,7,432.1836,1488331748696,-1,-1,431.6504,1488331748168
3,2,17,1,0.3,1,0,6,435.1841,1488331751697,-1,-1,434.6837,1488331751202
3,2,18,1,0.3,1,0,1,438.2506,1488331754763,-1,-1,437.7172,1488331754234
3,2,19,1,0.3,1,0,3,441.2842,1488331757797,-1,-1,440.7509,1488331757268
3,2,20,1,0.3,1,1,3,444.3175,1488331760830,445.4509,1488331761963,443.7844,1488331760302
3,2,21,1,0.3,1,0,0,447.318,1488331763830,-1,-1,446.8179,1488331763335
3,2,22,1,0.3,1,0,6,450.4179,1488331766930,-1,-1,449.8513,1488331766369
3,2,23,1,0.3,1,2,3,453.4182,1488331769930,-1,-1,452.9181,1488331769436
3,2,24,1,0.3,1,2,0,456.485,1488331772997,-1,-1,455.9183,1488331772436
3,2,25,1,0.3,1,2,6,459.5519,1488331776064,-1,-1,458.9851,1488331775503
3,2,26,1,0.3,1,1,6,462.5853,1488331779098,463.4855,1488331779998,462.0519,1488331778569
3,2,27,1,0.3,1,2,0,465.619,1488331782131,-1,-1,465.0856,1488331781603
3,2,28,1,0.3,1,1,0,468.6857,1488331785198,469.5857,1488331786098,468.1523,1488331784670
3,2,29,1,0.3,1,0,3,471.7192,1488331788232,-1,-1,471.1858,1488331787704
3,2,30,1,0.3,1,2,0,474.7194,1488331791232,-1,-1,474.2192,1488331790737
3,2,31,1,0.3,1,0,2,477.7862,1488331794299,-1,-1,477.2195,1488331793736
3,2,32,1,0.3,1,0,6,480.853,1488331797365,-1,-1,480.2864,1488331796803
3,2,33,1,0.3,1,0,1,483.8867,1488331800399,-1,-1,483.3531,1488331799870
3,2,34,1,0.3,1,0,7,486.9534,1488331803466,-1,-1,486.42,1488331802938
3,2,35,1,0.3,1,0,0,489.9869,1488331806499,-1,-1,489.4536,1488331805972
3,2,36,1,0.3,1,1,0,493.0537,1488331809566,493.8205,1488331810333,492.4871,1488331809005
3,2,37,1,0.3,1,1,0,496.0872,1488331812599,496.8206,1488331813333,495.5538,1488331812071
3,2,38,1,0.3,1,0,5,499.1541,1488331815666,-1,-1,498.5875,1488331815105
3,2,39,1,0.3,1,2,0,502.2209,1488331818733,-1,-1,501.6874,1488331818205
3,2,40,1,0.3,1,1,0,505.2212,1488331821734,506.1212,1488331822634,504.721,1488331821239
3,3,0,2,0.3,1,3,7,523.7556,1488331840268,-1,-1,523.2552,1488331839771
3,3,1,2,0.3,1,3,2,526.8556,1488331843368,-1,-1,526.2889,1488331842806
3,3,2,2,0.3,1,2,2,529.8892,1488331846402,-1,-1,529.3557,1488331845872
3,3,3,2,0.3,1,0,3,532.9227,1488331849435,-1,-1,532.3893,1488331848906
3,3,4,2,0.3,1,1,2,535.9893,1488331852502,536.9896,1488331853502,535.4561,1488331851974
3,3,5,2,0.3,1,0,0,539.0234,1488331855536,-1,-1,538.4896,1488331855007
3,3,6,2,0.3,0,1,2,542.0898,1488331858602,-1,-1,541.5565,1488331858074
3,3,7,2,0.3,1,1,0,545.0901,1488331861602,547.4902,1488331864003,544.5898,1488331861108
3,3,8,2,0.3,1,0,5,548.1567,1488331864669,-1,-1,547.5903,1488331864108
3,3,9,2,0.3,1,1,0,551.1903,1488331867703,552.4904,1488331869003,550.6569,1488331867175
3,3,10,2,0.3,1,1,5,554.2238,1488331870736,555.7908,1488331872304,553.6904,1488331870207
3,3,11,2,0.3,1,0,1,557.2573,1488331873770,-1,-1,556.7241,1488331873241
3,3,12,2,0.3,1,2,0,560.291,1488331876803,-1,-1,559.7574,1488331876275
3,3,13,2,0.3,1,2,5,563.3577,1488331879870,-1,-1,562.8243,1488331879342
3,3,14,2,0.3,1,0,4,566.3912,1488331882903,-1,-1,565.8578,1488331882375
3,3,15,2,0.3,1,0,3,569.4245,1488331885937,-1,-1,568.8914,1488331885409
3,3,16,2,0.3,1,1,4,572.4583,1488331888971,573.9249,1488331890438,571.9248,1488331888443
3,3,17,2,0.3,1,2,5,575.525,1488331892037,-1,-1,574.9916,1488331891510
3,3,18,2,0.3,1,2,5,578.5585,1488331895071,-1,-1,578.0252,1488331894543
3,3,19,2,0.3,1,1,5,581.5588,1488331898071,582.4922,1488331899005,581.0586,1488331897576
3,3,20,2,0.3,1,1,5,584.5922,1488331901104,585.4586,1488331901971,584.0588,1488331900576
3,3,21,2,0.3,1,0,6,587.6591,1488331904171,-1,-1,587.0923,1488331903611
3,3,22,2,0.3,1,2,6,590.6926,1488331907205,-1,-1,590.1593,1488331906677
3,3,23,2,0.3,1,2,5,593.7596,1488331910272,-1,-1,593.2261,1488331909743
3,3,24,2,0.3,1,0,4,596.8595,1488331913372,-1,-1,596.2928,1488331912811
3,3,25,2,0.3,1,2,6,599.8931,1488331916405,-1,-1,599.3597,1488331915878
3,3,26,2,0.3,1,0,2,602.9265,1488331919439,-1,-1,602.3932,1488331918911
3,3,27,2,0.3,1,1,6,605.96,1488331922472,607.9935,1488331924506,605.4267,1488331921944
3,3,28,2,0.3,1,0,3,608.9935,1488331925506,-1,-1,608.4601,1488331924978
3,3,29,2,0.3,1,0,4,612.0604,1488331928573,-1,-1,611.4938,1488331928011
3,3,30,2,0.3,1,0,5,615.0939,1488331931606,-1,-1,614.5606,1488331931078
3,3,31,2,0.3,1,0,7,618.1274,1488331934640,-1,-1,617.594,1488331934111
3,3,32,2,0.3,1,2,3,621.1943,1488331937707,-1,-1,620.6276,1488331937146
3,3,33,2,0.3,1,1,7,624.2944,1488331940807,625.2278,1488331941741,623.7289,1488331940246
3,3,34,2,0.3,1,0,0,627.2946,1488331943807,-1,-1,626.7945,1488331943311
3,3,35,2,0.3,1,2,0,630.3614,1488331946874,-1,-1,629.828,1488331946346
3,3,36,2,0.3,1,2,7,633.3952,1488331949908,-1,-1,632.8616,1488331949379
3,3,37,2,0.3,1,1,0,636.4285,1488331952941,637.262,1488331953775,635.9282,1488331952447
3,3,38,2,0.3,1,0,1,639.462,1488331955974,-1,-1,638.9286,1488331955446
3,3,39,2,0.3,0,1,0,642.5287,1488331959041,-1,-1,641.9622,1488331958480
3,3,40,2,0.3,1,0,4,645.5955,1488331962108,-1,-1,645.0289,1488331961546
3,3,41,2,0.3,1,0,6,648.6624,1488331965175,-1,-1,648.0958,1488331964614
3,4,0,3,0.3,1,3,5,687.5609,1488332004077,-1,-1,687.0273,1488332003548
3,4,1,3,0.3,1,3,1,690.5943,1488332007111,-1,-1,690.0942,1488332006616
3,4,2,3,0.3,1,3,6,693.6276,1488332010144,-1,-1,693.0944,1488332009616
3,4,3,3,0.3,1,0,7,696.6611,1488332013177,-1,-1,696.1278,1488332012649
3,4,4,3,0.3,1,2,6,699.6947,1488332016211,-1,-1,699.1614,1488332015683
3,4,5,3,0.3,1,2,7,702.7282,1488332019244,-1,-1,702.1948,1488332018717
3,4,6,3,0.3,0,0,5,705.7952,1488332022311,707.0952,1488332023612,705.2285,1488332021749
3,4,7,3,0.3,1,0,2,708.8618,1488332025378,-1,-1,708.2953,1488332024817
3,4,8,3,0.3,1,0,1,711.9287,1488332028445,-1,-1,711.3622,1488332027884
3,4,9,3,0.3,1,0,4,714.9622,1488332031478,-1,-1,714.4288,1488332030951
3,4,10,3,0.3,0,1,2,718.0291,1488332034545,-1,-1,717.4624,1488332033983
3,4,11,3,0.3,1,0,3,721.096,1488332037612,-1,-1,720.5292,1488332037051
3,4,12,3,0.3,1,0,6,724.1294,1488332040646,-1,-1,723.5961,1488332040118
3,4,13,3,0.3,1,0,0,727.163,1488332043679,-1,-1,726.6296,1488332043150
3,4,14,3,0.3,1,0,7,730.1965,1488332046713,-1,-1,729.6631,1488332046184
3,4,15,3,0.3,1,2,2,733.2299,1488332049746,-1,-1,732.6965,1488332049217
3,4,16,3,0.3,0,1,0,736.2634,1488332052780,-1,-1,735.73,1488332052251
3,4,17,3,0.3,0,1,7,739.2636,1488332055780,-1,-1,738.7635,1488332055285
3,4,18,3,0.3,1,0,5,742.2971,1488332058813,-1,-1,741.7637,1488332058285
3,4,19,3,0.3,0,1,0,745.3639,1488332061880,-1,-1,744.7972,1488332061319
3,4,20,3,0.3,1,1,7,748.3975,1488332064914,750.0309,1488332066547,747.8641,1488332064386
3,4,21,3,0.3,1,2,7,751.4643,1488332067981,-1,-1,750.9309,1488332067452
3,4,22,3,0.3,1,2,7,754.5311,1488332071047,-1,-1,753.9977,1488332070519
3,4,23,3,0.3,1,2,5,757.5981,1488332074114,-1,-1,757.0313,1488332073554
3,4,24,3,0.3,1,0,6,760.6981,1488332077214,-1,-1,760.1315,1488332076653
3,4,25,3,0.3,1,2,6,763.7651,1488332080281,-1,-1,763.1985,1488332079720
3,4,26,3,0.3,0,1,5,766.8318,1488332083348,-1,-1,766.2984,1488332082820
3,4,27,3,0.3,0,1,6,769.8654,1488332086382,-1,-1,769.3321,1488332085853
3,4,28,3,0.3,1,1,6,772.9321,1488332089448,774.0319,1488332090548,772.3657,1488332088888
3,4,29,3,0.3,0,2,6,775.9658,1488332092482,777.0992,1488332093616,775.4323,1488332091954
3,4,30,3,0.3,0,0,0,779.0327,1488332095549,780.5993,1488332097116,778.4991,1488332095021
3,4,31,3,0.3,1,1,6,782.0994,1488332098616,784.1329,1488332100650,781.566,1488332098087
3,4,32,3,0.3,1,1,6,785.1661,1488332101682,787.4663,1488332103983,784.5995,1488332101121
3,4,33,3,0.3,0,2,6,788.1999,1488332104716,790.2333,1488332106750,787.6663,1488332104188
3,4,34,3,0.3,0,1,6,791.2997,1488332107816,-1,-1,790.7332,1488332107255
3,4,35,3,0.3,1,0,5,794.3333,1488332110850,-1,-1,793.8002,1488332110322
3,4,36,3,0.3,1,2,5,797.4002,1488332113916,-1,-1,796.8336,1488332113355
3,4,37,3,0.3,1,0,7,800.4669,1488332116983,-1,-1,799.9003,1488332116422
3,4,38,3,0.3,1,0,0,803.5673,1488332120084,-1,-1,803.0005,1488332119522
3,4,39,3,0.3,1,2,6,806.6342,1488332123150,-1,-1,806.1006,1488332122622
3,4,40,3,0.3,0,1,7,809.7009,1488332126217,-1,-1,809.1675,1488332125688
3,4,41,3,0.3,1,0,3,812.7676,1488332129284,-1,-1,812.201,1488332128722
3,4,42,3,0.3,1,2,7,815.8345,1488332132351,-1,-1,815.2679,1488332131790
3,5,0,2,0.3,1,3,0,834.4356,1488332150952,-1,-1,833.9023,1488332150423
3,5,1,2,0.3,1,3,1,837.5024,1488332154019,-1,-1,836.9359,1488332153458
3,5,2,2,0.3,1,2,1,840.5693,1488332157086,-1,-1,840.0026,1488332156524
3,5,3,2,0.3,1,0,2,843.603,1488332160119,-1,-1,843.0694,1488332159591
3,5,4,2,0.3,1,0,4,846.6363,1488332163153,-1,-1,846.1032,1488332162624
3,5,5,2,0.3,1,0,5,849.6699,1488332166186,-1,-1,849.1367,1488332165658
3,5,6,2,0.3,0,1,4,852.7366,1488332169253,-1,-1,852.17,1488332168690
3,5,7,2,0.3,1,2,4,855.8034,1488332172320,-1,-1,855.2368,1488332171758
3,5,8,2,0.3,1,1,4,858.837,1488332175353,859.6703,1488332176187,858.3036,1488332174826
3,5,9,2,0.3,1,1,4,861.8704,1488332178387,863.4372,1488332179954,861.3371,1488332177859
3,5,10,2,0.3,1,1,4,864.904,1488332181420,865.7707,1488332182287,864.3707,1488332180891
3,5,11,2,0.3,1,0,7,867.9377,1488332184454,-1,-1,867.4042,1488332183926
3,5,12,2,0.3,1,1,4,871.0043,1488332187521,871.7043,1488332188221,870.471,1488332186993
3,5,13,2,0.3,1,0,1,874.0379,1488332190554,-1,-1,873.5045,1488332190025
3,5,14,2,0.3,1,0,0,877.1047,1488332193621,-1,-1,876.538,1488332193060
3,5,15,2,0.3,1,2,4,880.1381,1488332196654,-1,-1,879.6048,1488332196127
3,5,16,2,0.3,0,1,0,883.205,1488332199721,-1,-1,882.6385,1488332199160
3,5,17,2,0.3,0,1,4,886.2718,1488332202788,-1,-1,885.7051,1488332202227
3,5,18,2,0.3,1,0,5,889.3388,1488332205855,-1,-1,888.7723,1488332205294
3,5,19,2,0.3,1,1,4,892.4057,1488332208922,893.2057,1488332209723,891.8721,1488332208394
3,5,20,2,0.3,1,2,4,895.4725,1488332211989,-1,-1,894.939,1488332211461
3,5,21,2,0.3,1,0,7,898.506,1488332215022,-1,-1,897.9726,1488332214494
3,5,22,2,0.3,1,1,4,901.5395,1488332218056,902.4728,1488332218990,901.0392,1488332217561
3,5,23,2,0.3,1,0,2,904.6063,1488332221123,-1,-1,904.0728,1488332220594
3,5,24,2,0.3,1,0,5,907.6397,1488332224156,-1,-1,907.1064,1488332223628
3,5,25,2,0.3,1,2,7,910.6733,1488332227189,-1,-1,910.1398,1488332226660
3,5,26,2,0.3,1,0,1,913.7068,1488332230223,-1,-1,913.1734,1488332229695
3,5,27,2,0.3,1,1,7,916.8068,1488332233323,918.7403,1488332235257,916.2402,1488332232762
3,5,28,2,0.3,0,0,2,919.8404,1488332236357,920.8738,1488332237390,919.3069,1488332235829
3,5,29,2,0.3,0,1,7,922.874,1488332239390,-1,-1,922.3405,1488332238861
3,5,30,2,0.3,1,2,1,925.9407,1488332242457,-1,-1,925.4073,1488332241929
3,5,31,2,0.3,1,2,1,928.9744,1488332245491,-1,-1,928.4409,1488332244963
3,5,32,2,0.3,1,2,2,932.0744,1488332248591,-1,-1,931.5078,1488332248029
3,5,33,2,0.3,1,0,0,935.1413,1488332251658,-1,-1,934.5748,1488332251096
3,5,34,2,0.3,1,1,2,938.2081,1488332254724,939.1414,1488332255658,937.6747,1488332254197
3,5,35,2,0.3,1,2,2,941.275,1488332257791,-1,-1,940.7082,1488332257229
3,5,36,2,0.3,1,0,7,944.3084,1488332260825,-1,-1,943.7751,1488332260296
3,5,37,2,0.3,1,0,1,947.3421,1488332263859,-1,-1,946.8087,1488332263330
3,5,38,2,0.3,1,0,4,950.4421,1488332266958,-1,-1,949.8753,1488332266397
3,5,39,2,0.3,1,2,7,953.4756,1488332269992,-1,-1,952.9423,1488332269464
3,5,40,2,0.3,1,2,7,956.5092,1488332273026,-1,-1,955.9758,1488332272497
3,5,41,2,0.3,1,2,1,959.5759,1488332276092,-1,-1,959.0093,1488332275531
3,6,0,2,0.3,1,3,7,978.1436,1488332294660,-1,-1,977.6103,1488332294130
3,6,1,2,0.3,1,3,0,981.2104,1488332297727,-1,-1,980.644,1488332297165
3,6,2,2,0.3,1,2,0,984.2773,1488332300794,-1,-1,983.7106,1488332300232
3,6,3,2,0.3,1,0,4,987.3109,1488332303827,-1,-1,986.7774,1488332303299
3,6,4,2,0.3,1,2,4,990.3444,1488332306861,-1,-1,989.8112,1488332306332
3,6,5,2,0.3,1,1,4,993.4112,1488332309927,994.3113,1488332310828,992.8445,1488332309365
3,6,6,2,0.3,1,2,0,996.4778,1488332312994,-1,-1,995.9114,1488332312433
3,6,7,2,0.3,1,1,4,999.5449,1488332316061,1000.612,1488332317129,998.9782,1488332315500
3,6,8,2,0.3,1,1,0,1002.578,1488332319095,1003.479,1488332319996,1002.045,1488332318567
3,6,9,2,0.3,1,0,6,1005.679,1488332322195,-1,-1,1005.112,1488332321633
3,6,10,2,0.3,1,0,5,1008.679,1488332325195,-1,-1,1008.179,1488332324700
3,6,11,2,0.3,1,2,4,1011.779,1488332328295,-1,-1,1011.212,1488332327734
3,6,12,2,0.3,1,0,3,1014.846,1488332331362,-1,-1,1014.312,1488332330834
3,6,13,2,0.3,1,0,2,1017.913,1488332334429,-1,-1,1017.346,1488332333867
3,6,14,2,0.3,1,0,6,1020.979,1488332337348,-1,-1,1020.446,1488332336819
3,6,15,2,0.3,1,2,4,1024.013,1488332340381,-1,-1,1023.48,1488332339852
3,6,16,2,0.3,1,0,7,1027.047,1488332343415,-1,-1,1026.513,1488332342887
3,6,17,2,0.3,0,1,4,1030.08,1488332346448,-1,-1,1029.58,1488332345952
3,6,18,2,0.3,1,1,7,1033.114,1488332349482,1034.147,1488332350515,1032.58,1488332348954
3,6,19,2,0.3,1,0,2,1036.147,1488332352515,-1,-1,1035.614,1488332351986
3,6,20,2,0.3,1,1,7,1039.18,1488332355549,1040.081,1488332356449,1038.647,1488332355019
3,6,21,2,0.3,1,2,7,1042.214,1488332358582,-1,-1,1041.681,1488332358054
3,6,22,2,0.3,0,2,2,1045.248,1488332361616,1046.314,1488332362683,1044.747,1488332361121
3,6,23,2,0.3,0,1,7,1048.314,1488332364682,-1,-1,1047.781,1488332364154
3,6,24,2,0.3,1,0,0,1051.381,1488332367749,-1,-1,1050.815,1488332367187
3,6,25,2,0.3,1,2,0,1054.415,1488332370783,-1,-1,1053.881,1488332370254
3,6,26,2,0.3,1,0,5,1057.448,1488332373816,-1,-1,1056.915,1488332373289
3,6,27,2,0.3,1,2,5,1060.515,1488332376883,-1,-1,1059.949,1488332376322
3,6,28,2,0.3,1,0,3,1063.549,1488332379917,-1,-1,1063.015,1488332379387
3,6,29,2,0.3,1,2,3,1066.615,1488332382984,-1,-1,1066.082,1488332382455
3,6,30,2,0.3,0,2,5,1069.716,1488332386084,1070.749,1488332387117,1069.149,1488332385522
3,6,31,2,0.3,1,0,4,1072.816,1488332389184,-1,-1,1072.249,1488332388621
