%Recollect Version 2.3. Scene/Level: nback0, Session: 2, GameNumber: 1
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,3,1,3,4,1.11877,1488412386483,3.62317,1488412388994
0,3,1,3,5,4.12402,1488412389488,6.62293,1488412391989
0,3,1,3,3,7.12335,1488412392487,9.62311,1488412394990
0,3,1,0,0,10.12329,1488412395488,12.62329,1488412397990
0,3,1,1,5,13.12341,1488412398488,14.35889,1488412399726
0,3,1,0,4,16.12378,1488412401488,18.62372,1488412403990
0,3,0,1,0,19.12366,1488412404488,21.62384,1488412406998
0,3,0,2,3,22.12384,1488412407488,23.29071,1488412408658
0,3,1,1,4,25.12421,1488412410488,26.12445,1488412411493
0,3,1,0,2,28.12408,1488412413488,30.62445,1488412415992
0,3,1,0,6,31.12433,1488412416489,33.62451,1488412418991
0,3,1,0,5,34.12451,1488412419488,36.62469,1488412421991
0,3,1,0,7,37.12457,1488412422488,39.62488,1488412424991
0,3,0,1,6,40.12482,1488412425489,42.62524,1488412427993
0,3,0,2,2,43.12500,1488412428489,44.72504,1488412430093
0,3,1,0,0,46.12549,1488412431489,48.62537,1488412433993
0,3,1,2,0,49.12549,1488412434489,51.62561,1488412436992
0,3,1,2,6,52.12555,1488412437489,54.62561,1488412439992
0,3,1,0,1,55.12567,1488412440490,57.62585,1488412442993
0,3,1,0,7,58.12573,1488412443491,60.62598,1488412445993
0,3,1,1,6,61.12640,1488412446490,62.75952,1488412448128
0,3,1,0,5,64.12622,1488412449490,66.62634,1488412451994
0,3,1,0,0,67.12646,1488412452490,69.62659,1488412454993
0,3,0,1,6,70.12640,1488412455490,72.62665,1488412457994
0,3,0,1,5,73.12665,1488412458490,75.62677,1488412460995
0,3,1,1,0,76.12683,1488412461491,77.52692,1488412462894
0,3,1,0,4,79.12720,1488412464491,81.62714,1488412466994
0,3,1,1,5,82.12720,1488412467492,84.32733,1488412469696
0,3,0,2,5,85.12738,1488412470491,86.66089,1488412472028
0,3,1,0,2,88.12738,1488412473491,90.62781,1488412475994
0,3,1,1,5,91.12775,1488412476491,92.46130,1488412477828
0,3,0,1,5,94.12787,1488412479492,96.62793,1488412481996
0,3,1,2,5,97.12817,1488412482492,99.62823,1488412484993
0,3,0,2,2,100.12820,1488412485492,101.26170,1488412486629
0,3,1,1,5,103.12840,1488412488492,104.26170,1488412489629
0,3,0,2,2,106.12850,1488412491492,107.12870,1488412492497
0,3,1,0,1,109.12870,1488412494493,111.62880,1488412496996
0,3,1,0,6,112.12900,1488412497493,114.62900,1488412499996
0,3,1,2,5,115.12900,1488412500493,117.62920,1488412502995
0,3,0,2,2,118.12930,1488412503493,119.09580,1488412504461
0,3,1,0,3,121.12940,1488412506493,123.66280,1488412509031
0,3,1,2,3,124.16300,1488412509527,126.66300,1488412512030
0,3,0,2,3,127.16300,1488412512527,127.92980,1488412513297
