%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 5
%CorsiBlocks:Stage,TrailNum,TargetSequence,ResponseSequence,ClearCount,TimeOfPresentation,TimeOfResponse
1,0,20,20,0,1487888608691,1487888615289
1,1,34,34,0,1487888616292,1487888622256
2,0,15,15,0,1487888627459,1487888634624
2,1,73,73,0,1487888635593,1487888641524
2,2,164,164,0,1487888642493,1487888650126
2,3,705,705,0,1487888651127,1487888659258
2,4,2173,2173,0,1487888660260,1487888670126
2,5,1504,1504,0,1487888671096,1487888681860
2,6,42350,23580,0,1487888682829,1487888699027
2,7,24061,24061,0,1487888699996,1487888711728
2,8,061743,071643,0,1487888712698,1487888729229
2,9,625037,506374,1,1487888730231,1487888755430
3,0,60,06,0,1487888768633,1487888777432
3,1,24,42,0,1487888778402,1487888786165
4,0,25,52,0,1487888792168,1487888799166
4,1,63,36,0,1487888800169,1487888805767
4,2,574,475,0,1487888806768,1487888816068
4,3,207,702,0,1487888817069,1487888825068
4,4,7305,5037,0,1487888826037,1487888836135
4,5,4130,0134,0,1487888837104,1487888850569
4,6,35741,13754,0,1487888851571,1487888875937
4,7,70526,62507,0,1487888876941,1487888895572
4,8,607251,152706,0,1487888896574,1487888918540
4,9,270643,346072,0,1487888919542,1487888944141
4,10,0416327,,0,1487888945143,1487888972109
4,11,5632041,1432065,0,1487888973111,1487888995944
