%Recollect Version 2.0. Scene/Level: nback0_inter, Game Number: 027
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,4,1.11644,1478107497490.82,3.68297,1478107500056.97
0,3,1,0,0,3.61647,1478107499990.77,6.18375,1478107502559.61
0,3,1,0,3,6.11684,1478107502490.41,8.68323,1478107505056.79
0,3,1,0,2,8.61661,1478107504991.12,11.18338,1478107507558.18
0,3,1,0,4,10.88336,1478107507257.01,13.41708,1478107509791.7
0,3,1,1,3,13.38350,1478107509758.04,15.37592,1478107511758.71
0,3,1,1,2,15.88370,1478107512257.21,17.81590,1478107514189.61
0,4,1,1,4,18.38380,1478107514756.8,20.35591,1478107516758.68
0,4,1,0,2,23.11726,1478107521525.28,25.65077,1478107524057.65
0,4,1,0,3,25.61745,1478107524024.39,28.15086,1478107526556.29
0,4,1,0,1,28.11752,1478107526523.08,30.65102,1478107529055.91
0,4,1,0,4,30.61755,1478107529023.82,33.15114,1478107531556.26
0,4,1,1,2,33.11778,1478107531524.2,34.77591,1478107533190.72
0,4,1,0,0,35.38461,1478107533790.51,37.91824,1478107536324.01
0,4,1,0,3,37.88486,1478107536291.24,40.41820,1478107538824.53
0,4,1,0,0,40.38490,1478107538791.95,42.91838,1478107541325.89
1,181.71980,0.69432,2,43.91591,1478107542324.11
0,4,1,1,2,42.88515,1478107541292.23,44.53590,1478107542956.68
0,4,1,0,3,45.11852,1478107543525.12,47.65202,1478107546057.54
0,4,1,0,2,47.55199,1478107545958.59,50.08549,1478107548493.64
0,4,1,0,3,50.05208,1478107548457.66,52.58577,1478107550992.91
0,4,1,0,1,52.55226,1478107550957.3,55.08577,1478107553491.99
0,4,1,0,2,55.05238,1478107553458.21,57.58589,1478107555993.02
0,4,1,0,1,57.55278,1478107555958.25,60.08589,1478107558492.1
0,4,1,0,4,59.81947,1478107558226.76,62.35301,1478107560759.24
0,4,0,0,0,62.31956,1478107560726.97,64.03590,1478107562457.87
0,3,0,1,2,64.81960,1478107563225.6,67.35338,1478107565760.59
0,3,1,0,2,69.58681,1478107570026.25,72.08702,1478107572527.57
0,3,1,0,4,72.02049,1478107572459.41,74.58708,1478107575027.66
0,3,1,0,2,74.52034,1478107574960.21,77.08727,1478107577527.74
0,3,1,1,2,77.02055,1478107577460.21,78.69591,1478107579158.85
0,3,1,0,1,79.52071,1478107579959.92,82.08751,1478107582527.14
0,3,1,0,0,82.02086,1478107582460.6,84.58763,1478107585028.06
0,3,1,0,4,84.28767,1478107584727.65,86.82118,1478107587260.85
0,3,1,0,2,86.78795,1478107587229.04,89.32185,1478107589763.31
0,3,1,0,3,89.28792,1478107589729.25,91.82143,1478107592262.65
0,3,1,0,1,91.78804,1478107592227.84,94.32158,1478107594761.55
0,3,1,0,0,94.02174,1478107594462.3,96.58836,1478107597028.54
0,3,1,1,3,96.68834,1478107597129.37,98.33589,1478107598793.65
0,4,1,1,1,98.92180,1478107599362.44,100.61590,1478107601062.88
0,4,1,0,1,103.92230,1478107606395.41,106.45560,1478107608927.67
0,4,1,0,3,106.42230,1478107608896.4,108.95580,1478107611428.14
0,4,1,0,1,108.78910,1478107611263.2,111.32260,1478107613796.26
0,4,1,0,2,111.28930,1478107613761.94,113.82270,1478107616295.66
0,4,1,0,2,113.78940,1478107616261.2,116.32290,1478107618796.01
0,4,1,0,0,116.28950,1478107618762.18,118.82310,1478107621296.55
0,4,1,0,2,118.78970,1478107621262.55,121.32320,1478107623797.65
0,4,0,0,3,121.05650,1478107623529.23,123.03590,1478107625528.17
0,4,1,0,0,123.55660,1478107626029.43,126.05670,1478107628529.62
0,4,1,0,4,126.05670,1478107628533.16,128.55690,1478107631030.81
0,4,1,0,1,128.55690,1478107631029.53,131.05700,1478107633530.23
0,4,1,1,3,130.79030,1478107633261.7,132.45590,1478107634929.67
0,4,1,0,2,133.22390,1478107635698.72,135.75730,1478107638231.47
0,4,1,0,3,135.72400,1478107638197.69,138.25740,1478107640731.79
0,4,0,1,1,138.22410,1478107640696.98,140.75760,1478107643231.39
0,4,1,0,0,140.72420,1478107643197.79,143.25770,1478107645731.32
0,4,1,0,3,143.22440,1478107645697.01,145.75860,1478107648231.44
0,4,1,0,2,145.49120,1478107647963.65,148.02460,1478107650497.74
0,4,1,0,4,147.99130,1478107650463.15,150.52490,1478107652997.76
0,4,1,0,3,150.49150,1478107652964.38,153.02490,1478107655499.44
0,4,1,0,1,152.99160,1478107655464.14,155.52510,1478107657998.33
0,4,1,0,3,155.22510,1478107657697.76,157.75850,1478107660231.25
0,3,0,1,4,157.72520,1478107660198.26,160.22530,1478107662700.93
0,3,1,0,1,162.72540,1478107667232.84,165.22570,1478107669733.11
0,3,1,0,4,165.22570,1478107669732.65,167.72570,1478107672232.46
0,3,1,0,3,167.69250,1478107672198.04,170.22590,1478107674732.69
0,3,1,0,3,169.95920,1478107674467.08,172.49280,1478107676999.37
0,3,1,0,2,172.45930,1478107676966.51,174.99280,1478107679498.28
0,3,1,0,2,174.95950,1478107679467.04,177.49300,1478107681999.04
0,3,1,0,1,177.45970,1478107681966.09,179.99300,1478107684498.26
0,3,1,0,1,179.69310,1478107684198.62,182.22650,1478107686733.06
