%Recollect Version 2.0. Scene/Level: nback0_advan, Game Number: 077
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,3,1,0,2,1.14983,1479233898412.6,3.68332,1479233900946.13
0,3,1,0,1,3.64999,1479233900912.49,6.18354,1479233903448.78
0,3,1,0,0,6.15019,1479233903412.45,8.68364,1479233905944.77
0,3,1,0,0,8.65025,1479233905911.81,11.18386,1479233908445.76
0,3,1,0,2,10.91705,1479233908178.48,13.45057,1479233910712.88
0,3,1,0,1,13.38436,1479233910647.64,15.95069,1479233913213.84
0,3,1,1,0,15.91742,1479233913179.33,17.50180,1479233914791.53
0,3,1,0,0,18.41753,1479233915679.74,20.95101,1479233918213.73
0,3,1,0,2,20.65100,1479233917913.04,23.18520,1479233920447.13
0,3,1,0,3,23.15109,1479233920413.52,25.65123,1479233922913.76
0,3,1,0,2,25.65123,1479233922913.32,28.15142,1479233925413.67
0,3,1,0,1,28.15142,1479233925413.31,30.65154,1479233927913.38
0,3,1,0,2,30.65154,1479233927916.69,33.15186,1479233930414.44
0,3,1,0,3,33.15186,1479233930417.06,35.65184,1479233932914.45
0,3,1,0,0,35.38515,1479233932647.07,37.91896,1479233935180.32
0,3,1,1,2,37.88547,1479233935147.83,39.50180,1479233936780.27
0,3,1,0,2,40.38546,1479233937647.94,42.91890,1479233940180.75
0,3,1,0,1,42.88575,1479233940147.8,45.41904,1479233942680.51
0,3,1,0,3,45.15262,1479233942415.12,47.65252,1479233944915.67
0,3,1,0,0,47.58601,1479233944847.94,50.11931,1479233947380.79
0,3,1,0,3,50.08593,1479233947348.64,52.61946,1479233949881.2
0,3,1,0,1,52.58614,1479233949847.88,55.12026,1479233952381.48
0,3,0,0,3,55.08626,1479233952348.59,57.10180,1479233954381.35
0,3,1,0,2,57.58656,1479233954848.32,60.11985,1479233957381.21
0,3,1,0,2,59.82001,1479233957081.97,62.35336,1479233959615.96
0,3,1,1,3,62.32016,1479233959581.41,64.02180,1479233961315.32
0,3,1,0,0,64.82033,1479233962083.03,67.35362,1479233964615.78
0,3,1,0,3,67.32028,1479233964581.74,69.85382,1479233967115.88
0,3,1,0,1,69.58708,1479233966849.3,72.12126,1479233969382.56
0,3,1,1,0,72.05392,1479233969316.02,74.06180,1479233971348.94
0,3,1,0,1,74.55446,1479233971816.6,77.08751,1479233974349.44
0,4,1,1,1,77.05418,1479233974316.33,78.70180,1479233975987.09
0,4,1,0,1,82.05363,1479233981350.49,84.58722,1479233983884.78
0,4,1,0,2,84.28720,1479233983583.43,86.85390,1479233986150.42
0,4,1,0,0,86.78714,1479233986084,89.35396,1479233988650.66
0,4,1,0,3,89.32097,1479233988616.63,91.85417,1479233991150.62
0,4,1,0,2,91.82089,1479233991116.95,94.35428,1479233993651.08
0,4,1,0,0,94.05446,1479233993351.58,96.58778,1479233995884.56
0,4,1,1,0,96.68814,1479233995985.41,98.28180,1479233997584.28
0,4,1,1,3,98.95456,1479233998250.65,100.58180,1479233999884.42
0,4,1,0,3,101.45500,1479234000751.31,103.98820,1479234003284.52
0,5,1,1,0,103.95490,1479234003251.01,106.12180,1479234005454.24
0,5,1,0,0,108.82300,1479234010153.95,111.35650,1479234012684.91
0,5,1,0,2,111.32300,1479234012651.99,113.85680,1479234015185.85
0,5,1,0,2,113.82300,1479234015151.94,116.35670,1479234017685.04
0,5,1,0,1,116.32320,1479234017652.05,118.85660,1479234020184.95
0,5,1,0,3,118.82330,1479234020152.68,121.35690,1479234022685.47
0,5,1,0,1,121.09060,1479234022420.47,123.59020,1479234024918.82
0,5,0,0,0,123.59020,1479234024921.64,125.16180,1479234026518.49
0,5,1,0,1,126.09040,1479234027419.48,128.59050,1479234029919.71
0,5,1,0,3,128.59050,1479234029919.37,131.09070,1479234032419.52
0,5,1,0,1,130.82420,1479234032153.39,133.35820,1479234034686.68
0,5,1,0,0,133.25770,1479234034586.02,135.79090,1479234037119.88
0,4,0,0,1,135.75900,1479234037087.25,137.74180,1479234039089.47
0,4,1,0,3,140.75860,1479234044119.59,143.29210,1479234046654.39
0,4,1,0,2,143.25880,1479234046619.92,145.79240,1479234049154.05
0,4,1,0,0,145.52560,1479234048887.42,148.05910,1479234051420.3
0,4,1,0,0,148.02570,1479234051387.24,150.55940,1479234053920.35
0,4,1,0,1,150.52640,1479234053887.9,153.05930,1479234056420.35
0,4,1,0,0,153.02620,1479234056388.17,155.55960,1479234058921.72
0,4,1,1,0,155.25940,1479234058621.55,156.98180,1479234060354.74
0,4,1,0,2,157.72630,1479234061087.6,160.26000,1479234063620.81
0,4,1,0,2,160.22650,1479234063587.71,162.75990,1479234066120.59
0,4,1,1,0,162.72670,1479234066088.29,164.32180,1479234067688.25
0,4,1,0,1,165.22670,1479234068589.14,167.76040,1479234071122.15
0,4,1,0,0,167.72680,1479234071088.77,170.26030,1479234073621.74
0,4,1,0,3,169.99360,1479234073354.84,172.52730,1479234075889.21
0,5,1,1,0,172.49380,1479234075855.04,174.24180,1479234077623.59
0,5,1,0,0,177.49410,1479234082888.53,180.02760,1479234085422.19
0,5,1,0,3,179.72770,1479234085123.32,182.26100,1479234087655.41
