%Recollect Version 2.0. Scene/Level: nback2_intro, Game Number: 031
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,3,0.06702,1478108330928.17,1.40009,1478108332250.4
0,3,1,0,4,1.33368,1478108332183.75,3.86694,1478108334716.6
0,3,1,0,1,3.76691,1478108334616.73,6.30042,1478108337150.6
0,3,1,0,2,6.20038,1478108337050.66,8.73383,1478108339584.05
0,3,1,0,0,8.63379,1478108339484.67,11.20062,1478108342051.17
0,3,1,0,4,11.10059,1478108341950.89,13.63416,1478108344484.12
0,3,1,0,4,13.53406,1478108344384.15,16.10089,1478108346951.14
0,3,1,1,0,15.96753,1478108346817.32,18.00940,1478108348886.17
0,3,1,0,0,18.43439,1478108349284.26,20.96832,1478108351818.58
0,3,1,1,4,20.90118,1478108351751.43,22.54938,1478108353417.89
0,3,1,0,2,23.33466,1478108354184.46,25.86810,1478108356718
0,3,1,0,1,25.86810,1478108356720.46,28.40161,1478108359252.28
0,3,1,0,3,28.33490,1478108359184.86,30.86877,1478108361718.2
0,4,1,1,2,30.76849,1478108361618.51,32.66943,1478108363555.18
0,4,1,0,0,35.60217,1478108368485.3,38.13550,1478108371019.22
0,4,1,0,0,38.10211,1478108370985.36,40.63568,1478108373518.95
0,4,1,0,4,40.53564,1478108373418.88,43.10266,1478108375986.47
0,4,1,0,2,42.97131,1478108375854.69,45.50256,1478108378385.8
0,4,1,0,2,45.43622,1478108378319.65,47.96948,1478108380852.81
0,4,1,1,0,47.86932,1478108380752.79,49.72943,1478108382620.29
0,4,1,0,2,50.33636,1478108383219.69,52.86969,1478108385754.07
0,4,0,0,4,52.93634,1478108385819.6,54.76935,1478108387653.05
0,3,0,0,1,55.36981,1478108388252.87,57.08942,1478108389987.02
0,3,1,0,0,60.23663,1478108395153.31,62.77008,1478108397686.91
0,3,1,0,1,62.67010,1478108397586.68,65.23712,1478108400153.71
0,3,1,0,4,65.13690,1478108400053.56,67.67047,1478108402587.35
0,3,1,0,1,67.57037,1478108402487.06,70.13776,1478108405054.47
0,3,0,0,0,70.03717,1478108404953.91,72.08942,1478108407020.4
0,3,1,0,1,72.47064,1478108407387.38,75.03754,1478108409955.08
0,3,1,0,4,74.97089,1478108409887.75,77.50421,1478108412421.01
0,3,1,0,1,77.37091,1478108412287.76,79.93768,1478108414854.58
0,3,1,0,2,79.73773,1478108414654.46,82.27130,1478108417187.9
0,3,1,0,1,82.33795,1478108417254.57,84.87140,1478108419789.05
0,3,1,0,0,84.77142,1478108419688.09,87.30487,1478108422221.51
0,2,0,0,4,87.34222,1478108422259.11,88.98944,1478108423923.19
0,2,1,0,0,92.20514,1478108429155.08,94.74005,1478108431690.72
0,2,1,0,2,94.67194,1478108431622.36,97.17218,1478108434122.63
0,2,1,0,2,97.07208,1478108434022.46,99.63885,1478108436589.32
0,2,1,1,2,99.53888,1478108436489.14,101.20940,1478108438189.06
0,2,1,0,3,101.97320,1478108438923.48,104.53910,1478108441489.52
0,2,1,0,1,104.40590,1478108441355.95,106.93930,1478108443889.72
0,2,1,0,2,106.83930,1478108443789.67,109.37270,1478108446323.28
0,2,1,1,1,109.30610,1478108446256.17,110.96940,1478108447923.41
0,2,1,0,3,111.73960,1478108448689.92,114.27300,1478108451223.48
0,2,1,0,2,114.27300,1478108451223.32,116.83980,1478108453790.15
0,2,1,0,1,116.73980,1478108453690.24,119.27330,1478108456223.72
0,3,1,1,2,119.17340,1478108456123.73,120.84940,1478108457824.85
0,3,1,0,3,124.04020,1478108463023.94,126.57370,1478108465557.42
0,3,1,0,1,126.54020,1478108465524.25,129.07390,1478108468058.05
0,3,1,0,0,128.97370,1478108467957.65,131.50730,1478108470490.73
0,3,1,0,4,131.37380,1478108470357.63,133.94070,1478108472924.24
0,3,1,0,2,133.84080,1478108472824.56,136.37420,1478108475357.69
0,3,1,0,4,136.30740,1478108475290.95,138.84100,1478108477824.75
0,3,1,1,4,138.74100,1478108477724.72,140.80940,1478108479825.76
0,3,1,1,2,141.27460,1478108480258.11,142.92940,1478108481925.16
0,3,1,0,1,143.77460,1478108482758.21,146.34140,1478108485325.57
0,4,1,1,4,146.24140,1478108485225.27,147.88930,1478108486892.93
1,599.69710,0.52250,2,148.36940,1478108489398.06
0,4,1,0,4,151.14170,1478108492158.97,153.67520,1478108494692.42
0,4,1,0,1,153.57510,1478108494592.36,156.10870,1478108497125.4
0,4,1,0,4,156.00890,1478108497025.68,158.54210,1478108499559.19
0,4,1,0,3,158.44210,1478108499459.55,160.97560,1478108501992.72
0,4,1,0,1,160.87550,1478108501892.65,163.44270,1478108504459.79
0,4,1,0,3,163.34230,1478108504359.47,165.87590,1478108506893.12
0,4,1,0,2,165.77590,1478108506793.1,168.34270,1478108509360.16
0,4,1,0,4,168.17610,1478108509193.55,170.70940,1478108511726.93
0,4,1,1,1,170.70940,1478108511729.81,172.50950,1478108513528.44
0,4,1,1,3,173.17620,1478108514193.36,175.14940,1478108516193.28
