%Recollect Version 2.0. Scene/Level: nback2_inter, Game Number: 023
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,0,0.06207,1477940975513.58,1.41516,1477940976856.11
0,3,0,1,4,1.34845,1477940976789.75,3.88196,1477940979325.26
0,2,0,1,2,3.78192,1477940979222.35,6.31543,1477940981759.5
0,2,1,0,0,8.64893,1477940986124.05,11.21570,1477940988690.3
0,2,1,0,4,11.11572,1477940988590.19,13.64929,1477940991124.41
0,2,1,1,0,13.54932,1477940991023.86,15.26495,1477940992756.37
0,2,1,0,2,15.98334,1477940993457.31,18.51617,1477940995990.28
0,2,0,1,0,18.44946,1477940995924.75,20.98303,1477940998457.07
0,2,1,0,4,20.88293,1477940998356.31,23.41656,1477941000890.63
0,2,1,0,2,23.34985,1477941000823.93,25.88318,1477941003356.45
0,2,1,0,0,25.88318,1477941003358.38,28.41699,1477941005891.2
0,2,1,0,4,28.35004,1477941005824.53,30.85022,1477941008324.9
0,2,1,1,0,30.75024,1477941008224.31,32.48499,1477941009990.38
0,2,1,1,4,33.15033,1477941010625.43,34.80499,1477941012291.6
0,3,1,1,0,35.61774,1477941013091.78,37.32495,1477941014826.16
0,3,1,0,2,40.54980,1477941020058.39,43.11658,1477941022625.23
0,3,1,0,2,42.98322,1477941022491.13,45.51672,1477941025025.23
0,3,0,0,1,45.45044,1477941024959.01,47.10498,1477941026625.36
0,3,1,0,3,47.88354,1477941027391.81,50.41699,1477941029925.35
0,3,1,0,4,50.35040,1477941029859.17,52.85065,1477941032358.98
0,3,1,1,1,52.95044,1477941032458.89,55.04498,1477941034559.24
0,3,0,1,3,55.38385,1477941034891.98,57.91760,1477941037426.82
1,239.71600,9.85844,2,58.40497,1477941037928.94
0,3,1,0,0,57.81744,1477941037326.41,60.35101,1477941039859.97
0,3,1,0,3,60.25085,1477941039759.24,62.81873,1477941042327.57
0,3,1,0,1,62.71771,1477941042226.11,65.25116,1477941044759.73
0,2,0,0,1,65.15112,1477941044659.5,66.82495,1477941046359.97
0,2,1,0,1,70.01935,1477941051561.4,72.55200,1477941054093.84
0,2,1,0,0,72.48499,1477941054026.73,75.01837,1477941056559.51
0,2,1,0,2,74.98517,1477941056526.85,77.51849,1477941059059.45
0,2,1,0,3,77.38525,1477941058926.86,79.95209,1477941061493.66
0,2,1,0,1,79.75226,1477941061294.21,82.28558,1477941063827.19
0,2,0,1,3,82.35449,1477941063896.3,84.88684,1477941066430.76
0,2,1,1,1,84.78571,1477941066327.3,87.00500,1477941068560.85
0,2,1,0,0,87.35254,1477941068894.8,89.88599,1477941071428.03
0,2,1,0,3,89.78595,1477941071327.89,92.31940,1477941073860.61
0,2,1,0,1,92.21948,1477941073761.06,94.75287,1477941076295
0,2,1,1,3,94.68628,1477941076228.76,96.34497,1477941077895
0,2,1,0,0,97.11969,1477941078660.92,99.65320,1477941081195.56
0,2,1,0,0,99.55322,1477941081095.59,102.12010,1477941083661.35
0,2,1,0,1,102.02020,1477941083561.42,104.55350,1477941086095.17
0,2,1,0,3,104.45340,1477941085995.72,106.98690,1477941088528.91
0,3,1,1,1,106.88710,1477941088429.18,108.56500,1477941090129.36
0,3,1,0,4,111.78740,1477941095362.45,114.35400,1477941097929.14
0,3,1,0,2,114.35400,1477941097931.22,116.88750,1477941100462.74
0,3,1,0,3,116.78750,1477941100363.11,119.35430,1477941102929.62
0,3,1,0,0,119.25490,1477941102830.8,121.75470,1477941105330.72
0,3,1,0,3,121.68780,1477941105263.01,124.22130,1477941107796.12
0,3,1,0,1,124.05460,1477941107630.38,126.58820,1477941110163.86
0,3,1,1,0,126.55470,1477941110129.69,128.42500,1477941112030.11
0,3,1,0,1,129.02150,1477941112596.47,131.55500,1477941115129.86
0,3,1,0,2,131.45500,1477941115030.17,133.98910,1477941117564
0,3,1,0,2,133.88850,1477941117463.81,136.45540,1477941120030.29
0,3,1,0,4,136.35530,1477941119930.78,138.88880,1477941122464.54
0,3,0,1,2,138.78880,1477941122363.54,141.35570,1477941124931.87
0,3,1,1,2,141.32230,1477941124896.74,142.98500,1477941126564.29
0,3,0,1,4,144.05580,1477941127630.7,146.52260,1477941130097.73
0,3,1,0,3,146.18930,1477941129764.11,148.82290,1477941132397.86
0,3,1,1,2,148.75600,1477941132331.05,150.64500,1477941134231.28
0,3,1,1,4,151.18950,1477941134764.63,152.84500,1477941136431.8
0,3,1,0,1,153.62290,1477941137197.33,156.15640,1477941139731.81
0,3,1,0,3,156.05660,1477941139631.56,158.58980,1477941142165.48
0,3,1,0,0,158.49040,1477941142066.21,161.02360,1477941144598.04
0,3,0,1,1,160.95690,1477941144533.03,163.49020,1477941147065.69
0,3,1,0,0,163.39010,1477941146965.04,165.95700,1477941149532.34
0,2,0,0,3,165.85690,1477941149432.24,167.70500,1477941151298.98
0,2,1,0,3,170.79070,1477941156399.17,173.32780,1477941158937.05
0,2,1,0,4,173.22410,1477941158832.01,175.75750,1477941161366.04
