%Recollect Version 2.0. Scene/Level: nback2_intro, Game Number: 044
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,2,0.05603,1478549646540.35,1.41693,1478549647894.95
0,3,1,0,0,1.34998,1478549647828.22,3.88355,1478549650361.99
0,3,1,0,2,3.78351,1478549650261.79,6.31696,1478549652795.17
0,3,1,0,4,6.25024,1478549652728.64,8.75055,1478549655228.93
0,3,1,0,1,8.65106,1478549655129.4,11.18420,1478549657662.51
0,3,1,0,4,11.11719,1478549657595.22,13.65070,1478549660129.05
0,3,1,0,1,13.55066,1478549660028.97,16.08417,1478549662562.71
0,3,1,0,3,15.98413,1478549662462.24,18.51758,1478549664995.33
0,3,1,0,0,18.45111,1478549664929.12,20.98456,1478549667463.3
0,3,1,0,4,20.88470,1478549667363.05,23.45123,1478549669929.66
0,3,1,0,0,23.35120,1478549669829.16,25.88470,1478549672362.8
0,3,1,0,4,25.88470,1478549672365.45,28.41846,1478549674896.96
0,3,1,0,0,28.35150,1478549674829.62,30.88501,1478549677363.46
0,3,1,1,0,30.78497,1478549677263.05,32.48218,1478549678966.38
0,3,1,1,4,33.15179,1478549679630.07,34.80219,1478549681296.33
0,3,1,0,3,35.61847,1478549682096.2,38.15259,1478549684630.46
0,3,1,0,1,38.11871,1478549684596.35,40.65216,1478549687130.5
0,3,1,0,3,40.55219,1478549687030.26,43.08563,1478549689563.64
0,3,1,0,1,42.98566,1478549689464.04,45.51917,1478549691996.92
0,3,0,0,3,45.45251,1478549691930.68,47.10217,1478549693597.08
0,3,1,0,0,47.88593,1478549694364.52,50.41962,1478549696897.95
0,3,1,0,2,50.35303,1478549696831.03,52.88654,1478549699364.79
0,3,1,1,3,52.95319,1478549699431.2,54.62219,1478549701130.76
0,3,1,0,4,55.38635,1478549701864.14,57.92010,1478549704397.61
0,3,0,0,3,57.82001,1478549704297.55,59.48218,1478549705965.1
0,3,1,0,0,60.28662,1478549706764.67,62.82007,1478549709297.72
0,3,1,1,4,62.72034,1478549709197.91,64.38220,1478549710865.3
0,3,0,0,0,65.15356,1478549711631.94,66.88220,1478549713365.12
0,2,0,0,4,67.62054,1478549714098.09,69.28217,1478549715768.17
0,2,1,0,0,72.48706,1478549720999.02,75.02405,1478549723535.78
0,2,1,0,4,74.98718,1478549723498.88,77.52069,1478549726032.88
0,2,1,0,3,77.38733,1478549725899.21,79.95410,1478549728465.73
0,2,0,1,4,79.75409,1478549728265.57,82.28754,1478549730799.53
0,2,1,1,3,82.35455,1478549730866.28,84.20215,1478549732732.46
0,2,1,0,1,84.78809,1478549733299.53,87.32117,1478549735832.64
0,2,1,0,4,87.35455,1478549735866.27,89.88800,1478549738399.7
0,2,1,1,1,89.78802,1478549738299.7,91.56219,1478549740099.64
0,2,1,0,3,92.22150,1478549740732.95,94.75507,1478549743267.01
0,3,1,1,1,94.68829,1478549743200.36,96.34216,1478549744871.88
0,3,1,0,2,99.55548,1478549750101.23,102.08880,1478549752635.03
0,3,1,0,0,102.02220,1478549752567.03,104.52230,1478549755067.61
0,3,1,0,4,104.42230,1478549754967.63,106.95570,1478549757500.63
0,3,1,0,0,106.88910,1478549757434.48,109.42250,1478549759967.79
0,3,1,0,4,109.32260,1478549759867.83,111.85610,1478549762400.96
0,3,1,0,3,111.78940,1478549762334.58,114.32320,1478549764869.09
0,3,1,0,2,114.32320,1478549764868.72,116.85630,1478549767401.11
0,3,0,0,0,116.78970,1478549767334.87,118.48220,1478549769035.09
0,2,0,0,4,119.22300,1478549769768.42,120.88220,1478549771436.95
0,2,1,0,0,124.02350,1478549776602.01,126.59030,1478549779168.8
0,2,1,0,1,126.55730,1478549779135.19,129.09050,1478549781668.73
0,2,1,0,2,128.99070,1478549781568.92,131.52410,1478549784102.52
0,2,1,0,3,131.42410,1478549784002.33,133.95760,1478549786535.49
0,2,1,0,1,133.89080,1478549786469.25,136.42430,1478549789002.59
0,2,1,1,3,136.32440,1478549788902.42,138.00220,1478549790603.25
0,2,1,0,2,138.79110,1478549791369.8,141.32470,1478549793903.77
1,576.15300,0.68582,2,142.52220,1478549795102.89
0,2,1,0,1,141.29120,1478549793869.47,143.82460,1478549796403.02
0,2,1,0,3,143.82460,1478549796405.75,146.39160,1478549798970.19
0,2,1,0,4,146.29160,1478549798870.12,148.79160,1478549801369.86
0,2,1,0,1,148.72500,1478549801303.41,151.25840,1478549803836.33
0,2,1,0,0,151.15840,1478549803736.29,153.69210,1478549806270.55
0,2,1,0,2,153.59200,1478549806171.42,156.12540,1478549808703.93
0,2,1,0,1,156.05880,1478549808636.76,158.59250,1478549811170.94
0,2,1,0,4,158.49210,1478549811070.73,161.02590,1478549813604.32
0,2,1,0,0,160.92580,1478549813504.3,163.45940,1478549816038.06
0,2,1,1,4,163.39240,1478549815970.84,165.36220,1478549817970.85
0,2,1,0,3,165.82580,1478549818404.28,168.36000,1478549820938.67
0,2,0,0,3,168.19270,1478549820772.16,170.42220,1478549823005.05
0,2,1,0,4,170.79280,1478549823371.33,173.29300,1478549825871.45
0,2,1,0,0,173.19340,1478549825771.86,175.72660,1478549828305.01
