%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1486494184659
2,0,1,1486494187559
1,0,0,1486494189060
9,0,-1,1486494193528
1,1,1,1486494196527
1,1,4,1486494198994
1,1,6,1486494201161
1,1,10,1486494204094
1,1,11,1486494204661
1,1,13,1486494206727
1,1,15,1486494209427
1,1,16,1486494209828
1,1,22,1486494213261
1,1,23,1486494213727
9,1,-1,1486494214529
1,2,1,1486494218095
1,2,3,1486494221928
-1,2,2,1486494222728
-1,2,2,1486494223495
-1,2,2,1486494224361
1,2,4,1486494225428
-1,2,2,1486494227728
1,2,10,1486494230697
-1,2,9,1486494231095
1,2,14,1486494232963
9,2,-1,1486494235533
1,3,13,1486494244563
-1,3,12,1486494244930
-1,3,12,1486494245396
1,3,14,1486494247163
1,3,24,1486494250864
-1,3,23,1486494251229
-1,3,23,1486494252196
2,3,24,1486494252997
1,3,23,1486494253396
1,3,24,1486494254700
9,3,-1,1486494256564
-1,3,29,1486494257730
1,4,3,1486494259130
1,4,6,1486494261464
1,4,8,1486494262797
1,4,13,1486494265264
1,4,18,1486494266864
1,4,22,1486494268964
1,4,23,1486494269331
1,4,25,1486494270564
1,4,32,1486494273031
1,4,43,1486494277264
9,4,-1,1486494277566
1,5,0,1486494281298
1,5,4,1486494283232
1,5,6,1486494284699
1,5,7,1486494285066
1,5,10,1486494286834
1,5,15,1486494288799
1,5,17,1486494290599
1,5,19,1486494291599
2,5,19,1486494292199
1,5,20,1486494293232
1,5,21,1486494293833
1,5,24,1486494295466
1,5,30,1486494298133
9,5,-1,1486494298567
-1,5,31,1486494299032
1,6,3,1486494300732
1,6,6,1486494302866
1,6,8,1486494303999
1,6,22,1486494307700
1,6,24,1486494308800
1,6,27,1486494309966
1,6,42,1486494313667
-1,6,41,1486494314133
-1,6,40,1486494314600
-1,6,39,1486494315067
-1,6,39,1486494315800
-1,6,40,1486494316367
-1,6,39,1486494317367
-1,6,41,1486494317700
9,6,-1,1486494319570
-1,6,47,1486494319634
1,7,2,1486494321534
1,7,7,1486494323900
-1,7,6,1486494324400
-1,7,6,1486494325134
-1,7,6,1486494325801
1,7,10,1486494327667
1,7,13,1486494329134
1,7,14,1486494331068
1,7,18,1486494332334
1,7,23,1486494335101
9,7,-1,1486494340569
-1,7,43,1486494340968
1,8,1,1486494342402
1,8,3,1486494343768
1,8,9,1486494346269
1,8,15,1486494348535
1,8,18,1486494349936
1,8,22,1486494351736
1,8,30,1486494355136
-1,8,29,1486494355902
-1,8,29,1486494356502
1,8,34,1486494357936
-1,8,33,1486494358436
1,8,42,1486494361136
9,8,-1,1486494361571
-1,8,45,1486494362069
1,9,3,1486494364336
1,9,8,1486494367004
1,9,13,1486494369036
-1,9,12,1486494369804
1,9,21,1486494372870
1,9,28,1486494376137
1,9,30,1486494377570
1,9,34,1486494379137
9,9,-1,1486494382572
1,10,7,1486494387938
1,10,17,1486494392738
1,10,20,1486494394506
1,10,22,1486494395771
1,10,24,1486494397038
1,10,25,1486494398772
1,10,27,1486494400605
1,10,30,1486494402673
9,10,-1,1486494403573
-1,10,34,1486494404305
1,11,3,1486494406405
1,11,8,1486494408839
1,11,9,1486494412372
1,11,23,1486494417639
1,11,29,1486494420339
1,11,30,1486494421575
