%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,E6,E6,,,0,1486602021865,,1486602024193,1486602027761
3,1,2,CB,CB,,,0,1486602029765,,1486602032094,1486602034161
3,2,3,DC9,DC9,,,0,1486602036166,,1486602039661,1486602042028
3,3,3,0D3,0D3,,,0,1486602043999,,1486602047528,1486602059896
10,0,0,,,0,0,0,1486602096933,1486602096931,1486602047528,1486602100265
10,1,0,,,1,1,0,1486602102265,1486602102265,1486602047528,1486602105332
10,2,0,,,0,0,0,1486602107333,1486602107333,1486602047528,1486602110133
10,3,0,,,1,1,0,1486602112133,1486602112133,1486602047528,1486602114965
10,4,0,,,1,1,0,1486602116966,1486602116966,1486602047528,1486602119566
10,5,0,,,0,0,0,1486602121566,1486602121566,1486602047528,1486602126032
10,6,0,,,0,0,0,1486602128033,1486602128033,1486602047528,1486602132599
10,7,0,,,0,0,0,1486602134601,1486602134601,1486602047528,1486602138567
10,8,0,,,1,1,0,1486602140567,1486602140567,1486602047528,1486602143135
10,9,0,,,1,1,0,1486602145135,1486602145134,1486602047528,1486602148467
10,10,0,,,0,0,0,1486602150468,1486602150468,1486602047528,1486602155268
10,11,0,,,1,1,0,1486602157268,1486602157268,1486602047528,1486602160801
10,12,0,,,0,0,0,1486602162802,1486602162802,1486602047528,1486602166035
10,13,0,,,0,0,0,1486602168003,1486602168003,1486602047528,1486602172602
10,14,0,,,1,1,0,1486602174602,1486602174602,1486602047528,1486602179569
10,15,0,,,0,0,0,1486602181536,1486602181536,1486602047528,1486602184936
13,0,2,98,89,11,11,0,1486602205325,1486602211292,1486602214026,1486602219554
13,1,2,AD,9D,10,10,0,1486602221526,1486602227559,1486602231627,1486602234655
13,2,2,F8,BD,00,00,0,1486602236660,1486602242760,1486602246061,1486602251323
14,0,5,E083A,E183,01010,01010,0,1486602262361,1486602282262,1486602286297,1486602291492
14,1,4,C60D,E29,1010,1011,0,1486602293466,1486602311031,1486602316331,1486602320494
14,2,2,50,50,10,10,0,1486602322465,1486602328898,1486602331600,1486602335561
14,3,3,B13,53,100,100,0,1486602337565,1486602349433,1486602353800,1486602356962
14,4,4,136E,536E,1110,1110,0,1486602358934,1486602377035,1486602380201,1486602383630
14,5,4,9D51,951,1110,1110,0,1486602385602,1486602404136,1486602406404,1486602409832
14,6,3,FD0,FE0,001,001,0,1486602411804,1486602422471,1486602425905,1486602428133
14,7,5,65048,9A50,11100,11110,0,1486602430104,1486602452672,1486602456673,1486602460568
14,8,2,1A,0A,10,10,0,1486602462573,1486602469007,1486602471974,1486602474202
14,9,5,0C2D3,0C29,10001,10Z01,0,1486602476174,1486602501875,1486602504243,1486602507204
14,10,3,76A,06,001,001,0,1486602509175,1486602520476,1486602523744,1486602526305
14,11,2,5B,5A,00,00,0,1486602528310,1486602534712,1486602538378,1486602540839
