%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,DA,DA,,,3,1486166816858,,1486166819221,1486166843088
3,1,2,9B,9B,,,0,1486166845059,,1486166847389,1486166849489
3,2,3,678,678,,,1,1486166851493,,1486166855023,1486166860723
3,3,3,0C6,0C6,,,0,1486166862694,,1486166866190,1486166868256
10,0,0,,,0,0,0,1486166900826,1486166900825,1486166866190,1486166902859
10,1,0,,,1,1,0,1486166904859,1486166904859,1486166866190,1486166907259
10,2,0,,,1,1,0,1486166909227,1486166909227,1486166866190,1486166913392
10,3,0,,,1,1,0,1486166915394,1486166915394,1486166866190,1486166918360
10,4,0,,,0,0,0,1486166920327,1486166920327,1486166866190,1486166924326
10,5,0,,,0,0,0,1486166926327,1486166926327,1486166866190,1486166928660
10,6,0,,,1,1,0,1486166930660,1486166930660,1486166866190,1486166932760
10,7,0,,,0,0,0,1486166934761,1486166934761,1486166866190,1486166937661
10,8,0,,,1,1,0,1486166939661,1486166939661,1486166866190,1486166943528
10,9,0,,,0,0,0,1486166945528,1486166945528,1486166866190,1486166948061
10,10,0,,,1,1,0,1486166950062,1486166950062,1486166866190,1486166952195
10,11,0,,,0,0,0,1486166954196,1486166954196,1486166866190,1486166957762
10,12,0,,,1,1,0,1486166959763,1486166959763,1486166866190,1486166962929
10,13,0,,,0,0,0,1486166964929,1486166964929,1486166866190,1486166966829
10,14,0,,,1,1,0,1486166968829,1486166968829,1486166866190,1486166971962
10,15,0,,,0,0,0,1486166973964,1486166973964,1486166866190,1486166976196
13,0,2,7F,7F,10,10,0,1486167052638,1486167058439,1486167061141,1486167064134
13,1,2,FD,FD,00,00,0,1486167066139,1486167071072,1486167073806,1486167076068
13,2,2,72,72,01,01,0,1486167078040,1486167083606,1486167086040,1486167088769
14,0,2,8C,8C,10,10,0,1486167100774,1486167106674,1486167107908,1486167110070
14,1,2,3B,3B,10,10,0,1486167112074,1486167118209,1486167120011,1486167121637
14,2,5,A3BF5,A3BF5,10101,10101,0,1486167123642,1486167141744,1486167144177,1486167147206
14,3,3,345,389,100,100,0,1486167149177,1486167158979,1486167161678,1486167164840
14,4,2,BA,BA,11,11,0,1486167166811,1486167173512,1486167176646,1486167178841
14,5,5,7BF35,7BF368,01110,01110,1,1486167180845,1486167200380,1486167203747,1486167218110
14,6,4,6F28,6F28,0001,0001,0,1486167220116,1486167234082,1486167237049,1486167241777
14,7,5,A0367,6147,01110,01Z10,1,1486167243782,1486167263917,1486167266684,1486167280013
14,8,4,F5D6,F5DA,1100,1100,0,1486167282017,1486167295652,1486167298053,1486167301347
14,9,3,E49,E49,001,001,0,1486167303320,1486167311952,1486167313987,1486167316548
14,10,3,25C,259,001,001,1,1486167318519,1486167328253,1486167330821,1486167337150
14,11,4,8E17,8D17,0001,0001,0,1486167339121,1486167351123,1486167353055,1486167355484
