%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,6,18,1,1,1,4,1486177333584,1486177334450,1486177333086
6,6,19,1,1,0,3,1486177336618,-1,1486177336120
6,6,20,1,1,0,0,1486177339684,-1,1486177339153
6,6,21,1,1,0,5,1486177342751,-1,1486177342221
6,7,1,2,1,3,4,1486177347918,-1,1486177347386
6,7,2,2,1,3,2,1486177350918,-1,1486177350420
6,7,3,2,1,0,5,1486177353985,-1,1486177353454
6,7,4,2,1,2,5,1486177357018,-1,1486177356488
6,7,5,2,1,1,5,1486177360052,1486177360852,1486177359522
6,7,6,2,1,2,0,1486177363052,-1,1486177362554
6,7,7,2,1,0,2,1486177366119,-1,1486177365588
6,7,8,2,1,0,6,1486177369186,-1,1486177368655
6,7,9,2,1,1,2,1486177372252,1486177373386,1486177371722
6,7,10,2,1,0,4,1486177375286,-1,1486177374756
6,7,11,2,0,1,2,1486177378320,-1,1486177377822
6,7,12,2,0,2,2,1486177381353,1486177383087,1486177380856
6,7,13,2,1,0,1,1486177384420,-1,1486177383889
6,7,14,2,1,2,1,1486177387453,-1,1486177386923
6,7,15,2,1,0,4,1486177390520,-1,1486177389989
6,7,16,2,1,2,4,1486177393587,-1,1486177393056
6,7,17,2,1,1,4,1486177396620,1486177397454,1486177396090
6,7,18,2,1,1,4,1486177399654,1486177400521,1486177399157
6,7,19,2,1,0,6,1486177402688,-1,1486177402190
6,7,20,2,1,0,2,1486177405754,-1,1486177405224
6,7,21,2,0,2,4,1486177408821,1486177410788,1486177408290
6,7,22,2,1,1,2,1486177411855,1486177413155,1486177411324
6,8,1,3,1,3,7,1486177416822,-1,1486177416289
6,8,2,3,1,3,0,1486177419888,-1,1486177419357
6,8,3,3,1,3,2,1486177422955,-1,1486177422425
6,8,4,3,1,0,2,1486177425989,-1,1486177425458
6,8,5,3,1,2,2,1486177429022,-1,1486177428492
6,8,6,3,1,0,1,1486177432023,-1,1486177431525
6,8,7,3,0,2,0,1486177435090,1486177436056,1486177434559
6,8,8,3,1,0,3,1486177438123,-1,1486177437624
6,8,9,3,0,2,0,1486177441190,1486177443457,1486177440659
6,8,10,3,0,2,1,1486177444190,1486177445057,1486177443692
6,8,11,3,1,1,3,1486177447257,1486177448090,1486177446727
6,8,12,3,0,1,0,1486177450323,-1,1486177449793
6,8,13,3,1,2,3,1486177453357,-1,1486177452826
6,8,14,3,1,0,4,1486177456424,-1,1486177455893
6,8,15,3,1,1,0,1486177459457,1486177460224,1486177458926
6,8,16,3,1,1,3,1486177462491,1486177464026,1486177461960
6,8,17,3,1,1,4,1486177465524,1486177466158,1486177464993
6,8,18,3,1,2,3,1486177468558,-1,1486177468059
6,8,19,3,1,0,2,1486177471591,-1,1486177471061
6,8,20,3,1,0,5,1486177474658,-1,1486177474127
6,8,21,3,1,0,5,1486177477692,-1,1486177477162
6,8,22,3,1,0,7,1486177480725,-1,1486177480195
6,8,23,3,1,1,5,1486177483759,1486177485659,1486177483228
