%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,5,1486149094894
1,0,6,1486149096094
1,0,7,1486149097228
1,0,9,1486149098694
1,0,10,1486149099460
1,0,12,1486149100828
1,0,18,1486149104428
1,0,19,1486149104994
1,0,23,1486149107461
1,0,24,1486149108061
1,0,25,1486149109061
1,0,27,1486149110061
1,0,29,1486149111128
1,0,31,1486149111928
9,0,-1,1486149112096
1,1,1,1486149114495
1,1,2,1486149114962
1,1,5,1486149115863
1,1,7,1486149116728
1,1,9,1486149117695
1,1,14,1486149120062
1,1,16,1486149121128
1,1,18,1486149122262
1,1,20,1486149123329
1,1,21,1486149124329
1,1,23,1486149125196
1,1,26,1486149126262
1,1,27,1486149127195
1,1,28,1486149127663
1,1,29,1486149128495
1,1,30,1486149129062
1,1,34,1486149131029
1,1,35,1486149131729
9,1,-1,1486149133097
-1,1,39,1486149133563
1,2,0,1486149135463
1,2,3,1486149136363
1,2,4,1486149137396
1,2,7,1486149138564
1,2,11,1486149140130
1,2,18,1486149143363
1,2,19,1486149143696
1,2,21,1486149144898
1,2,23,1486149145663
1,2,26,1486149146864
1,2,29,1486149148063
1,2,31,1486149149563
1,2,32,1486149150064
1,2,34,1486149151163
1,2,37,1486149152498
1,2,39,1486149153397
1,2,40,1486149153764
9,2,-1,1486149154098
-1,2,41,1486149154630
1,3,0,1486149156364
1,3,1,1486149156764
1,3,4,1486149157697
1,3,5,1486149158230
1,3,9,1486149159798
1,3,10,1486149160264
1,3,11,1486149160797
1,3,12,1486149161564
1,3,16,1486149163631
1,3,17,1486149164231
1,3,21,1486149166531
1,3,24,1486149168764
1,3,26,1486149170032
1,3,28,1486149171165
1,3,33,1486149173332
1,3,34,1486149173932
1,3,37,1486149174932
9,3,-1,1486149175099
-1,3,38,1486149175398
1,4,1,1486149177199
1,4,3,1486149178165
1,4,4,1486149178732
1,4,5,1486149179265
1,4,9,1486149180898
1,4,11,1486149181665
1,4,12,1486149182599
1,4,13,1486149183065
1,4,14,1486149183999
1,4,22,1486149187166
1,4,23,1486149187967
1,4,25,1486149188833
1,4,26,1486149189732
1,4,29,1486149191033
1,4,30,1486149191666
1,4,31,1486149192299
1,4,34,1486149194033
1,4,39,1486149196100
9,4,-1,1486149196104
1,5,2,1486149198200
1,5,3,1486149199066
1,5,7,1486149200733
1,5,8,1486149201467
1,5,12,1486149203067
1,5,14,1486149203901
1,5,16,1486149204767
1,5,17,1486149205567
1,5,19,1486149206467
1,5,22,1486149207667
1,5,24,1486149208567
1,5,25,1486149209200
1,5,26,1486149209934
1,5,30,1486149211801
1,5,31,1486149212634
1,5,36,1486149214802
1,5,37,1486149215601
9,5,-1,1486149217103
-1,5,41,1486149217135
1,6,2,1486149219402
1,6,4,1486149220301
1,6,6,1486149221101
-1,6,5,1486149222501
-1,6,5,1486149223201
-1,6,5,1486149223401
-1,6,5,1486149223568
-1,6,5,1486149223702
-1,6,5,1486149223901
-1,6,5,1486149226001
-1,6,5,1486149226201
1,6,9,1486149227436
1,6,11,1486149228668
1,6,12,1486149229134
1,6,14,1486149230036
1,6,18,1486149231702
1,6,19,1486149232369
1,6,24,1486149234169
1,6,26,1486149235001
1,6,27,1486149235568
1,6,30,1486149236436
1,6,33,1486149237936
9,6,-1,1486149238109
1,7,0,1486149239735
1,7,1,1486149240202
1,7,3,1486149241102
1,7,6,1486149242435
1,7,7,1486149243202
1,7,9,1486149244002
1,7,14,1486149246303
1,7,18,1486149248036
1,7,19,1486149248969
1,7,20,1486149250769
1,7,23,1486149252136
1,7,25,1486149253570
1,7,28,1486149255537
1,7,31,1486149257103
1,7,34,1486149258937
9,7,-1,1486149259104
1,8,0,1486149260870
1,8,1,1486149261470
1,8,3,1486149262503
1,8,6,1486149264037
1,8,13,1486149266770
1,8,14,1486149267703
1,8,15,1486149268403
1,8,20,1486149270404
1,8,21,1486149271504
1,8,23,1486149272637
1,8,24,1486149273304
1,8,26,1486149274337
1,8,27,1486149274804
1,8,29,1486149275737
1,8,35,1486149278705
9,8,-1,1486149280108
-1,8,39,1486149280304
1,9,1,1486149282138
1,9,2,1486149283204
1,9,7,1486149285438
1,9,8,1486149286004
1,9,9,1486149286538
1,9,10,1486149287238
1,9,11,1486149288605
1,9,12,1486149289071
1,9,13,1486149290105
1,9,15,1486149291138
1,9,16,1486149292005
1,9,22,1486149294438
1,9,23,1486149295205
1,9,25,1486149296372
1,9,28,1486149297538
1,9,30,1486149299005
1,9,34,1486149300806
9,9,-1,1486149301106
-1,9,35,1486149301305
1,10,1,1486149303407
1,10,2,1486149304173
1,10,3,1486149305039
1,10,7,1486149306739
1,10,9,1486149307706
1,10,13,1486149309640
1,10,14,1486149310206
1,10,15,1486149311006
1,10,19,1486149312906
1,10,22,1486149314440
1,10,23,1486149315040
1,10,26,1486149316343
1,10,28,1486149317307
1,10,30,1486149318340
1,10,35,1486149320540
1,10,39,1486149321907
9,10,-1,1486149322107
1,11,0,1486149324108
1,11,1,1486149324607
1,11,2,1486149324973
1,11,3,1486149325640
1,11,6,1486149326774
1,11,7,1486149327507
1,11,12,1486149329574
1,11,14,1486149330807
1,11,15,1486149331541
1,11,16,1486149332008
1,11,18,1486149333241
1,11,22,1486149335074
1,11,23,1486149336075
1,11,25,1486149337308
1,11,27,1486149338374
1,11,29,1486149339641
1,11,30,1486149340574
1,11,38,1486149343041
