% Tunnel Log: 
% Recall Log Version 2.0 debug seed: 1444935318
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Recess, 1=Color/Sound, 2=Shape/Sound, 3=Sound, 4=AllFeatures }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Fuel Timer { -inf, inf }
% Player Fuel Buffer { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1=N/A, 0-3, 4=holdout, 5/6=special }
% Pod Shape { -1=N/A, 0-3, 4=holdout }
% Pod Sound { -1=N/A, 0-3, 4=holdout }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Level Ended { 0, 1 }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerFuelTimer PlayerFuelBuffer PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs LevelEnded MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 0 1 2 1 0 0 0 1 1 0 0 0 29.9 0 5 -1 -1 -1 -1 -1 -1 -1 33599 0 0 10 40 15 60 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 0 0 0 29.7333 0 5 -1 -1 -1 -1 -1 -1 -1 33766 0 0 10 40 15 60 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 0 0 0 29.5667 0 5 -1 -1 -1 -1 -1 -1 -1 33933 0 0 10 40 15 60 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 0 0 0 29.4 0 5 -1 -1 -1 -1 -1 -1 -1 34099 0 0 10 40 15 51 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 0 0 0 29.1333 0 5 -1 -1 -1 -1 -1 -1 -1 34366 0 0 10 40 15 27 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 0 0 0 28.5 0 5 -1 -1 -1 -1 -1 -1 -1 34999 0 0 10 40 15 15 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 0 0 0 27.8334 0 5 -1 -1 -1 -1 -1 -1 -1 35666 0 0 10 40 15 15 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 14 0 0 27.1667 0 5 -1 -1 -1 -1 -1 -1 -1 36333 0 0 10 40 15 15 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 341 -1 62 26.5001 0 5 -1 -1 -1 -1 -1 -1 -1 36999 0 0 10 40 15 15 1 0 3
0 0 0 0 2 1 1 0 0 0 1 1 323 0 0 25.8334 0 4 -1 -1 -1 -1 -1 -1 -1 37666 0 0 10 40 15 15 1 0 3
0 0 0 0 4 1 1 0 0 0 1 1 323 0 0 25.1667 0 4 4 1 5 0 0 1 0 38333 0 0 10 40 15 15 1 0 3
0 0 0 0 2 1 1 0 0 0 1 1 323 0 0 29.4333 0 4 -1 -1 -1 -1 -1 -1 -1 38999 0 0 10 40 15 15 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 339 0 0 28.7667 0 5 -1 -1 -1 -1 -1 -1 -1 39666 0 0 10 40 15 15 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 344 0 0 28.1 0 5 -1 -1 -1 -1 -1 -1 -1 40333 0 0 10 40 15 15 7 2 3
0 0 0 0 1 4 1 0 0 0 1 1 344 0 0 27.4334 0 5 5 2 5 2 0 1 0 40999 0 0 10 40 15 15 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 344 0 0 29.4333 0 5 -1 -1 -1 -1 -1 -1 -1 41666 0 0 10 40 15 15 7 2 3
0 0 0 0 2 1 1 0 0 0 1 1 326 0 0 28.7667 0 4 -1 -1 -1 -1 -1 -1 -1 42333 0 0 10 40 15 15 8 0 3
0 0 0 0 2 1 1 0 0 0 1 1 320 0 0 28.1 0 4 -1 -1 -1 -1 -1 -1 -1 42999 0 0 10 40 15 15 1 2 3
0 0 0 0 4 1 1 0 0 0 1 1 319 0 0 27.4334 0 4 4 0 5 1 0 1 0 43666 0 0 10 40 15 15 1 2 3
0 0 0 0 2 1 1 0 0 0 1 1 323 1 0 29.4333 0 4 -1 -1 -1 -1 -1 -1 -1 44333 0 0 10 40 15 15 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 349 0 0 28.7667 0 5 -1 -1 -1 -1 -1 -1 -1 44999 0 0 10 40 15 15 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 350 0 0 28.1 0 5 -1 -1 -1 -1 -1 -1 -1 45666 0 0 10 40 15 15 5 1 3
0 0 0 0 1 4 1 0 0 0 1 1 356 0 0 27.4334 0 5 5 1 5 0 0 1 0 46332 0 0 10 40 15 15 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 356 0 0 29.4333 0 5 -1 -1 -1 -1 -1 -1 -1 46999 0 0 10 40 15 15 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 356 0 0 28.7667 0 5 -1 -1 -1 -1 -1 -1 -1 47666 0 0 10 40 15 15 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 356 0 0 28.1 0 5 -1 -1 -1 -1 -1 -1 -1 48332 0 0 10 40 15 15 1 0 3
0 0 0 0 1 4 1 0 0 0 1 1 356 0 0 27.4334 0 5 5 2 5 2 0 1 0 48999 0 0 10 40 15 15 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 356 0 0 29.4333 0 5 -1 -1 -1 -1 -1 -1 -1 49666 0 0 10 40 15 15 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 356 0 0 29.1333 2.28811 5 -1 -1 -1 -1 -1 -1 -1 56599 0 0 10 40 15.5 15.5 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 356 0 0 29.1333 1.63367 5 -1 -1 -1 -1 -1 -1 -1 57232 0 0 10 40 15.5 15.5 7 2 3
0 0 0 0 1 3 1 0 0 0 1 1 356 0 0 29.1333 0.979224 5 5 2 5 2 1 1 1 57866 0 0 10 40 15.5 15.5 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 356 0 0 29.1333 0.290335 5 -1 -1 -1 -1 -1 -1 -1 58532 0 0 10 40 15.5 15.5 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 367 0 0 28.8086 0 5 -1 -1 -1 -1 -1 -1 -1 59166 0 0 10 40 15.5 15.5 7 2 3
0 0 0 0 1 1 2 0 0 0 1 1 23 0 0 28.1541 0 6 -1 -1 -1 -1 -1 -1 -1 59799 0 0 10 40 15.5 15.5 8 0 3
0 0 0 0 1 1 4 0 0 0 1 1 30 0 0 27.4652 0 6 6 1 5 0 0 1 0 60466 0 0 10 40 15.5 15.5 1 2 3
0 0 0 0 1 1 2 0 0 0 1 1 29 0 0 29.4489 0 6 -1 -1 -1 -1 -1 -1 -1 61099 0 0 10 40 15.5 15.5 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 13 0 0 28.7944 0 5 -1 -1 -1 -1 -1 -1 -1 61732 0 0 10 40 15.5 15.5 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 4 0 0 28.76 2.027 5 -1 -1 -1 -1 -1 -1 -1 62366 0 0 10 40 16 16 1 2 3
0 0 0 0 1 3 1 0 0 0 1 1 4 0 0 28.76 1.35144 5 5 1 5 0 1 1 1 62999 0 0 10 40 16 16 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 4 0 0 28.76 0.675887 5 -1 -1 -1 -1 -1 -1 -1 63632 0 0 10 40 16 16 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 -11 -1 0 28.76 0.0358869 5 -1 -1 -1 -1 -1 -1 -1 64232 0 0 10 40 16 16 5 1 3
0 0 0 0 2 1 1 0 0 0 1 1 326 0 0 28.1908 0 4 -1 -1 -1 -1 -1 -1 -1 64866 0 0 10 40 16 16 5 1 3
0 0 0 0 4 1 1 0 0 0 1 1 326 0 0 27.5152 0 4 4 0 5 1 0 1 0 65499 0 0 10 40 16 16 1 0 3
0 0 0 0 2 1 1 0 0 0 1 1 326 0 0 29.4311 0 4 -1 -1 -1 -1 -1 -1 -1 66132 0 0 10 40 16 16 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 340 0 0 28.7911 0 5 -1 -1 -1 -1 -1 -1 -1 66732 0 0 10 40 16 16 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 350 0 0 28.1156 0 5 -1 -1 -1 -1 -1 -1 -1 67365 0 0 10 40 16 16 1 0 3
0 0 0 0 1 4 1 0 0 0 1 1 350 0 0 27.44 0 5 5 3 5 3 0 1 0 67999 0 0 10 40 16 16 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 350 0 0 29.4311 0 5 -1 -1 -1 -1 -1 -1 -1 68632 0 0 10 40 16 16 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 350 0 0 28.8622 2.59367 5 -1 -1 -1 -1 -1 -1 -1 69232 0 0 10 40 16.5 16.5 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 365 1 0 28.8622 1.93367 5 -1 -1 -1 -1 -1 -1 -1 69832 0 0 10 40 16.5 16.5 7 2 3
0 0 0 0 1 2 3 0 0 0 1 1 15 0 0 28.8622 1.237 5 6 3 5 3 1 1 1 70465 0 0 10 40 16.5 16.5 8 0 3
0 0 0 0 1 2 1 0 0 0 1 1 4 0 0 28.8622 0.577001 5 -1 -1 -1 -1 -1 -1 -1 71065 0 0 10 40 16.5 16.5 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 4 0 0 28.7986 0 5 -1 -1 -1 -1 -1 -1 -1 71665 0 0 10 40 16.5 16.5 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 4 0 0 28.1386 0 5 -1 -1 -1 -1 -1 -1 -1 72265 0 0 10 40 16.5 16.5 1 2 3
0 0 0 0 1 4 1 0 0 0 1 1 4 0 0 27.4786 0 5 5 0 5 1 0 1 0 72865 0 0 10 40 16.5 16.5 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 4 0 0 29.4133 0 5 -1 -1 -1 -1 -1 -1 -1 73499 0 0 10 40 16.5 16.5 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 340 -1 45 28.7533 0 5 -1 -1 -1 -1 -1 -1 -1 74099 0 0 10 40 16.5 16.5 5 1 3
0 0 0 0 2 1 1 0 0 0 1 1 323 0 0 28.0933 0 4 -1 -1 -1 -1 -1 -1 -1 74699 0 0 10 40 16.5 16.5 5 1 3
0 0 0 0 4 1 1 0 0 0 1 1 316 0 0 27.4333 0 4 4 3 5 3 0 1 0 75299 0 0 10 40 16.5 16.5 5 1 3
0 0 0 0 2 1 1 0 0 0 1 1 334 0 0 29.45 0 4 -1 -1 -1 -1 -1 -1 -1 75899 0 0 10 40 16.5 16.5 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 340 0 0 28.9 2.55533 5 -1 -1 -1 -1 -1 -1 -1 76499 0 0 10 40 16.75 16.75 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 348 0 0 28.9 1.88533 5 -1 -1 -1 -1 -1 -1 -1 77099 0 0 10 40 16.75 16.75 1 0 3
0 0 0 0 1 3 1 0 0 0 1 1 351 0 0 28.9 1.21533 5 5 3 5 3 1 1 1 77699 0 0 10 40 16.75 16.75 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 351 0 0 28.9 0.545334 5 -1 -1 -1 -1 -1 -1 -1 78299 0 0 10 40 16.75 16.75 7 2 3
0 0 0 0 2 1 1 0 0 0 1 1 330 0 0 28.8013 0 4 -1 -1 -1 -1 -1 -1 -1 78899 0 0 10 40 16.75 16.75 7 2 3
0 0 0 0 2 1 1 0 0 0 1 1 318 0 0 28.1313 0 4 -1 -1 -1 -1 -1 -1 -1 79499 0 0 10 40 16.75 16.75 7 2 3
0 0 0 0 4 1 1 0 0 0 1 1 318 0 0 27.4613 0 4 4 0 5 1 0 1 0 80099 0 0 10 40 16.75 16.75 7 2 3
0 0 0 0 2 1 1 0 0 0 1 1 318 0 0 29.4417 0 4 -1 -1 -1 -1 -1 -1 -1 80699 0 0 10 40 16.75 16.75 8 0 3
0 0 0 0 2 1 1 0 0 0 1 1 335 0 0 28.7717 0 4 -1 -1 -1 -1 -1 -1 -1 81299 0 0 10 40 16.75 16.75 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 339 0 0 28.3995 2.40256 5 -1 -1 -1 -1 -1 -1 -1 81865 0 0 10 40 17 17 1 2 3
0 0 0 0 1 3 1 0 0 0 1 1 343 0 0 28.3995 1.72256 5 5 0 5 1 1 1 1 82465 0 0 10 40 17 17 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 343 0 0 28.3995 1.04256 5 -1 -1 -1 -1 -1 -1 -1 83065 0 0 10 40 17 17 1 2 3
0 0 0 0 2 1 1 0 0 0 1 1 321 0 0 28.3995 0.400335 4 -1 -1 -1 -1 -1 -1 -1 83632 0 0 10 40 17 17 5 1 3
0 0 0 0 2 1 1 0 0 0 1 1 315 -1 0 28.1502 0 4 -1 -1 -1 -1 -1 -1 -1 84232 0 0 10 40 17 17 5 1 3
0 0 0 0 4 1 1 0 0 0 1 1 315 -1 0 27.4703 0 4 4 2 5 2 0 1 0 84832 0 0 10 40 17 17 5 1 3
0 0 0 0 2 1 1 0 0 0 1 1 315 -1 0 29.4711 0 4 -1 -1 -1 -1 -1 -1 -1 85399 0 0 10 40 17 17 5 1 3
0 0 0 0 2 1 1 0 0 0 1 1 327 1 0 28.7911 0 4 -1 -1 -1 -1 -1 -1 -1 85999 0 0 10 40 17 17 1 0 3
0 0 0 0 2 1 1 0 0 0 1 1 336 0 0 28.4134 2.36033 4 -1 -1 -1 -1 -1 -1 -1 86599 0 0 10 40 17.25 17.25 1 0 3
0 0 0 0 1 3 1 0 0 0 1 1 337 0 0 28.4134 1.70867 5 5 2 5 2 1 1 1 87165 0 0 10 40 17.25 17.25 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 337 0 0 28.4134 1.057 5 -1 -1 -1 -1 -1 -1 -1 87732 0 0 10 40 17.25 17.25 1 0 3
0 0 0 0 2 1 1 0 0 0 1 1 322 0 0 28.4134 0.366999 4 -1 -1 -1 -1 -1 -1 -1 88332 0 0 10 40 17.25 17.25 7 2 3
0 0 0 0 2 1 1 0 0 0 1 1 320 0 0 28.1614 0 4 -1 -1 -1 -1 -1 -1 -1 88898 0 0 10 40 17.25 17.25 7 2 3
0 0 0 0 4 1 1 0 0 0 1 1 320 0 0 27.4714 0 4 4 3 5 3 0 1 0 89498 0 0 10 40 17.25 17.25 7 2 3
0 0 0 0 2 1 1 0 0 0 1 1 320 0 0 29.4633 0 4 -1 -1 -1 -1 -1 -1 -1 90065 0 0 10 40 17.25 17.25 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 342 0 0 28.8116 0 5 -1 -1 -1 -1 -1 -1 -1 90632 0 0 10 40 17.25 17.25 8 0 3
0 0 0 0 1 2 1 0 0 0 1 1 350 0 0 28.1216 0 5 -1 -1 -1 -1 -1 -1 -1 91232 0 0 10 40 17.25 17.25 1 2 3
0 0 0 0 1 4 1 0 0 0 1 1 350 0 0 27.47 0 5 5 2 5 2 0 1 0 91798 0 0 10 40 17.25 17.25 1 2 3
0 0 0 0 1 2 1 0 0 0 1 1 350 0 0 29.4633 0 5 -1 -1 -1 -1 -1 -1 -1 92365 0 0 10 40 17.25 17.25 1 2 3
0 0 0 0 2 1 1 0 0 0 1 1 324 0 0 28.7733 0 4 -1 -1 -1 -1 -1 -1 -1 92965 0 0 10 40 17.25 17.25 1 2 3
0 0 0 0 2 1 1 0 0 0 1 1 323 0 0 28.1216 0 4 -1 -1 -1 -1 -1 -1 -1 93532 0 0 10 40 17.25 17.25 5 1 3
0 0 0 0 4 1 1 0 0 0 1 1 317 0 0 27.4316 0 4 4 3 5 3 0 1 0 94132 0 0 10 40 17.25 17.25 5 1 3
0 0 0 0 2 1 1 0 0 0 1 1 317 0 0 29.4633 0 4 -1 -1 -1 -1 -1 -1 -1 94698 0 0 10 40 17.25 17.25 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 358 0 29 28.8116 0 5 -1 -1 -1 -1 -1 -1 -1 95265 0 0 10 40 17.25 17.25 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 358 0 0 28.1216 0 5 -1 -1 -1 -1 -1 -1 -1 95865 0 0 10 40 17.25 17.25 1 0 3
0 0 0 0 1 4 1 0 0 0 1 1 358 0 0 27.4494 0 5 5 0 5 1 0 1 1 96465 0 0 10 40 16.25 16.25 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 358 0 0 26.7994 0 5 -1 -1 -1 -1 -1 -1 -1 97065 0 0 10 40 16.25 16.25 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 358 0 0 26.1333 0 5 -1 -1 -1 -1 -1 -1 -1 97698 0 0 10 40 15.25 15.25 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 358 0 0 25.4555 0 5 -1 -1 -1 -1 -1 -1 -1 98365 0 0 10 40 15.25 15.25 7 2 3
0 0 0 0 1 4 1 0 0 0 1 1 358 0 0 24.8116 0 5 5 2 5 2 0 1 1 98998 0 0 10 40 15.25 15.25 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 358 0 0 24.1338 0 5 -1 -1 -1 -1 -1 -1 -1 99665 0 0 10 40 15.25 15.25 7 2 3
0 0 0 0 1 1 2 0 0 0 1 1 26 1 36 23.456 0 6 -1 -1 -1 -1 -1 -1 -1 100332 0 0 10 40 15.25 15.25 7 2 3
0 0 0 0 1 1 2 0 0 0 1 1 32 0 0 22.8121 0 6 -1 -1 -1 -1 -1 -1 -1 100965 0 0 10 40 15.25 15.25 8 0 3
0 0 0 0 1 1 4 0 0 0 1 1 35 0 0 22.1343 0 6 6 1 5 0 0 1 0 101632 0 0 10 40 15.25 15.25 1 2 3
0 0 0 0 1 1 2 0 0 0 1 1 35 0 0 27.4565 0 6 -1 -1 -1 -1 -1 -1 -1 102298 0 0 10 40 15.25 15.25 1 2 3
0 0 0 0 1 1 2 0 0 0 1 1 35 0 0 26.8126 0 6 -1 -1 -1 -1 -1 -1 -1 102932 0 0 10 40 15.25 15.25 1 2 3
0 0 0 0 1 1 2 0 0 0 1 1 35 0 0 26.7109 2.072 6 -1 -1 -1 -1 -1 -1 -1 103598 0 0 10 40 15.75 15.75 1 2 3
0 0 0 0 1 1 3 0 0 0 1 1 35 0 0 26.7109 1.407 6 6 1 5 0 1 1 1 104232 0 0 10 40 15.75 15.75 5 1 3
0 0 0 0 1 1 2 0 0 0 1 1 35 0 0 26.7109 0.741999 6 -1 -1 -1 -1 -1 -1 -1 104865 0 0 10 40 15.75 15.75 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.7109 0.076999 5 -1 -1 -1 -1 -1 -1 -1 105498 0 0 10 40 15.75 15.75 5 1 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 105865 0 1 10 40 16.25 60 5 1 3
0 0 0 0 1 3 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 5 1 5 0 1 1 1 106032 0 1 10 40 16.25 60 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 106198 0 1 10 40 16.25 60 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 106365 0 1 10 40 16.25 60 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 106532 0 1 10 40 16.25 60 1 0 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 106698 0 1 10 40 16.25 60 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 106865 0 1 10 40 16.25 60 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 107032 0 1 10 40 16.25 60 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 107198 0 1 10 40 16.25 60 7 2 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 107365 0 1 10 40 16.25 60 8 0 3
0 0 0 0 1 2 1 0 0 0 1 1 9 0 0 26.5639 2.63089 5 -1 -1 -1 -1 -1 -1 -1 107532 0 1 10 40 16.25 60 1 2 3
0 0 0 1 1 2 1 1 1 0 1 1 0 0 0 29.88 0 5 -1 -1 -1 -1 -1 -1 -1 129265 0 0 10 40 18 60 2 3 5
0 0 0 1 1 2 1 1 1 0 1 1 0 0 0 29.68 0 5 -1 -1 -1 -1 -1 -1 -1 129432 0 0 10 40 18 60 2 3 5
0 0 0 1 1 2 1 1 1 0 1 1 0 0 0 29.48 0 5 -1 -1 -1 -1 -1 -1 -1 129598 0 0 10 40 18 58.32 2 3 5
0 0 0 1 1 2 1 1 1 0 1 1 0 0 0 29.24 0 5 -1 -1 -1 -1 -1 -1 -1 129798 0 0 10 40 18 38.16 2 3 5
0 0 0 1 1 2 1 1 1 0 1 1 0 0 0 28.68 0 5 -1 -1 -1 -1 -1 -1 -1 130265 0 0 10 40 18 18 2 1 5
0 0 0 1 1 2 1 1 1 0 1 1 0 0 0 28 0 5 -1 -1 -1 -1 -1 -1 -1 130832 0 0 10 40 18 18 2 1 5
0 0 0 1 1 2 1 1 1 0 1 1 0 0 0 27.3199 0 5 -1 -1 -1 -1 -1 -1 -1 131399 0 0 10 40 18 18 2 1 5
0 0 0 1 1 2 1 1 1 0 1 1 0 0 0 26.6799 0 5 -1 -1 -1 -1 -1 -1 -1 131932 0 0 10 40 18 18 2 1 5
0 0 0 1 1 2 1 1 1 0 1 1 16 0 0 25.9999 0 5 -1 -1 -1 -1 -1 -1 -1 132499 0 0 10 40 18 18 0 3 5
0 0 0 1 1 2 1 1 1 0 1 1 -15 -1 0 25.3199 0 5 -1 -1 -1 -1 -1 -1 -1 133066 0 0 10 40 18 18 0 3 5
0 0 0 1 4 1 1 1 1 0 1 1 -34 0 0 24.6799 0 4 4 1 5 0 0 1 0 133599 0 0 10 40 18 18 0 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -34 0 0 29.44 0 4 -1 -1 -1 -1 -1 -1 -1 134166 0 0 10 40 18 18 0 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -36 0 0 28.76 0 4 -1 -1 -1 -1 -1 -1 -1 134733 0 0 10 40 18 18 3 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.12 0 4 -1 -1 -1 -1 -1 -1 -1 135266 0 0 10 40 18 18 3 1 5
0 0 0 1 4 1 1 1 1 0 1 1 -39 0 0 27.4399 0 4 4 0 5 1 0 1 0 135833 0 0 10 40 18 18 3 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 29.44 0 4 -1 -1 -1 -1 -1 -1 -1 136400 0 0 10 40 18 18 3 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.8 0 4 -1 -1 -1 -1 -1 -1 -1 136933 0 0 10 40 18 18 8 0 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.12 0 4 -1 -1 -1 -1 -1 -1 -1 137500 0 0 10 40 18 18 2 3 5
0 0 0 1 4 1 1 1 1 0 1 1 -39 0 0 27.4399 0 4 4 1 5 0 0 1 0 138067 0 0 10 40 18 18 2 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 29.48 0 4 -1 -1 -1 -1 -1 -1 -1 138600 0 0 10 40 18 18 2 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.96 2.50256 4 -1 -1 -1 -1 -1 -1 -1 139167 0 0 10 40 18.5 18.5 2 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.96 1.84478 4 -1 -1 -1 -1 -1 -1 -1 139700 0 0 10 40 18.5 18.5 2 1 5
0 0 0 1 2 3 1 1 1 0 1 1 -39 0 0 28.96 1.187 4 5 1 5 0 1 1 1 140234 0 0 10 40 18.5 18.5 2 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.96 0.52922 4 -1 -1 -1 -1 -1 -1 -1 140767 0 0 10 40 18.5 18.5 2 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.8008 0 4 -1 -1 -1 -1 -1 -1 -1 141334 0 0 10 40 18.5 18.5 2 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.143 0 4 -1 -1 -1 -1 -1 -1 -1 141868 0 0 10 40 18.5 18.5 0 3 5
0 0 0 1 4 1 1 1 1 0 1 1 -39 0 0 27.4852 0 4 4 2 5 2 0 1 0 142401 0 0 10 40 18.5 18.5 0 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 29.4656 0 4 -1 -1 -1 -1 -1 -1 -1 142934 0 0 10 40 18.5 18.5 0 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.8489 2.62478 4 -1 -1 -1 -1 -1 -1 -1 143468 0 0 10 40 19 19 0 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.8489 1.94922 4 -1 -1 -1 -1 -1 -1 -1 144001 0 0 10 40 19 19 3 1 5
0 0 0 3 2 1 1 1 1 0 1 1 -39 0 0 28.8489 1.27367 4 3 2 5 2 1 1 1 144535 0 0 10 40 19 19 3 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.8489 0.59811 4 -1 -1 -1 -1 -1 -1 -1 145068 0 0 10 40 19 19 3 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.8419 0 4 -1 -1 -1 -1 -1 -1 -1 145602 0 0 10 40 19 19 3 1 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.2085 0 4 -1 -1 -1 -1 -1 -1 -1 146102 0 0 10 40 19 19 8 0 5
0 0 0 1 4 1 1 1 1 0 1 1 -39 0 0 27.533 0 4 4 1 5 0 0 1 0 146635 0 0 10 40 19 19 2 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 29.4511 0 4 -1 -1 -1 -1 -1 -1 -1 147169 0 0 10 40 19 19 2 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.7755 0 4 -1 -1 -1 -1 -1 -1 -1 147702 0 0 10 40 19 19 2 3 5
0 0 0 1 2 1 1 1 1 0 1 1 -39 0 0 28.1 0 4 -1 -1 -1 -1 -1 -1 -1 148236 0 0 10 40 19 19 2 3 5
