%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1488419375851,1488419376518
1,1,1,1,1,1488419377518,1488419378284
1,2,1,1,1,1488419379285,1488419379884
1,3,1,0,0,1488419380885,1488419381418
2,0,1,1,1,1488419398919,1488419399485
2,1,1,0,0,1488419400486,1488419400986
2,2,1,0,0,1488419401986,1488419402452
2,3,1,1,1,1488419403452,1488419403919
2,4,1,0,0,1488419404919,1488419405353
2,5,1,0,0,1488419406319,1488419406753
2,6,1,1,1,1488419407753,1488419408186
2,7,1,1,1,1488419409186,1488419409620
2,8,1,1,1,1488419410619,1488419411119
2,9,1,0,0,1488419412120,1488419412553
2,10,1,1,1,1488419413553,1488419413986
2,11,1,0,0,1488419414986,1488419415420
3,0,0,0,1,1488419421787,1488419422287
3,1,0,0,1,1488419423287,1488419423820
3,2,0,1,0,1488419424788,1488419425253
3,3,0,1,0,1488419426255,1488419426687
4,0,0,0,1,1488419429104,1488419429638
4,1,0,0,1,1488419430638,1488419431104
4,2,0,0,1,1488419432104,1488419432571
4,3,0,1,0,1488419433571,1488419434204
4,4,0,0,1,1488419435204,1488419435671
4,5,0,1,0,1488419436671,1488419437171
4,6,0,1,0,1488419438171,1488419438671
4,7,0,0,1,1488419439672,1488419440204
4,8,0,1,0,1488419441205,1488419441671
4,9,0,1,0,1488419442638,1488419443105
4,10,0,1,0,1488419444105,1488419444571
4,11,0,0,1,1488419445572,1488419446138
5,0,1,1,1,1488419452355,1488419453222
5,1,0,0,1,1488419454222,1488419454822
5,2,0,1,1,1488419455822,1488419456456
5,3,1,0,0,1488419457456,1488419458189
6,0,1,0,0,1488419461156,1488419461756
6,1,0,0,1,1488419462756,1488419463322
6,2,1,0,0,1488419464323,1488419464889
6,3,0,1,0,1488419465890,1488419466523
6,4,0,1,0,1488419467523,1488419468224
6,5,1,0,0,1488419469223,1488419469923
6,6,0,1,0,1488419470923,1488419471456
6,7,0,0,1,1488419472457,1488419473256
6,8,1,1,1,1488419474257,1488419474956
6,9,0,1,0,1488419475958,1488419476523
6,10,0,0,1,1488419477523,1488419478257
6,11,1,1,1,1488419479257,1488419479957
6,12,0,1,0,1488419480957,1488419481590
6,13,0,0,1,1488419482590,1488419483323
6,14,1,0,0,1488419484324,1488419485057
6,15,1,1,1,1488419486025,1488419486724
6,16,1,1,1,1488419487724,1488419488357
6,17,0,1,0,1488419489357,1488419490091
6,18,0,0,1,1488419491091,1488419491792
6,19,0,1,0,1488419492791,1488419493424
6,20,1,1,1,1488419494424,1488419494991
6,21,0,0,1,1488419495991,1488419496558
6,22,0,1,0,1488419497558,1488419498224
6,23,1,0,0,1488419499225,1488419499892
6,24,1,1,1,1488419500891,1488419501591
6,25,0,1,0,1488419502591,1488419503225
6,26,1,1,1,1488419504225,1488419504892
6,27,0,0,1,1488419505892,1488419506525
6,28,1,0,0,1488419507525,1488419508158
6,29,0,0,1,1488419509159,1488419509759
6,30,0,1,0,1488419510761,1488419511458
6,31,1,0,0,1488419512459,1488419513158
6,32,1,0,0,1488419514159,1488419514792
6,33,1,1,1,1488419515794,1488419516592
6,34,0,1,0,1488419517593,1488419518159
6,35,0,0,1,1488419519159,1488419519759
6,36,1,1,1,1488419520759,1488419521326
6,37,0,0,1,1488419522326,1488419523026
6,38,1,1,1,1488419524026,1488419524659
6,39,0,0,1,1488419525660,1488419526159
6,40,0,0,1,1488419527159,1488419527759
6,41,1,0,0,1488419528760,1488419529359
6,42,1,1,1,1488419530360,1488419530993
6,43,1,0,0,1488419531960,1488419532593
6,44,0,1,0,1488419533593,1488419534227
6,45,1,1,1,1488419535227,1488419535827
6,46,1,0,0,1488419536827,1488419537393
6,47,1,0,0,1488419538393,1488419539060
