%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1488418391837,-1,1488418391305
6,0,2,1,1,0,4,1488418394903,-1,1488418394373
6,0,3,1,1,0,5,1488418397970,-1,1488418397439
6,0,4,1,1,0,2,1488418401004,-1,1488418400473
6,0,5,1,1,0,0,1488418404071,-1,1488418403540
6,0,6,1,1,1,0,1488418407104,1488418407738,1488418406573
6,0,7,1,1,0,6,1488418410171,-1,1488418409640
6,0,8,1,1,1,6,1488418413175,1488418413675,1488418412675
6,0,9,1,1,1,6,1488418416238,1488418416838,1488418415707
6,0,10,1,1,0,2,1488418419305,-1,1488418418774
6,0,11,1,1,0,4,1488418422372,-1,1488418421841
6,1,1,1,1,3,5,1488418434472,-1,1488418433940
6,1,2,1,1,1,5,1488418437506,1488418438607,1488418436975
6,1,3,1,1,0,2,1488418440573,-1,1488418440041
6,1,4,1,1,0,1,1488418443606,-1,1488418443076
6,1,5,1,1,0,6,1488418446614,-1,1488418446109
6,1,6,1,1,1,6,1488418449673,1488418450340,1488418449142
6,1,7,1,1,1,6,1488418452707,1488418453673,1488418452209
6,1,8,1,1,0,5,1488418455774,-1,1488418455243
6,1,9,1,1,0,0,1488418458807,-1,1488418458310
6,1,10,1,1,1,0,1488418461841,1488418462507,1488418461343
6,1,11,1,1,1,0,1488418464874,1488418465608,1488418464343
6,1,12,1,1,1,0,1488418467907,1488418468541,1488418467376
6,1,13,1,1,0,1,1488418470941,-1,1488418470410
6,1,14,1,1,0,6,1488418474008,-1,1488418473477
6,1,15,1,1,0,7,1488418477009,-1,1488418476510
6,1,16,1,1,0,3,1488418480075,-1,1488418479544
6,1,17,1,1,0,6,1488418483108,-1,1488418482578
6,1,18,1,1,0,0,1488418486142,-1,1488418485611
6,1,19,1,1,0,4,1488418489175,-1,1488418488645
6,1,20,1,1,0,1,1488418492242,-1,1488418491711
6,1,21,1,1,0,7,1488418495276,-1,1488418494778
6,2,1,2,1,3,1,1488418502943,-1,1488418502410
6,2,2,2,1,3,7,1488418506010,-1,1488418505479
6,2,3,2,1,0,5,1488418509076,-1,1488418508545
6,2,4,2,1,0,2,1488418512111,-1,1488418511579
6,2,5,2,1,0,6,1488418515177,-1,1488418514646
6,2,6,2,1,0,3,1488418518244,-1,1488418517713
6,2,7,2,1,0,4,1488418521244,-1,1488418520747
6,2,8,2,1,1,3,1488418524311,1488418524911,1488418523780
6,2,9,2,1,0,5,1488418527379,-1,1488418526848
6,2,10,2,1,1,3,1488418530445,1488418531111,1488418529913
6,2,11,2,1,1,5,1488418533511,1488418534179,1488418532981
6,2,12,2,1,0,6,1488418536545,-1,1488418536015
6,3,1,2,1,3,6,1488418546812,-1,1488418546280
6,3,2,2,1,3,2,1488418549846,-1,1488418549315
6,3,3,2,1,1,6,1488418552879,1488418553946,1488418552382
6,3,4,2,1,1,2,1488418555946,1488418556613,1488418555415
6,3,5,2,1,0,0,1488418558946,-1,1488418558449
6,3,6,2,1,0,5,1488418562013,-1,1488418561483
6,3,7,2,1,0,1,1488418565080,-1,1488418564549
6,3,8,2,1,0,4,1488418568146,-1,1488418567616
6,3,9,2,1,0,6,1488418571180,-1,1488418570683
6,3,10,2,1,0,7,1488418574247,-1,1488418573716
6,3,11,2,1,0,2,1488418577280,-1,1488418576750
6,3,12,2,1,0,0,1488418580314,-1,1488418579783
6,3,13,2,1,1,2,1488418583347,1488418584014,1488418582817
6,3,14,2,1,0,6,1488418586381,-1,1488418585850
6,3,15,2,1,0,7,1488418589382,-1,1488418588884
6,3,16,2,1,1,6,1488418592415,1488418593148,1488418591918
6,3,17,2,1,1,7,1488418595481,1488418596115,1488418594950
6,3,18,2,1,0,2,1488418598515,-1,1488418597984
6,3,19,2,1,1,7,1488418601549,1488418602249,1488418601018
6,3,20,2,1,0,3,1488418604615,-1,1488418604085
6,3,21,2,1,0,4,1488418607649,-1,1488418607151
6,3,22,2,1,0,6,1488418610683,-1,1488418610185
6,4,1,3,1,3,6,1488418628050,-1,1488418627517
6,4,2,3,1,3,5,1488418631117,-1,1488418630587
6,4,3,3,1,3,4,1488418634151,-1,1488418633619
6,4,4,3,1,1,6,1488418637217,1488418638151,1488418636687
6,4,5,3,1,0,6,1488418640250,-1,1488418639720
6,4,6,3,1,0,2,1488418643284,-1,1488418642787
6,4,7,3,1,1,6,1488418646351,1488418646951,1488418645820
6,4,8,3,1,1,6,1488418649418,1488418649918,1488418648887
6,4,9,3,1,0,1,1488418652452,-1,1488418651921
6,4,10,3,1,0,3,1488418655518,-1,1488418654987
6,4,11,3,1,0,2,1488418658552,-1,1488418658021
6,4,12,3,1,0,4,1488418661619,-1,1488418661087
6,4,13,3,1,0,0,1488418664652,-1,1488418664122
6,5,1,3,1,3,3,1488418669719,-1,1488418669186
6,5,2,3,1,3,7,1488418672786,-1,1488418672256
6,5,3,3,1,3,6,1488418675854,-1,1488418675322
6,5,4,3,1,0,4,1488418678886,-1,1488418678388
6,5,5,3,1,0,1,1488418681953,-1,1488418681424
6,5,6,3,1,1,6,1488418684986,1488418685753,1488418684456
6,5,7,3,1,1,4,1488418688020,1488418688887,1488418687489
6,5,8,3,1,0,7,1488418691087,-1,1488418690556
6,5,9,3,1,1,6,1488418694153,1488418694821,1488418693623
6,5,10,3,1,1,4,1488418697187,1488418697854,1488418696656
6,5,11,3,1,0,2,1488418700254,-1,1488418699724
6,5,12,3,1,0,5,1488418703289,-1,1488418702790
6,5,13,3,0,0,7,1488418706354,1488418706955,1488418705824
6,5,14,3,1,0,7,1488418709388,-1,1488418708857
6,5,15,3,1,0,6,1488418712421,-1,1488418711891
6,5,16,3,1,0,1,1488418715488,-1,1488418714958
6,5,17,3,1,0,4,1488418718555,-1,1488418718024
6,5,18,3,1,0,3,1488418721556,-1,1488418721058
6,5,19,3,1,0,0,1488418724623,-1,1488418724091
6,5,20,3,1,0,2,1488418727689,-1,1488418727158
6,5,21,3,1,1,3,1488418730756,1488418732623,1488418730225
6,5,22,3,1,1,0,1488418733822,1488418734656,1488418733292
6,5,23,3,1,0,5,1488418736823,-1,1488418736325
6,6,1,4,1,3,4,1488418743323,-1,1488418742791
6,6,2,4,1,3,3,1488418746357,-1,1488418745828
6,6,3,4,1,3,6,1488418749390,-1,1488418748860
6,6,4,4,1,3,5,1488418752457,-1,1488418751926
6,6,5,4,1,1,4,1488418755524,1488418756157,1488418754994
6,6,6,4,1,1,3,1488418758557,1488418759891,1488418758027
6,6,7,4,1,0,0,1488418761624,-1,1488418761094
6,6,8,4,1,1,5,1488418764691,1488418765492,1488418764160
6,6,9,4,1,0,0,1488418767724,-1,1488418767195
6,6,10,4,1,0,5,1488418770758,-1,1488418770260
6,6,11,4,1,0,7,1488418773825,-1,1488418773295
6,6,12,4,1,0,6,1488418776892,-1,1488418776361
6,6,13,4,1,0,4,1488418779925,-1,1488418779394
6,6,14,4,1,0,3,1488418782992,-1,1488418782461
6,6,15,4,1,0,4,1488418786059,-1,1488418785528
6,6,16,4,1,0,0,1488418789093,-1,1488418788562
6,6,17,4,1,0,7,1488418792126,-1,1488418791628
6,6,18,4,1,0,0,1488418795159,-1,1488418794629
6,6,19,4,1,0,2,1488418798226,-1,1488418797697
6,6,20,4,0,0,6,1488418801260,1488418802027,1488418800730
6,6,21,4,1,1,7,1488418804327,1488418805127,1488418803795
6,6,22,4,1,0,1,1488418807394,-1,1488418806862
6,6,23,4,0,1,2,1488418810460,-1,1488418809929
6,6,24,4,1,1,6,1488418813527,1488418814194,1488418812996
6,7,1,5,1,3,7,1488418821094,-1,1488418820562
6,7,2,5,1,3,2,1488418824127,-1,1488418823597
6,7,3,5,1,3,3,1488418827194,-1,1488418826664
6,7,4,5,1,3,5,1488418830228,-1,1488418829698
6,7,5,5,1,3,0,1488418833262,-1,1488418832732
6,7,6,5,1,0,0,1488418836295,-1,1488418835765
6,7,7,5,1,0,6,1488418839328,-1,1488418838798
6,7,8,5,1,0,6,1488418842396,-1,1488418841864
