%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1487036476393
1,0,5,1487036478126
1,0,8,1487036479127
1,0,21,1487036481693
1,0,24,1487036482326
1,0,27,1487036484160
-1,0,26,1487036484493
-1,0,26,1487036485328
-1,0,26,1487036485960
-1,0,26,1487036486359
-1,0,26,1487036486760
1,0,29,1487036487393
1,0,31,1487036487961
1,0,33,1487036488560
1,0,41,1487036490328
1,0,47,1487036491527
-1,0,45,1487036491927
-1,0,45,1487036492427
-1,0,45,1487036493760
-1,0,46,1487036494993
9,0,-1,1487036495595
-1,0,45,1487036495827
1,1,0,1487036497960
1,1,12,1487036499894
1,1,13,1487036500194
1,1,15,1487036501027
1,1,18,1487036501460
1,1,38,1487036503327
1,1,39,1487036504394
2,1,39,1487036504761
1,1,39,1487036505562
1,1,45,1487036506995
1,1,47,1487036508028
2,1,47,1487036508361
1,1,47,1487036508961
9,1,-1,1487036516596
1,2,0,1487036517161
1,2,6,1487036518428
1,2,7,1487036518861
1,2,17,1487036521462
1,2,20,1487036522929
1,2,21,1487036523829
1,2,25,1487036524695
1,2,26,1487036525295
1,2,28,1487036526262
1,2,30,1487036527662
1,2,38,1487036530096
1,2,43,1487036531362
-1,2,42,1487036532296
2,2,43,1487036532862
1,2,42,1487036533462
1,2,45,1487036534662
1,2,46,1487036535029
-1,2,1,1487036536729
-1,2,1,1487036537462
9,2,-1,1487036537597
-1,2,1,1487036537829
1,3,0,1487036538996
1,3,2,1487036539529
1,3,5,1487036540664
1,3,6,1487036541496
1,3,8,1487036542130
1,3,13,1487036543297
1,3,16,1487036544864
1,3,18,1487036545330
1,3,22,1487036546697
2,3,22,1487036547197
1,3,25,1487036548930
1,3,30,1487036549963
1,3,35,1487036551797
-1,3,34,1487036552497
2,3,35,1487036552831
1,3,34,1487036553397
1,3,37,1487036554364
1,3,42,1487036557097
9,3,-1,1487036558599
1,4,6,1487036561564
1,4,7,1487036562064
1,4,14,1487036564231
1,4,20,1487036565964
1,4,23,1487036566832
1,4,27,1487036567999
1,4,28,1487036568498
