%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,4,9,3,1,0,3,1486152807902,-1,1486152807371
6,4,10,3,1,0,7,1486152810969,-1,1486152810438
6,4,11,3,1,1,5,1486152814036,1486152815536,1486152813505
6,4,12,3,1,1,3,1486152817069,1486152819370,1486152816539
6,4,13,3,1,0,4,1486152820103,-1,1486152819572
6,5,1,3,1,3,0,1486152825003,-1,1486152824471
6,5,2,3,1,3,6,1486152828070,-1,1486152827541
6,5,3,3,1,3,1,1486152831103,-1,1486152830573
6,5,4,3,1,0,7,1486152834137,-1,1486152833606
6,5,5,3,1,0,2,1486152837170,-1,1486152836640
6,5,6,3,1,0,3,1486152840237,-1,1486152839707
6,5,7,3,1,0,0,1486152843271,-1,1486152842740
6,5,8,3,1,0,4,1486152846337,-1,1486152845809
6,5,9,3,0,0,7,1486152849371,1486152850338,1486152848840
6,5,10,3,0,1,0,1486152852438,-1,1486152851910
6,5,11,3,1,1,4,1486152855438,1486152857272,1486152854942
6,5,12,3,0,0,3,1486152858505,1486152859505,1486152857974
6,5,13,3,1,0,3,1486152861538,-1,1486152861008
6,5,14,3,0,1,4,1486152864572,-1,1486152864041
6,5,15,3,1,0,1,1486152867605,-1,1486152867075
6,5,16,3,1,1,3,1486152870639,1486152871706,1486152870108
6,5,17,3,1,1,4,1486152873706,1486152874773,1486152873175
6,5,18,3,1,0,5,1486152876773,-1,1486152876242
6,5,19,3,1,0,5,1486152879806,-1,1486152879275
6,5,20,3,1,0,6,1486152882873,-1,1486152882343
6,5,21,3,1,0,7,1486152885906,-1,1486152885377
6,5,22,3,1,1,5,1486152888973,1486152890040,1486152888446
6,5,23,3,1,0,4,1486152892040,-1,1486152891509
6,6,1,1,1,3,6,1486152898174,-1,1486152897642
6,6,2,1,1,0,2,1486152901241,-1,1486152900710
6,6,3,1,1,0,6,1486152904274,-1,1486152903745
6,6,4,1,1,0,0,1486152907341,-1,1486152906811
6,6,5,1,1,1,0,1486152910341,1486152911208,1486152909844
6,6,6,1,1,1,0,1486152913408,1486152914208,1486152912877
6,6,7,1,1,0,5,1486152916475,-1,1486152915944
6,6,8,1,1,1,5,1486152919542,1486152920209,1486152919011
6,6,9,1,1,0,1,1486152922575,-1,1486152922044
6,6,10,1,1,0,4,1486152925642,-1,1486152925111
6,6,11,1,1,0,0,1486152928709,-1,1486152928178
6,6,12,1,1,0,5,1486152931742,-1,1486152931212
6,6,13,1,1,1,5,1486152934776,1486152935576,1486152934245
6,6,14,1,1,0,6,1486152937843,-1,1486152937312
6,6,15,1,1,0,4,1486152940876,-1,1486152940345
6,6,16,1,1,0,0,1486152943876,-1,1486152943379
6,6,17,1,1,0,5,1486152946910,-1,1486152946413
6,6,18,1,1,1,5,1486152949944,1486152950810,1486152949446
6,6,19,1,1,0,2,1486152953010,-1,1486152952479
6,6,20,1,1,1,2,1486152956077,1486152956911,1486152955547
6,6,21,1,1,0,0,1486152959111,-1,1486152958583
6,7,1,2,1,3,6,1486152963811,-1,1486152963279
6,7,2,2,1,3,4,1486152966844,-1,1486152966314
6,7,3,2,1,2,4,1486152969878,-1,1486152969348
6,7,4,2,1,1,4,1486152972911,1486152974112,1486152972383
6,7,5,2,1,2,7,1486152975978,-1,1486152975448
6,7,6,2,1,1,4,1486152979012,1486152979912,1486152978481
6,7,7,2,1,0,3,1486152982045,-1,1486152981515
6,7,8,2,1,1,4,1486152985112,1486152985945,1486152984582
6,7,9,2,1,0,6,1486152988179,-1,1486152987648
6,7,10,2,1,0,5,1486152991213,-1,1486152990682
6,7,11,2,1,2,4,1486152994279,-1,1486152993749
6,7,12,2,1,0,1,1486152997313,-1,1486152996782
6,7,13,2,1,2,5,1486153000380,-1,1486152999849
6,7,14,2,1,0,6,1486153003414,-1,1486153002883
6,7,15,2,1,0,7,1486153006480,-1,1486153005950
6,7,16,2,1,2,7,1486153009513,-1,1486153008983
6,7,17,2,1,1,7,1486153012580,1486153013214,1486153012050
6,7,18,2,1,1,7,1486153015614,1486153016714,1486153015083
6,7,19,2,1,2,5,1486153018681,-1,1486153018150
6,7,20,2,1,0,3,1486153021714,-1,1486153021186
6,7,21,2,1,1,5,1486153024781,1486153025515,1486153024250
6,7,22,2,1,0,4,1486153027814,-1,1486153027284
6,8,1,3,1,3,0,1486153032415,-1,1486153031916
6,8,2,3,1,3,5,1486153035448,-1,1486153034953
6,8,3,3,1,3,6,1486153038515,-1,1486153037984
6,8,4,3,1,1,0,1486153041549,1486153042149,1486153041018
6,8,5,3,1,2,6,1486153044615,-1,1486153044085
6,8,6,3,1,0,2,1486153047649,-1,1486153047118
6,8,7,3,0,2,6,1486153050716,1486153051649,1486153050185
6,8,8,3,1,0,5,1486153053749,-1,1486153053219
6,8,9,3,1,1,2,1486153056783,1486153057883,1486153056252
6,8,10,3,0,1,6,1486153059816,-1,1486153059319
6,8,11,3,1,2,2,1486153062883,-1,1486153062352
6,8,12,3,1,1,2,1486153065917,1486153065950,1486153065387
6,8,13,3,1,0,0,1486153068983,-1,1486153068453
6,8,14,3,1,0,5,1486153072017,-1,1486153071519
6,8,15,3,0,2,0,1486153075084,1486153076217,1486153074553
6,8,16,3,0,2,5,1486153078117,1486153079518,1486153077587
6,8,17,3,1,0,1,1486153081184,-1,1486153080654
6,8,18,3,0,2,5,1486153084251,1486153086318,1486153083720
6,8,19,3,0,1,5,1486153087285,-1,1486153086787
6,8,20,3,0,1,1,1486153090351,-1,1486153089821
6,8,21,3,1,0,4,1486153093385,-1,1486153092854
6,8,22,3,1,0,2,1486153096452,-1,1486153095919
6,8,23,3,1,0,7,1486153099519,-1,1486153098988
