% Tunnel Log: 
% debug seed: 1416251376
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 19833 0 10 40 36 60 7 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 20000 0 10 40 36 53.28 7 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 20266 0 10 40 36 36 7 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 20533 0 10 40 36 36 7 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 20800 0 10 40 36 36 7 1 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 21100 0 10 40 36 36 7 1 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 21366 0 10 40 36 36 7 1 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 21633 0 10 40 36 36 7 1 5
0 0 0 1 1 2 1 1 0 0 4 0 2 0 0 5 -1 -1 -1 -1 -1 -1 -1 21933 0 10 40 36 36 5 1 5
0 0 0 1 1 2 1 1 0 0 4 0 19 1 75 5 -1 -1 -1 -1 -1 -1 -1 22200 0 10 40 36 36 5 1 5
0 0 0 1 1 1 3 1 0 0 4 0 35 1 0 6 6 4 5 5 1 1 0 22466 0 10 40 36 36 5 1 5
0 0 0 1 1 1 2 1 0 0 4 0 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 22733 0 10 40 37 37 5 1 5
0 0 0 1 1 1 2 1 0 0 4 0 47 0 0 6 -1 -1 -1 -1 -1 -1 -1 23033 0 10 40 37 37 0 2 5
0 0 0 1 1 1 2 1 0 0 4 0 51 0 0 6 -1 -1 -1 -1 -1 -1 -1 23299 0 10 40 37 37 0 2 5
0 0 0 1 1 1 3 1 0 0 4 0 51 0 0 6 6 4 5 5 1 1 0 23566 0 10 40 37 37 0 2 5
0 0 0 1 1 1 2 1 0 0 4 0 51 0 0 6 -1 -1 -1 -1 -1 -1 -1 23833 0 10 40 38 38 0 2 5
0 0 0 1 1 1 2 1 0 0 4 0 47 0 0 6 -1 -1 -1 -1 -1 -1 -1 24099 0 10 40 38 38 8 0 5
0 0 0 1 1 2 1 1 0 0 4 0 3 0 0 5 -1 -1 -1 -1 -1 -1 -1 24366 0 10 40 38 38 7 2 5
0 0 0 1 1 3 1 1 0 0 4 0 0 0 0 5 5 4 5 5 1 1 0 24599 0 10 40 38 38 7 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 24866 0 10 40 38.5 38.5 7 2 5
0 0 0 1 1 2 1 1 0 0 4 0 21 0 0 5 -1 -1 -1 -1 -1 -1 -1 25133 0 10 40 38.5 38.5 7 2 5
0 0 0 1 1 1 2 1 0 0 4 0 36 1 40 6 -1 -1 -1 -1 -1 -1 -1 25399 0 10 40 38.5 38.5 7 1 5
0 0 0 1 1 1 3 1 0 0 4 0 44 0 0 6 6 4 5 5 1 1 0 25666 0 10 40 38.5 38.5 7 1 5
0 0 0 1 1 1 2 1 0 0 4 0 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 25899 0 10 40 39 39 7 1 5
0 0 0 1 1 1 2 1 0 0 4 0 36 -1 0 6 -1 -1 -1 -1 -1 -1 -1 26166 0 10 40 39 39 7 1 5
0 0 0 1 1 2 1 1 0 0 4 0 14 -1 0 5 -1 -1 -1 -1 -1 -1 -1 26433 0 10 40 39 39 5 1 5
0 0 0 1 1 3 1 1 0 0 4 0 2 0 0 5 5 4 5 5 1 1 0 26666 0 10 40 39 39 5 1 5
0 0 0 1 1 2 1 1 0 0 4 0 2 0 0 5 -1 -1 -1 -1 -1 -1 -1 26933 0 10 40 39.5 39.5 5 1 5
0 0 0 1 1 2 1 1 0 0 4 0 2 0 0 5 -1 -1 -1 -1 -1 -1 -1 27199 0 10 40 39.5 39.5 5 1 5
0 0 0 1 2 1 1 1 0 0 4 0 -32 0 0 4 -1 -1 -1 -1 -1 -1 -1 27433 0 10 40 39.5 39.5 0 2 5
0 0 0 1 3 1 1 1 0 0 4 0 -35 0 0 4 4 4 5 5 1 1 0 27699 0 10 40 39.5 39.5 0 2 5
0 0 0 1 2 1 1 1 0 0 4 0 -35 0 0 4 -1 -1 -1 -1 -1 -1 -1 27933 0 10 40 40 40 0 2 5
0 0 0 2 1 1 1 1 0 0 4 0 -67 -4 0 3 -1 -1 -1 -1 -1 -1 -1 28199 0 10 40 40 40 0 2 5
0 0 0 2 1 1 1 1 0 0 4 0 274 0 0 3 -1 -1 -1 -1 -1 -1 -1 28433 0 10 40 40 40 8 0 5
0 0 0 3 1 1 1 1 0 0 4 0 274 0 0 3 3 4 5 5 1 1 0 28699 0 10 40 40 40 7 2 5
0 0 0 2 1 1 1 1 0 0 4 0 274 0 0 3 -1 -1 -1 -1 -1 -1 -1 28933 0 10 40 40 40 7 2 5
0 0 0 2 1 1 1 1 0 0 4 0 274 0 0 3 -1 -1 -1 -1 -1 -1 -1 29199 0 10 40 40 40 7 2 5
0 0 0 2 1 1 1 1 0 0 4 0 274 0 0 3 -1 -1 -1 -1 -1 -1 -1 29433 0 10 40 40 40 7 2 5
0 0 0 3 1 1 1 1 0 0 4 0 274 0 0 3 3 4 5 5 1 1 0 29699 0 10 40 40 40 7 1 5
0 0 0 2 1 1 1 1 0 0 4 0 274 0 0 3 -1 -1 -1 -1 -1 -1 -1 29933 0 10 40 40 40 7 1 5
1 0 1 1 2 1 1 1 0 0 4 0 292 0 0 4 -1 -1 -1 -1 -1 -1 -1 30199 0 10 40 40 40 7 1 7
1 0 1 1 2 1 1 1 0 0 4 0 293 0 0 4 -1 -1 -1 -1 -1 -1 -1 30433 0 10 40 40 40 7 1 7
1 0 1 1 3 1 1 1 0 0 4 0 311 0 0 4 4 4 5 5 1 1 0 30699 0 10 40 40 40 5 1 7
1 0 1 1 2 1 1 1 0 0 4 0 321 0 0 4 -1 -1 -1 -1 -1 -1 -1 30933 0 10 40 40 40 5 1 7
1 0 1 1 2 1 1 1 0 0 4 0 326 0 0 4 -1 -1 -1 -1 -1 -1 -1 31199 0 10 40 40 40 5 1 7
1 0 1 2 1 1 1 1 0 0 4 0 275 -3 0 3 -1 -1 -1 -1 -1 -1 -1 31433 0 10 40 40 40 5 1 7
1 0 1 3 1 1 1 1 0 0 4 0 269 0 0 3 3 4 5 5 1 1 0 31699 0 10 40 40 40 0 2 7
1 0 1 2 1 1 1 1 0 0 4 0 269 0 0 3 -1 -1 -1 -1 -1 -1 -1 31933 0 10 40 40 40 0 2 7
1 0 2 1 1 1 1 1 0 0 4 0 243 -2 0 2 -1 -1 -1 -1 -1 -1 -1 32199 0 10 40 40 40 0 2 7
1 0 2 1 1 1 1 1 0 0 4 0 225 0 0 2 -1 -1 -1 -1 -1 -1 -1 32433 0 10 40 40 40 0 2 7
1 0 3 1 1 1 1 1 0 0 4 0 225 0 0 2 2 4 5 5 1 1 0 32699 0 10 40 40 40 8 0 7
1 0 2 1 1 1 1 1 0 0 4 0 225 0 0 2 -1 -1 -1 -1 -1 -1 -1 32933 0 10 40 40 40 7 2 7
1 0 2 1 1 1 1 1 0 0 4 0 237 1 0 2 -1 -1 -1 -1 -1 -1 -1 33199 0 10 40 40 40 7 2 7
1 0 1 2 1 1 1 1 0 0 4 0 248 1 35 3 -1 -1 -1 -1 -1 -1 -1 33433 0 10 40 40 40 7 2 7
1 0 1 3 1 1 1 1 0 0 4 0 263 0 0 3 3 4 5 5 1 1 0 33699 0 10 40 40 40 7 2 7
1 0 1 2 1 1 1 1 0 0 4 0 270 1 0 3 -1 -1 -1 -1 -1 -1 -1 33933 0 10 40 40 40 7 1 7
1 0 1 2 1 1 1 1 0 0 4 0 273 0 0 3 -1 -1 -1 -1 -1 -1 -1 34199 0 10 40 40 40 7 1 7
1 0 1 2 1 1 1 1 0 0 4 0 272 0 0 3 -1 -1 -1 -1 -1 -1 -1 34433 0 10 40 40 40 7 1 7
1 0 1 3 1 1 1 1 0 0 4 0 272 0 0 3 3 4 5 5 1 1 0 34699 0 10 40 40 40 7 1 7
