%Recollect Version 2.3. Scene/Level: , Session: 25, GameNumber: 13
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
13,0,1,1,0,3,3,1488332076132,-1,1488332075599
13,0,2,1,1,0,6,1488332079199,-1,1488332078668
13,0,3,1,1,1,6,1488332082232,1488332082800,1488332081701
13,0,4,1,1,0,0,1488332085266,-1,1488332084736
13,0,5,1,1,0,7,1488332088299,-1,1488332087768
13,0,6,1,1,0,4,1488332091333,-1,1488332090803
13,0,7,1,1,1,4,1488332094366,1488332094866,1488332093836
13,0,8,1,1,1,4,1488332097367,1488332098000,1488332096870
13,0,9,1,1,0,1,1488332100433,-1,1488332099902
13,0,10,1,1,0,3,1488332103467,-1,1488332102936
13,0,11,1,1,0,5,1488332106534,-1,1488332106003
13,1,1,1,1,3,3,1488332112284,-1,1488332111752
13,1,2,1,1,0,4,1488332115317,-1,1488332114788
13,1,3,1,1,0,3,1488332118384,-1,1488332117854
13,1,4,1,1,0,6,1488332121418,-1,1488332120888
13,1,5,1,1,0,4,1488332124451,-1,1488332123921
13,1,6,1,1,0,0,1488332127485,-1,1488332126954
13,1,7,1,1,0,3,1488332130519,-1,1488332129988
13,1,8,1,1,0,6,1488332133552,-1,1488332133022
13,1,9,1,1,0,4,1488332136585,-1,1488332136055
13,1,10,1,1,1,4,1488332139619,1488332140152,1488332139088
13,1,11,1,1,0,2,1488332142653,-1,1488332142121
13,1,12,1,1,0,3,1488332145719,-1,1488332145188
13,1,13,1,1,0,6,1488332148753,-1,1488332148222
13,1,14,1,1,1,6,1488332151819,1488332152353,1488332151289
13,1,15,1,1,1,6,1488332154853,1488332155353,1488332154323
13,1,16,1,1,1,6,1488332157920,1488332159120,1488332157389
13,1,17,1,1,0,3,1488332160953,-1,1488332160422
13,1,18,1,1,1,3,1488332163987,1488332165287,1488332163456
13,1,19,1,1,0,7,1488332167054,-1,1488332166523
13,1,20,1,1,1,7,1488332170087,1488332170721,1488332169590
13,1,21,1,1,0,2,1488332173154,-1,1488332172623
13,2,1,2,1,3,4,1488332186788,-1,1488332186256
13,2,2,2,1,3,1,1488332189855,-1,1488332189324
13,2,3,2,1,0,5,1488332192922,-1,1488332192391
13,2,4,2,0,1,1,1488332195955,-1,1488332195424
13,2,5,2,1,1,5,1488332198989,1488332199789,1488332198458
13,2,6,2,1,0,7,1488332202056,-1,1488332201526
13,2,7,2,1,1,5,1488332205123,1488332205723,1488332204592
13,2,8,2,1,0,3,1488332208189,-1,1488332207659
13,2,9,2,1,0,6,1488332211223,-1,1488332210693
13,2,10,2,1,0,1,1488332214290,-1,1488332213759
13,2,11,2,1,0,7,1488332217324,-1,1488332216793
13,2,12,2,1,0,4,1488332220357,-1,1488332219858
13,3,1,2,1,3,1,1488332225757,-1,1488332225224
13,3,2,2,1,3,3,1488332228790,-1,1488332228258
13,3,3,2,1,0,4,1488332231824,-1,1488332231294
13,3,4,2,1,0,2,1488332234858,-1,1488332234360
13,3,5,2,1,1,4,1488332237924,1488332238624,1488332237394
13,3,6,2,1,0,7,1488332240991,-1,1488332240462
