%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486430206360
2,0,0,1486430207294
1,0,3,1486430210861
2,0,3,1486430211861
1,0,3,1486430213329
2,0,3,1486430213894
1,0,3,1486430214461
2,0,3,1486430214827
1,0,4,1486430216494
2,0,4,1486430217395
1,0,5,1486430217928
2,0,5,1486430218361
-1,0,2,1486430219394
-1,0,2,1486430219994
-1,0,1,1486430221062
-1,0,2,1486430221529
9,0,-1,1486430224263
1,1,0,1486430226995
2,1,0,1486430227562
1,1,2,1486430228962
2,1,2,1486430229295
1,1,10,1486430232962
2,1,10,1486430233129
1,1,11,1486430233762
2,1,11,1486430233962
1,1,14,1486430235762
2,1,14,1486430235929
1,1,13,1486430236729
2,1,13,1486430236896
1,1,15,1486430238662
2,1,15,1486430238829
1,1,17,1486430239663
2,1,17,1486430239862
1,1,18,1486430242296
2,1,18,1486430242462
1,1,19,1486430243096
1,1,20,1486430243629
2,1,20,1486430243896
2,1,19,1486430244396
9,1,-1,1486430245264
1,2,2,1486430248964
-1,2,1,1486430249296
-1,2,1,1486430249863
2,2,2,1486430250496
1,2,2,1486430251063
-1,2,1,1486430251563
2,2,2,1486430252463
1,2,1,1486430252996
2,2,1,1486430254597
1,2,3,1486430255330
2,2,3,1486430255496
1,2,4,1486430256230
1,2,5,1486430257131
-1,2,4,1486430257730
-1,2,4,1486430258297
-1,2,4,1486430258797
-1,2,4,1486430259263
2,2,5,1486430259730
2,2,4,1486430260397
1,2,4,1486430260863
1,2,5,1486430261398
-1,2,4,1486430262297
-1,2,4,1486430263131
-1,2,4,1486430263697
-1,2,4,1486430264998
-1,2,3,1486430266064
-1,2,3,1486430266230
9,2,-1,1486430266264
1,3,2,1486430268364
2,3,2,1486430269097
1,3,1,1486430269697
2,3,1,1486430270297
1,3,5,1486430272699
2,3,5,1486430273731
1,3,6,1486430274698
2,3,6,1486430274898
1,3,8,1486430276398
1,3,9,1486430276965
-1,3,8,1486430277732
-1,3,8,1486430279165
-1,3,8,1486430279365
-1,3,8,1486430279866
-1,3,8,1486430280065
-1,3,8,1486430280665
1,3,10,1486430281398
-1,3,8,1486430282332
-1,3,8,1486430283332
-1,3,8,1486430284498
-1,3,8,1486430284898
-1,3,8,1486430285098
-1,3,8,1486430285298
-1,3,8,1486430285431
-1,3,8,1486430285632
-1,3,8,1486430285798
1,3,11,1486430286298
-1,3,10,1486430286498
-1,3,10,1486430287132
9,3,-1,1486430287266
-1,3,11,1486430287498
1,4,0,1486430288898
2,4,0,1486430289899
1,4,1,1486430290999
2,4,1,1486430291166
1,4,3,1486430292632
2,4,3,1486430292832
1,4,5,1486430293698
2,4,5,1486430293899
1,4,12,1486430296499
2,4,12,1486430296699
1,4,14,1486430297899
2,4,14,1486430298065
1,4,18,1486430299099
2,4,18,1486430299299
1,4,20,1486430300199
2,4,20,1486430300333
1,4,22,1486430302366
2,4,22,1486430302566
1,4,23,1486430303266
2,4,23,1486430303434
1,4,25,1486430304200
2,4,25,1486430304867
1,4,26,1486430305500
1,4,27,1486430305699
2,4,27,1486430306366
1,4,27,1486430306566
-1,4,26,1486430307066
2,4,27,1486430307599
2,4,26,1486430308133
9,4,-1,1486430308267
1,5,3,1486430315333
2,5,3,1486430315567
1,5,5,1486430316866
2,5,5,1486430317067
1,5,13,1486430319634
2,5,13,1486430320267
1,5,16,1486430321767
1,5,17,1486430322567
-1,5,16,1486430323200
-1,5,16,1486430324368
1,5,18,1486430325168
