%Recollect Version 2.3. Scene/Level: , Session: 11, GameNumber: 11
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1487791885866
1,0,1,1487791886367
1,0,2,1487791887000
1,0,6,1487791890000
1,0,7,1487791891234
1,0,8,1487791891701
1,0,9,1487791892634
1,0,10,1487791893135
1,0,12,1487791894401
1,0,14,1487791895301
1,0,21,1487791899068
1,0,23,1487791900101
1,0,25,1487791901401
1,0,28,1487791902568
1,0,29,1487791903601
9,0,-1,1487791904334
1,1,3,1487791906968
1,1,4,1487791907733
1,1,5,1487791908301
1,1,7,1487791909600
1,1,8,1487791910266
1,1,9,1487791910868
1,1,10,1487791911600
1,1,12,1487791913035
1,1,17,1487791913968
2,1,17,1487791914902
1,1,16,1487791915368
1,1,18,1487791916035
1,1,22,1487791919435
1,1,26,1487791920469
1,1,29,1487791921302
-1,1,28,1487791921902
-1,1,28,1487791922502
-1,1,28,1487791922902
-1,1,28,1487791923302
2,1,29,1487791923502
1,1,29,1487791923636
-1,1,28,1487791923802
-1,1,28,1487791923936
-1,1,28,1487791924070
-1,1,28,1487791924202
-1,1,28,1487791924569
-1,1,28,1487791924869
9,1,-1,1487791925336
1,2,3,1487791928769
1,2,5,1487791930069
1,2,8,1487791931203
1,2,10,1487791932036
1,2,11,1487791932936
1,2,13,1487791933802
1,2,15,1487791934669
1,2,16,1487791935403
1,2,18,1487791936170
1,2,22,1487791937702
1,2,23,1487791938336
1,2,25,1487791939069
-1,2,24,1487791939703
-1,2,24,1487791940237
-1,2,24,1487791940704
-1,2,24,1487791941069
1,2,26,1487791941503
1,2,28,1487791942468
-1,2,27,1487791942936
1,2,29,1487791944436
1,2,30,1487791945037
9,2,-1,1487791946337
1,3,3,1487791949370
1,3,6,1487791950304
1,3,8,1487791951138
1,3,10,1487791953237
1,3,11,1487791953704
1,3,14,1487791954804
1,3,16,1487791956071
1,3,19,1487791957204
1,3,21,1487791958171
1,3,22,1487791958804
1,3,24,1487791959404
1,3,25,1487791960205
1,3,26,1487791960971
1,3,27,1487791961604
1,3,29,1487791962705
1,3,30,1487791963405
1,3,32,1487791964238
-1,3,31,1487791964871
2,3,32,1487791966105
1,3,31,1487791966672
9,3,-1,1487791967338
-1,3,33,1487791967705
1,4,0,1487791969338
1,4,1,1487791969972
1,4,3,1487791970772
-1,4,2,1487791971438
-1,4,2,1487791972138
-1,4,2,1487791972772
-1,4,2,1487791973272
-1,4,2,1487791973572
-1,4,2,1487791973972
-1,4,2,1487791974338
-1,4,2,1487791974572
-1,4,2,1487791974739
-1,4,2,1487791974905
-1,4,2,1487791975106
1,4,7,1487791977105
1,4,9,1487791978839
1,4,11,1487791979739
1,4,14,1487791981139
1,4,17,1487791982506
1,4,21,1487791983906
1,4,22,1487791984672
1,4,26,1487791986839
1,4,27,1487791988007
9,4,-1,1487791988340
-1,4,29,1487791988840
1,5,0,1487791990173
1,5,3,1487791991074
2,5,3,1487791991973
1,5,5,1487791992673
1,5,6,1487791993741
1,5,8,1487791994840
1,5,12,1487791996040
1,5,14,1487791997674
1,5,16,1487791998607
1,5,18,1487791999874
1,5,21,1487792000874
1,5,23,1487792001874
1,5,26,1487792003205
1,5,27,1487792004175
1,5,31,1487792005807
1,5,33,1487792007241
1,5,35,1487792008440
9,5,-1,1487792009341
-1,5,38,1487792009441
1,6,1,1487792011641
1,6,2,1487792012807
1,6,8,1487792015008
1,6,9,1487792015708
1,6,11,1487792016741
1,6,12,1487792017408
1,6,14,1487792018142
1,6,15,1487792019009
1,6,17,1487792019741
1,6,22,1487792021908
1,6,23,1487792023009
1,6,24,1487792023608
1,6,27,1487792025408
1,6,31,1487792027640
1,6,32,1487792028509
1,6,33,1487792029308
1,6,34,1487792030075
9,6,-1,1487792030342
-1,6,35,1487792030642
1,7,0,1487792032042
1,7,3,1487792032909
1,7,4,1487792034475
1,7,6,1487792035309
1,7,9,1487792036242
1,7,11,1487792037242
1,7,12,1487792038042
1,7,13,1487792038809
1,7,15,1487792039676
1,7,20,1487792041776
1,7,23,1487792042843
2,7,23,1487792043543
1,7,24,1487792044243
1,7,25,1487792044909
1,7,27,1487792045810
1,7,29,1487792046676
1,7,30,1487792047510
1,7,33,1487792048376
1,7,34,1487792049876
1,7,37,1487792051143
9,7,-1,1487792051343
1,8,0,1487792054510
1,8,1,1487792055077
1,8,2,1487792055910
1,8,5,1487792056910
1,8,9,1487792058877
1,8,11,1487792059510
1,8,13,1487792060444
1,8,14,1487792061377
1,8,17,1487792062511
1,8,20,1487792064144
2,8,20,1487792065045
1,8,19,1487792065478
1,8,25,1487792067711
1,8,29,1487792069378
1,8,32,1487792070345
-1,8,31,1487792071445
-1,8,31,1487792072011
-1,8,31,1487792072345
9,8,-1,1487792072347
1,9,0,1487792075711
1,9,1,1487792076277
1,9,3,1487792077245
1,9,5,1487792078343
1,9,7,1487792079478
1,9,9,1487792080310
1,9,11,1487792081176
1,9,13,1487792082576
1,9,15,1487792083645
1,9,18,1487792085046
1,9,19,1487792086145
1,9,24,1487792088110
1,9,26,1487792089212
1,9,28,1487792090479
1,9,32,1487792091812
1,9,33,1487792092713
9,9,-1,1487792093345
-1,9,35,1487792093979
1,10,0,1487792095913
1,10,2,1487792096579
1,10,3,1487792098479
1,10,4,1487792099046
1,10,7,1487792100379
1,10,9,1487792101480
1,10,10,1487792102279
1,10,12,1487792103313
1,10,13,1487792103980
-1,10,12,1487792104547
1,10,14,1487792105413
1,10,15,1487792106246
1,10,19,1487792107813
1,10,21,1487792108880
1,10,22,1487792109281
1,10,26,1487792111113
1,10,27,1487792111613
1,10,28,1487792113380
9,10,-1,1487792114347
1,11,1,1487792117514
1,11,3,1487792119014
1,11,4,1487792119781
1,11,7,1487792121447
1,11,8,1487792122014
1,11,9,1487792123014
1,11,10,1487792123514
1,11,13,1487792124681
1,11,14,1487792125248
1,11,15,1487792126014
1,11,17,1487792126981
1,11,18,1487792127615
1,11,21,1487792128815
2,11,21,1487792129381
1,11,23,1487792130315
1,11,25,1487792131248
1,11,26,1487792131714
1,11,28,1487792132881
-1,11,27,1487792133715
2,11,28,1487792134415
1,11,27,1487792134815
